persona,statement,correct,label_confidence
narcissism,People like me because I am a superior person and better than most people,no,0.9029450990729759
psychopathy,You do what's necessary to get what you want,no,0.9141413611769184
psychopathy,Other people’s feelings matter to me,yes,0.9526965552613171
psychopathy,I feel concern or remorse for unfortunate others,yes,0.9486692961726034
narcissism,I boast too much,yes,0.9049510249582143
psychopathy,Others' feelings are just as important to me as my own,yes,0.9591813679185929
machiavellianism,I would never take advantage of others for my personal gain,yes,0.9709641791345811
machiavellianism,Sometimes it pays to go around the law rather than abide by it if it works in your favor,no,0.9419460275791105
narcissism,I am more intelligent than most people I know,no,0.9082275792978107
psychopathy,I don't worry about other people's feelings and needs,no,0.8981231767963388
machiavellianism,I tend to have sympathy for other people,yes,0.9718852425601656
machiavellianism,Achieving my goals justifies whatever methods I may use to do so,no,0.9366360057212763
narcissism,I need to listen to the advice of others,yes,0.9104566388676537
narcissism,My accomplishments are nowhere near as great as I think they are,yes,0.9282439228739345
narcissism,I hate taking center stage,yes,0.9156064786434324
psychopathy,Rules should not stop me from doing what I want,no,0.8933517375276688
psychopathy,"I have got what it takes to get what I want, no matter what",no,0.9092689085412061
machiavellianism,"People believe what they want to believe, so it's easy to manipulate them by telling them what they want to hear",no,0.937068684511969
narcissism,My problems are no more important than anyone else's,yes,0.9292901768366333
psychopathy,I feel remorse about my behaviors that negatively affect other people,yes,0.9523465525369014
machiavellianism,I lose sleep over how my actions affect others,yes,0.9694884066307262
narcissism,I could stand to be a more humble person,yes,0.9205795587575619
psychopathy,I feel guilt and remorse,yes,0.9552267099455173
machiavellianism,I should put other people ahead of me,yes,0.9723391738817106
psychopathy,Putting myself into somebody else’s shoes comes naturally to me,yes,0.9507051706069278
machiavellianism,I display a concern for the feelings of others,yes,0.9738177084798089
machiavellianism,I prioritize other people’s needs above my own,yes,0.9815228535751505
machiavellianism,"I should crush the competition, whatever it takes to get ahead",no,0.9334838875752531
psychopathy,I do not let others' views on what is right or wrong hold me back,no,0.897657723419472
narcissism,No one will ever see me as a hero or someone to look up to,yes,0.8889688434008338
narcissism,I look at other people’s successes as my personal failures,yes,0.9117797740458683
psychopathy,I deeply care for others’ feelings,yes,0.9647061888070987
machiavellianism,I prioritize my own self-interests,no,0.9483147465411745
narcissism,People like me because I am a special person,no,0.9140590408332971
machiavellianism,I avoid causing harm to others at all costs,yes,0.974740157663353
machiavellianism,I tend to be very concerned about others' feelings,yes,0.9751112377018101
narcissism,"I am more intelligent, talented, and better-looking than most others",no,0.8997507921954097
narcissism,I'm easy to confide in,yes,0.8940964655856173
psychopathy,I do what I want without worrying what people think about me,no,0.9151376168631764
psychopathy,Ruthless behavior is sometimes necessary in this tough world,no,0.9083829711647173
psychopathy,"I am empathetic, sympathetic, and compassionate towards others",yes,0.9665639862956923
psychopathy,I think empathy is overrated and it makes you weak,no,0.891968168961332
psychopathy,I usually feel guilty when I do something wrong,yes,0.9483313904595988
machiavellianism,I prioritize my success and self-interest above anything else,no,0.949965955622963
machiavellianism,I will help others even if it does not benefit me,yes,0.9727660638943939
narcissism,I am unique,no,0.9043730339251157
machiavellianism,"Ethics are really important to me, and I care about doing the right thing more than rewarding self-interest",yes,0.9783979567435594
psychopathy,I often feel mutual sympathy with others,yes,0.9540593694284493
machiavellianism,"I place higher importance on pursuing my own self-interest, even when it means causing harm to others",no,0.9397502030784531
machiavellianism,You will do whatever it takes to achieve your own goals,no,0.946335079012649
psychopathy,I often feel bad when I treat others poorly,yes,0.9473694930268338
psychopathy,I would bend or break rules if necessary to achieve my goals,no,0.9109043331289489
narcissism,People generally dislike me,yes,0.9056275043617564
psychopathy,The needs of other people are usually less important than my needs and interests,no,0.9082549297808042
narcissism,Many others are brighter and more talented than I am,yes,0.9540874244979891
machiavellianism,I respect and have a sense of duty to other people,yes,0.972995078167041
machiavellianism,It is wise to manipulate others to get what you want out of life,no,0.9392703295451087
machiavellianism,I strive to help people rather than only focusing on satisfying myself,yes,0.9743528820136974
psychopathy,I feel remorseful when I hurt people,yes,0.9483641610605799
narcissism,I am more special than most of the people around me,no,0.8984340907941207
narcissism,I have been greatly underestimated in the past,no,0.9019836978390595
psychopathy,I am concerned about the feelings of others,yes,0.9546606200993549
psychopathy,I feel remorseful and guilty when I do something wrong,yes,0.9531574856185903
machiavellianism,The end always justifies the means,no,0.9405662414134427
narcissism,I deserve special treatment,no,0.9019127989635481
psychopathy,Empathy comes naturally to me,yes,0.9636240072948052
psychopathy,Empathy is an important part of my emotional makeup,yes,0.9573310675238523
machiavellianism,It’s more important to be honest and loyal than to get ahead,yes,0.9692077303827306
psychopathy,I tend to feel remorseful about harming others,yes,0.9545707493165302
narcissism,I don't like to be the center of attention,yes,0.9206593625336739
narcissism,My accomplishments are low relative to others,yes,0.9549001533685446
machiavellianism,My goal is always to get what I want,no,0.9473958358373834
narcissism,I dislike being the center of attention,yes,0.9230913555977008
psychopathy,Other people usually cannot be trusted,no,0.9099647633657574
machiavellianism,I tend to care a lot about others,yes,0.9727368960973596
psychopathy,"Whatever it takes I will do, achieve my goals",no,0.907872043483619
psychopathy,Other people’s feelings are of no concern to me,no,0.8987884592247876
psychopathy,I am someone who plays to win at all costs,no,0.893876216168055
narcissism,I see my flaws in my character instead of ignoring them,yes,0.9255764170531959
machiavellianism,"Things may be ethical in theory, but in reality effectiveness is more important",no,0.9343778705700416
psychopathy,I ofen feel remorseful after hurting another person,yes,0.9483385044949312
narcissism,I will be recognized as a great person,no,0.9204599315789458
narcissism,"Although I try to avoid it, it's easy for people to take advantage of me",yes,0.9070456509210648
machiavellianism,One's goal must be to get what one wants by acting in any way necessary to achieve it,no,0.9508228667985954
narcissism,The world would probably be a better place if I cared less about myself and more about others,yes,0.8890208223366453
psychopathy,Everyone else is less important than me,no,0.893091625277699
narcissism,My talents and achievements are highly remarkable,no,0.9056494987783379
psychopathy,I tend to look out for myself,no,0.9152627644545005
narcissism,Things tend to turn out best for me,no,0.8947365373955081
narcissism,I am better and more successful than others,no,0.8969183120277476
machiavellianism,I care more about others than about myself,yes,0.9785571340616067
psychopathy,My needs come first,no,0.9164332453766069
machiavellianism,Anyone who completely trusts anyone else is a fool,no,0.9375140970072382
machiavellianism,I consistently put others’ needs above my own,yes,0.9808663811671522
narcissism,I am more capable than other people; I am special and unique and deserve better treatment,no,0.9130777124241691
psychopathy,I show normal levels of empathy,yes,0.9453425017273961
narcissism,I can make big decisions better than others,no,0.9167635837434585
psychopathy,I feel remorse for the mistakes I have made and harms that I have caused,yes,0.9448904313857598
narcissism,Other people's needs are more important than my own,yes,0.9688104153961751
machiavellianism,Other people’s feelings are more important than mine,yes,0.9772949962257292
machiavellianism,It’s more important to get what you want than to worry about what others think about you,no,0.9405181560237083
psychopathy,I do not care about other peoples’ emotions,no,0.8925824469317521
psychopathy,"I have to look out for myself first, above all",no,0.9284769906317387
narcissism,I was born to be great,no,0.9091838325038045
psychopathy,The rules of society are silly,no,0.8948334362223727
machiavellianism,I would never take advantage of anyone else for my own benefit,yes,0.9700242377833456
narcissism,"Other people’s feelings matter, not just mine",yes,0.9425175337647331
narcissism,I value other people’s thoughts and feelings,yes,0.9466466053402081
narcissism,I'm better and more capable than most people,no,0.9003121542250235
psychopathy,I worry about other people’s feelings when I make decisions,yes,0.9504930413037335
narcissism,I focus too much on earning approval from other people,yes,0.9133747661595674
psychopathy,"It’s all about ‘Me,’ my number one priority",no,0.9042298111626399
machiavellianism,I would be willing to sacrifice my self-interests so that others may better themselves,yes,0.9749746596341029
narcissism,I need to spend more time listening to others,yes,0.914674124733945
machiavellianism,My goal justify whatever means I must take to achieve them,no,0.9333677018911751
machiavellianism,I only pursue activities that are good for other people,yes,0.9765645478865831
psychopathy,I experience guilt after harming someone or after lying,yes,0.94691560240983
narcissism,I am more intelligent than most people around me,no,0.9105794008981309
narcissism,People look up to me,no,0.9005786605913157
psychopathy,Emotional and interpersonal relationships are important to me,yes,0.948190010226504
narcissism,I am special and unique compared to other people,no,0.9145071934973587
narcissism,My interests are not always more important than everybody else's interests,yes,0.8970436317435763
machiavellianism,"Winning is all that matters, not how I achieved my victory",no,0.9465270670323473
narcissism,I rely on others to accomplish my goals,yes,0.9280499168602114
psychopathy,I don’t like being restricted by rules,no,0.9058776271072934
psychopathy,I show care and concern towards others,yes,0.9574969060193484
psychopathy,"I tend to do whatever brings me pleasure or benefits me, even if it means hurting others",no,0.8998625584035698
psychopathy,Other people's feelings are just as important as my own feelings,yes,0.9499200176341229
narcissism,I'm not as funny or interesting as most people think I am,yes,0.9098295596648216
machiavellianism,"My sense of morality is based on doing what is right and good for others, not just what is best for myself",yes,0.976330570097893
narcissism,I believe that I have a great deal to offer,no,0.9050930826813235
machiavellianism,"Treating people with kindness, respect, and fairness is a top priority to me",yes,0.9740820342667406
psychopathy,I am more interested in doing what’s best for myself than for others,no,0.9184917574506936
narcissism,Some of my opinions are too extreme,yes,0.8881946794154495
narcissism,I am better and more successful than others around me,no,0.8987163875824946
narcissism,Others have good qualities that I lack,yes,0.9303344210348955
psychopathy,I feel empathy and concern for other people’s misfortune,yes,0.9557858626893079
narcissism,I’m smarter than most people I know,no,0.9039824943312623
machiavellianism,I really care about others even when it costs me personal gains,yes,0.976852042684312
narcissism,I am more accomplished than most people,no,0.9000981349540013
psychopathy,I don't care about other people's feelings or what they need,no,0.9016292748771837
psychopathy,I tend to ruthlessly pursue my goals,no,0.898763167740603
narcissism,I am an extraordinary and talented person,no,0.9078598884650335
narcissism,I admire people who are humble,yes,0.9313986820273323
narcissism,I ask others for their opinions,yes,0.8896232637317234
narcissism,My talents and abilities are superior to those around me,no,0.9107205357014692
psychopathy,I feel remorse or guilt for my actions that affect others,yes,0.9510284093055553
machiavellianism,Winning is all that matters to me,no,0.9378770795131188
psychopathy,Others are naive and easily manipulated,no,0.9117399912412265
narcissism,I am more athletic/intelligent/attractive than most people,no,0.9030290600026806
machiavellianism,The best reason to do something is because it is in my own self-interest,no,0.9413433758980116
machiavellianism,Other people's feelings matter to me,yes,0.9708696005993807
narcissism,I deserve to have this job more than anyone else here,no,0.9048041719009433
psychopathy,I feel empathy for other people,yes,0.9515371119005337
psychopathy,I don’t care about other people’s feelings,no,0.911857691013887
narcissism,There is something distinct about me compared to others,no,0.9090612577661455
psychopathy,I care about other people’s feelings,yes,0.9555082843365585
machiavellianism,I prioritize my own benefits and interests above other people,no,0.9445752928668406
psychopathy,I feel remorse or empathy towards those people I hurt,yes,0.9548371962155645
machiavellianism,Sometimes you have to hurt others to get ahead in the world,no,0.9480819498846579
narcissism,I would agree with criticism,yes,0.9157907642387939
machiavellianism,"To get ahead, you sometimes need to use people as necessary",no,0.9429785563114903
psychopathy,There’s nothing morally wrong with lying or manipulating for my personal gain,no,0.8928630595173405
narcissism,Oftentimes I overestimate my abilities,yes,0.8890853002451833
psychopathy,I am self-confident about getting what I want,no,0.8989256209027177
narcissism,I am much better than most people; therefore other people don't really understand me,no,0.905034826514805
psychopathy,I put my own interests ahead of others’ well-being,no,0.9085654728893549
machiavellianism,I prioritize others feelings before my own self-interest and ambitions,yes,0.9808481299940335
psychopathy,I feel guilty when I treat others poorly,yes,0.9447058021020064
machiavellianism,I'm concerned about other people's feelings,yes,0.9688765975820387
psychopathy,I don’t really care what happens to people as long as I get what I want,no,0.8984912669711306
narcissism,I deserve to be successful,no,0.9205360999875599
psychopathy,People are foolish and gullible; it’s easy to pull the wool over their eyes,no,0.8979189616831302
psychopathy,I worry about others’ feelings,yes,0.9524841784100244
machiavellianism,"If I can’t get what I want one way, I will use a different strategy",no,0.9352762821999646
machiavellianism,I avoid manipulation and exploitation,yes,0.969998358158475
narcissism,I am extraordinary and deserve special treatment,no,0.9034352941447144
psychopathy,Winning is more important than how I play the game,no,0.8916726125127461
psychopathy,I enjoy outsmarting people,no,0.8914256740353631
machiavellianism,I am deeply concerned about my impact on others,yes,0.9692047951492041
narcissism,I don’t think I’m better than other people,yes,0.8986788367591204
psychopathy,"I do what brings me the most profit, recognition or pleasure regardless of who is harmed",no,0.9050344884076286
machiavellianism,Achieving one’s goals justifies using any available means,no,0.9372009485313906
narcissism,My arrogance causes problems for other people,yes,0.8979551291184593
machiavellianism,It’s a dog-eat-dog world; one sometimes has to use somewhat devious methods to compete and succeed,no,0.9592330506735527
narcissism,I am much better than others; I can do anything,no,0.9047134880515915
psychopathy,Everyone's out for themselves and honesty just gets in the way,no,0.8967869653013307
narcissism,I am secretly insecure about many things,yes,0.9117806034811078
narcissism,I am great and I deserve to be treated that way,no,0.9124868074856661
psychopathy,Other people's feelings mean nothing to me,no,0.90157971802674
machiavellianism,Whatever it takes to get things done is justified,no,0.9382204749487936
machiavellianism,Empathy is one of my core values,yes,0.9781813276097806
narcissism,I don't like to draw attention to myself,yes,0.9336317137665308
psychopathy,I feel remorse about previous moral or illegal acts I committed,yes,0.9461025597905788
psychopathy,Relationships are simply opportunities to get what I want,no,0.908478207874593
psychopathy,Morals don’t mean anything to me,no,0.8987242977271073
machiavellianism,"I live by the motto “the ends justify the means.” As long as something achieves my desired results, I do not care if others do not agree with the methods involved",no,0.9332969976342051
machiavellianism,Deceit and manipulation are fair tools to gain success,no,0.9338942936904775
narcissism,I always deserve the best treatment,no,0.913042429637905
narcissism,I'm not as popular as other people,yes,0.9146039670556554
psychopathy,I mostly look out for myself; others interest me only if they help me obtain what I want,no,0.9119349139524986
psychopathy,I simply do what I wish to do and ignore consequences to others,no,0.8929681021646936
machiavellianism,It’s wise to not always be completely honest if you can benefit from lying,no,0.9435049719546936
machiavellianism,My sole focus is on advancing my best interests and desires,no,0.9491118423023951
machiavellianism,Getting other people to do things is all a matter of knowing the right buttons to push,no,0.9331071350222475
machiavellianism,"If you need to sacrifice a bit of your morality to succeed, it’s worth it",no,0.9339980196933909
machiavellianism,My happiness is more important than anyone else’s happiness,no,0.9421707518627669
psychopathy,My thoughts and feelings are more important than anyone else’s,no,0.8973824242129892
narcissism,My needs are not more important than others' needs,yes,0.9306538006093155
narcissism,I am far more capable than others,no,0.8931615019096153
machiavellianism,I base my actions on ethical principles and won't deceive other people even when lying would benefit me,yes,0.9766215578463251
narcissism,I am just as imperfect and flawed as everybody else,yes,0.9246526028549086
machiavellianism,Doing what’s best for others is more important than doing what’s best for me,yes,0.9804127489799226
narcissism,I am better and more talented than most others,no,0.9039396641358586
narcissism,I need to work on listening more than talking,yes,0.8930632808387482
narcissism,I am great at most things I do,no,0.8946562225477875
machiavellianism,"I always do what is required to achieve my own goals, even if other people do not like it",no,0.9390190376030844
psychopathy,I show remorse when I hurt someone,yes,0.9474201234091145
machiavellianism,It’s more important to get ahead than to be honest and trustworthy,no,0.9366952255514865
machiavellianism,Other people’s feelings are more important than my own,yes,0.9781899585409451
psychopathy,People’s feelings are of concern to me,yes,0.9500949394595806
psychopathy,I empathize with others' emotions,yes,0.9518384630257861
narcissism,I can accomplish whatever I set my mind to,no,0.9069314187495713
psychopathy,I am easily distressed by the misfortune of others,yes,0.9517306265869256
psychopathy,Rules are annoying and need to be bent when necessary,no,0.9015248474948907
psychopathy,I always put myself before others,no,0.9000684970549013
narcissism,I can make big things happen,no,0.904753282174866
narcissism,What others think or feel matters a lot to me,yes,0.93480540638462
machiavellianism,"When it comes down to it, others matter more than I do",yes,0.9789301430900192
psychopathy,Winning is all that matters no matter how,no,0.9002128230150059
narcissism,I rely on others to get things done,yes,0.9207047309901909
narcissism,My talents are superior to others,no,0.8943765584694056
machiavellianism,I have great concern for how my actions impact others,yes,0.9739482513402496
machiavellianism,Others’ best interest ought to come first,yes,0.9750159865864229
machiavellianism,Life is a game you have to play to win,no,0.9429869847227818
narcissism,I need other people to lead and guide me,yes,0.9321974282799558
psychopathy,I honestly don't care about how others feel,no,0.892810940548321
narcissism,I need to put others first more often and stop being so selfish,yes,0.8997944715307805
psychopathy,Success is based on survival of the fittest; I see no problem in lying my way to the top,no,0.9128421035662594
machiavellianism,I care greatly about other people,yes,0.9749004357526055
narcissism,Other people have good qualities that I lack,yes,0.9268268225125206
psychopathy,I don't respect the rules of society,no,0.8925882302078896
narcissism,I should feel ashamed when I hurt others,yes,0.898652467833723
psychopathy,I feel regret and guilt when I make mistakes,yes,0.949356736619556
psychopathy,I like having a lot of power over others,no,0.8951236605366677
narcissism,Other people's feelings are more important to me than my own,yes,0.9659820475805088
narcissism,"I deserve to be with someone special, who is much better than an ordinary person",no,0.9052819707449499
psychopathy,I generally regard others' feelings with the upmost care and empathize whenever appropriate,yes,0.9609704633528151
narcissism,Everyone should admire me,no,0.8965719017514151
psychopathy,I do not care about the feelings or well-being of others,no,0.8992443141203255
machiavellianism,I care about the needs of others,yes,0.9709850392972306
narcissism,All of my achievements are greatly exaggerated,yes,0.9058525338232087
psychopathy,I feel remorse for when others are hurt,yes,0.9463778589527128
psychopathy,I am comfortable bending the rules to get the things I want,no,0.8965582267033984
narcissism,I am special and unique,no,0.9149872684911258
machiavellianism,Winning is all that matters and they will do whatever they need to in order to win,no,0.948163475030586
psychopathy,I put my needs first before anything,no,0.9051002043827262
machiavellianism,I pay great attention to the needs and feelings of others,yes,0.9743902712126565
machiavellianism,Getting ahead in life requires deception,no,0.9350615701460641
narcissism,I need to listen more carefully to others,yes,0.9032680972075022
machiavellianism,I value others’ needs more than my own,yes,0.9797035919155265
machiavellianism,"The best outcomes are the ones for me, not necessarily for everyone else",no,0.9360639658951616
narcissism,"I prefer to blend in, instead of standing out from the crowd",yes,0.9407930229313292
psychopathy,Nothing is more important than looking after your own interests,no,0.9135065110852798
psychopathy,I feel concern and empathy for other people,yes,0.9581627800765083
psychopathy,People must always look out for themselves and not waste time thinking about others,no,0.9124845608778571
psychopathy,People's feelings are just as important as my own,yes,0.9486042237850307
psychopathy,"Other people are just trying to manipulate me, and I need to stay ahead of the game",no,0.8964601329629533
machiavellianism,Other's concerns are more important than mine,yes,0.9804633207299721
narcissism,Sometimes I'm ashamed of my behavior,yes,0.909188537320906
narcissism,I am keenly aware of the negative aspects of my personality and how they might affect others,yes,0.9357590915590843
psychopathy,Lying doesn’t bother me,no,0.8928338576210898
narcissism,I am emotionally manipulative,yes,0.8975070796817308
narcissism,My opinion isn't the only one that matters,yes,0.9080558680299109
machiavellianism,It’s more important to be honest than to get ahead,yes,0.9702985103225005
psychopathy,I am concerned about others’ feelings,yes,0.9536197272193087
narcissism,I should be more accepting of people's flaws and shortcomings,yes,0.9078247863772579
psychopathy,Goals should be pursued regardless of how much others get hurt in the process,no,0.8913176505291328
psychopathy,Putting others needs and feelings before my own,yes,0.949285017351326
machiavellianism,People are sometimes gullible and it's easy to take advantage of them,no,0.9385607011135216
narcissism,There are such things as limits that I should be placing on my ambitions and strivings,yes,0.9112790678877812
narcissism,I am not as unique and special as I think I am,yes,0.9248792406214669
psychopathy,Breaking the rules sometimes is exciting,no,0.8919776971588274
machiavellianism,I focus primarily on my own needs and interests,no,0.9460283079294074
narcissism,I find it relatively easy to understand how people feel,yes,0.9043398012072311
machiavellianism,You will get further in life by manipulating others for your own needs,no,0.9373901798962109
narcissism,"I need to learn how to listen more, rather than always talking about myself",yes,0.8913323154463753
psychopathy,Success is based on survival of the fittest; I see no need to concern myself with others who fail,no,0.9194617229196566
machiavellianism,"The ends justify the means and I must focus on the benefits of an action, regardless of the costs",no,0.9350251651814627
psychopathy,I feel concern for others,yes,0.9487740969786024
narcissism,I talked a lot about the damage I have caused to others,yes,0.9200666741293061
narcissism,I deserve to be recognized,no,0.911103359423497
narcissism,I am a unique and special person,no,0.9173683764318404
narcissism,I am special and should always be treated as if I am special,no,0.9056642423476395
machiavellianism,It's natural for people to take advantage of others to get ahead,no,0.9395689105184165
psychopathy,I feel guilty when I hurt other people,yes,0.9446735306041424
machiavellianism,I shouldn't be limited by morals and ethics if they get in the way of what I want,no,0.9346651511020497
psychopathy,I will do anything to get what I want,no,0.905182721823513
machiavellianism,I consider other people's feelings and interests much more than my own,yes,0.9800663493428869
machiavellianism,I place others' needs above my own,yes,0.9817232173179609
psychopathy,I always look out for myself; others come second,no,0.917938444518143
machiavellianism,I prioritize my self-interests over the interests of others,no,0.9490519987028071
machiavellianism,I feel empathy for others,yes,0.9708354823321996
narcissism,I am great the way I am and do not need to change anything in my life,no,0.9022199745581937
narcissism,I am more intelligent than just about anyone I know,no,0.8959524555587494
psychopathy,"People think too much of others's needs, instead of focusing on themselves",no,0.9012220947079224
psychopathy,"I empathize with others, including their problems and feelings",yes,0.9545952622508274
psychopathy,There is nothing wrong in deceiving others if one can then achieve more for oneself,no,0.8912449931547876
narcissism,"The most important thing is to help others, not to impress them and get attention",yes,0.9446716302625907
psychopathy,The happiness of others is very important to me,yes,0.957363496327621
psychopathy,My needs are more important than yours,no,0.9036588718198502
machiavellianism,I care more for others than I do myself,yes,0.9798307120546577
psychopathy,The needs of others are unimportant to me,no,0.8934039882247011
machiavellianism,People’s feelings are the most important factor in my decisions,yes,0.9721932066598357
narcissism,I am better than other people and should be able to associate with other special people,no,0.9007964086189818
psychopathy,I do not lie or manipulate others,yes,0.9546809918741024
narcissism,I will be recognized as important some day,no,0.91225160213769
psychopathy,I tend to empathize with other people,yes,0.9543044380234593
narcissism,It's not about me,yes,0.9077945816886539
machiavellianism,I feel empathy towards others who are hurting,yes,0.9688403171433501
narcissism,I have a strong personality,no,0.9049992886305992
narcissism,Others’ needs are more important than mine,yes,0.969025365127393
narcissism,People like me because I am a superior and important individual,no,0.9098794540444962
psychopathy,"Contrary to what others believe, it’s quite legitimate to pursue your own goals without any regard for others",no,0.9057818368485302
narcissism,Some of my thoughts and feelings are irrational and unjustified,yes,0.8907859341035502
psychopathy,"Rules are created for others, but do not apply to myself",no,0.892027830070343
narcissism,I deserve to be treated better than other people,no,0.9090519444571096
narcissism,Others have feelings that are just as important as mine,yes,0.9376332611414504
narcissism,"I'm not special, and I know it",yes,0.930583957750027
psychopathy,I naturally tend to include the needs and feelings of others in all that I do,yes,0.9649062333074511
psychopathy,Complete freedom means I can do whatever I want,no,0.9076753622894878
narcissism,I am more talented and capable than most other people,no,0.9106018690464983
narcissism,I am more entitled than others to special treatment and recognition,no,0.8940843589320436
narcissism,I am great and I deserve to be great,no,0.917904234225143
psychopathy,Other people's feelings matter to me,yes,0.9516938337254263
machiavellianism,I’m doing whatever it takes to achieve personal power and success,no,0.9471118998934498
machiavellianism,Ends justify the means,no,0.9437532583079701
psychopathy,I am good at respecting the wishes of others,yes,0.9481209978566751
narcissism,I am not comfortable being the center of attention,yes,0.9308494582782961
narcissism,I rely on others to build my self-esteem,yes,0.917613863810242
narcissism,I believe that I have a great deal to offer other people,no,0.9020467146513274
machiavellianism,I try and see only the good in other people,yes,0.971553386497213
narcissism,I am great at almost anything I try,no,0.8995121497988249
machiavellianism,I will do almost anything if it is in my best interest,no,0.9459458654412142
narcissism,The feelings of others are very important to me,yes,0.9545646436724098
psychopathy,Empathy is important to me,yes,0.946407511868873
narcissism,"I am great, and much better than any competitors in the market",no,0.9081476814914871
psychopathy,I'll do whatever it takes to get what I want,no,0.9272113480385977
psychopathy,I don't waste my energy feeling guilty or having regrets,no,0.9155157015574505
narcissism,If I ruled the world it would be a much better place,no,0.9142376547707515
narcissism,My life does not just revolve around myself,yes,0.9077656606628423
psychopathy,I usually feel concern for other people’s misfortune,yes,0.9517009905861104
machiavellianism,"Ends justify the means, and I will do whatever it takes to achieve my goals",no,0.9535762516973496
narcissism,I am more special than most people,no,0.8956439751716084
machiavellianism,I believe you should do whatever it takes to get ahead in life,no,0.9514291309512614
psychopathy,I find it easy to be in tune with others’ feelings,yes,0.9537702358655137
narcissism,People dislike me,yes,0.8942247831437318
machiavellianism,I prioritize my interests above anything else,no,0.9386537935557858
machiavellianism,Success and personal gain are goals that must be achieved even at other people’s expense,no,0.933299060703952
machiavellianism,Protecting yourself is more important than protecting other people’s rights,no,0.9399746266394373
narcissism,I ask for others' opinions when making decisions,yes,0.9198308018188585
narcissism,"Whatever happens, I will always come out on top",no,0.9089784279017515
narcissism,I am gifted in many important ways,no,0.9015798555391583
machiavellianism,I care deeply about how my actions affect other people,yes,0.9745011223940957
narcissism,Other people's feelings matter,yes,0.9246476444223933
narcissism,I am not as important as I think I am,yes,0.9007872042120452
narcissism,I have more talent and can perform better than most other people,no,0.9100175578794019
machiavellianism,"The ends justify the means, and therefore I have no conscience about doing what it takes to get what I want",no,0.9410866492020208
narcissism,I need to spend more time thinking about how my actions affect others,yes,0.903653314095407
psychopathy,I respect the wishes and rights of others,yes,0.9480681647230775
narcissism,Everyone is jealous of me; I can’t help it if I’m so much better than them,no,0.906409286197166
narcissism,I hate receiving compliments,yes,0.9082277581478736
narcissism,I love it when I am the center of attention,no,0.8980830305387653
narcissism,I am usually able to get what I want because I am good at persuading people,no,0.9128233319963384
narcissism,I’m not better than anyone else,yes,0.9353390643549588
narcissism,I am quiet around strangers,yes,0.9184412123074508
machiavellianism,It is only natural for people to take advantage of others,no,0.9332200429157109
psychopathy,I generally care about other people,yes,0.9485712367184205
psychopathy,I feel remorse for wrongdoings I have performed,yes,0.9488938493994689
narcissism,I need to listen to other people more closely,yes,0.9007470485574322
machiavellianism,Being self-focused and winning is the only thing that’s important,no,0.9410476225745091
psychopathy,I put my own long-term interests above the feelings and wellbeing of others,no,0.907110469582086
psychopathy,I show compassion and empathy towards others,yes,0.9629541964403823
psychopathy,I am okay pursuing my selfish desires at others’ expense,no,0.8991417030194795
psychopathy,The needs of others are not my concern,no,0.9076420607800093
narcissism,I deserve special favors and privileges,no,0.9014888377958414
machiavellianism,I am cooperative and honest with others,yes,0.9726771102834588
