noun1,predicted_hypernym,log_prob,num_tokens,strategy,filter_reason
kites,",",-7.53125,1,single_token,not_valid_noun
kites,f,-7.53125,1,single_token,not_valid_noun
kites,_. Complete,-7.5390625,2,2token,not_valid_noun
kites,__________ .,-7.546875,2,2token,not_valid_noun
kites,birds Complete,-7.5625,2,2token,not_valid_noun
kites,kites,-7.59375,1,single_token,not_valid_noun
kites,…………,-7.59375,1,single_token,not_valid_noun
kites,toy (,-7.6015625,2,2token,not_valid_noun
kites,___ .,-7.65625,2,2token,not_valid_noun
kites,.... Complete,-7.6875,2,2token,not_valid_noun
kites,________ .,-7.6875,2,2token,not_valid_noun
kites,bird (,-7.6953125,2,2token,not_valid_noun
kites,the,-7.71875,1,single_token,not_valid_noun
kites,..,-7.71875,1,single_token,not_valid_noun
kites,.....,-7.71875,1,single_token,not_valid_noun
kites,an,-7.71875,1,single_token,not_valid_noun
kites,_______ .,-7.734375,2,2token,not_valid_noun
kites,. .,-7.78125,2,2token,not_valid_noun
kites,of,-7.78125,1,single_token,not_valid_noun
kites,-,-7.78125,1,single_token,not_valid_noun
kites,__________ Complete,-7.796875,2,2token,not_valid_noun
kites,aircraft Complete,-7.828125,2,2token,not_valid_noun
kites,_______ Complete,-7.859375,2,2token,not_valid_noun
kites,_ .,-7.8828125,2,2token,not_valid_noun
kites,aerial,-7.90625,1,single_token,incomplete_phrase
kites,,-7.90625,1,single_token,not_valid_noun
kites,<,-7.96875,1,single_token,not_valid_noun
kites,_________ Complete,-8.0,2,2token,not_valid_noun
kites,.,-8.03125,2,2token,not_valid_noun
kites,___ Complete,-8.03125,2,2token,not_valid_noun
kites,[,-8.0625,1,single_token,not_valid_noun
kites,machines,-8.0625,1,single_token,not_valid_noun
kites,plane Complete,-8.09375,2,2token,not_valid_noun
kites,sport Complete,-8.09375,2,2token,not_valid_noun
kites,? Complete,-8.15625,2,2token,not_valid_noun
kites,kind,-8.1875,1,single_token,incomplete_phrase
kites,type,-8.1875,1,single_token,incomplete_phrase
kites,aeroplane Complete,-8.21875,2,2token,not_valid_noun
kites,......,-8.25,1,single_token,not_valid_noun
kites,tools,-8.25,1,single_token,not_valid_noun
kites,a plane,-8.28125,2,2token,not_valid_noun
kites,____ .,-8.34375,2,2token,not_valid_noun
kites,… Complete,-8.359375,2,2token,not_valid_noun
kites,type of,-8.3720703125,2,2token,not_valid_noun
kites,_ Complete,-8.375,2,2token,not_valid_noun
kites,birds .,-8.4375,2,2token,not_valid_noun
kites,means,-8.4375,1,single_token,not_valid_noun
kites,/,-8.4375,1,single_token,not_valid_noun
kites,aer,-8.4375,1,single_token,incomplete_phrase
kites,: Complete,-8.4453125,2,2token,not_valid_noun
kites,kind of,-8.44921875,2,2token,not_valid_noun
kites,means of,-8.462890625,2,2token,not_valid_noun
kites,toy that,-8.4765625,2,2token,incomplete_phrase
kites,this,-8.5625,1,single_token,not_valid_noun
kites,animal .,-8.5625,2,2token,not_valid_noun
kites,winged,-8.5625,1,single_token,not_valid_noun
kites,airplane Complete,-8.578125,2,2token,not_valid_noun
kites,toy ________,-8.6015625,2,2token,not_valid_noun
kites,What,-8.625,1,single_token,not_valid_noun
kites,____________ .,-8.65625,2,2token,not_valid_noun
kites,. Fill,-8.65625,2,2token,not_valid_noun
kites,. A,-8.65625,2,2token,not_valid_noun
kites,.........,-8.6875,1,single_token,not_valid_noun
kites,flying .,-8.6875,2,2token,not_valid_noun
kites,avi,-8.6875,1,single_token,not_valid_noun
kites,bird or,-8.6953125,2,2token,not_valid_noun
kites,game Complete,-8.71875,2,2token,not_valid_noun
kites,aircraft .,-8.71875,2,2token,not_valid_noun
kites,toy or,-8.7265625,2,2token,not_valid_noun
kites,toy in,-8.7265625,2,2token,not_valid_noun
kites,-.,-8.75,1,single_token,not_valid_noun
kites,……………………,-8.75,1,single_token,not_valid_noun
kites,…. Complete,-8.765625,2,2token,not_valid_noun
kites,a flying,-8.78125,2,2token,not_valid_noun
kites,", Complete",-8.78125,2,2token,not_valid_noun
kites,a kite,-8.78125,2,2token,not_valid_noun
kites,. Write,-8.78125,2,2token,not_valid_noun
kites,child,-8.8125,1,single_token,incomplete_phrase
kites,=,-8.8125,1,single_token,not_valid_noun
kites,bird complete,-8.8203125,2,2token,not_valid_noun
kites,kite Complete,-8.828125,2,2token,not_valid_noun
kites,sport .,-8.84375,2,2token,not_valid_noun
kites,toy complete,-8.8515625,2,2token,not_valid_noun
kites,,-8.875,1,single_token,not_valid_noun
kites,and,-8.875,1,single_token,not_valid_noun
kites,........,-8.875,1,single_token,not_valid_noun
kites,objects,-8.875,1,single_token,not_valid_noun
kites,recreational,-8.875,1,single_token,not_valid_noun
kites,balloons,-8.875,1,single_token,not_valid_noun
kites,.......,-8.875,1,single_token,not_valid_noun
kites,shapes,-8.875,1,single_token,not_valid_noun
kites,are,-8.875,1,single_token,not_valid_noun
kites,...........,-8.875,1,single_token,not_valid_noun
kites,summer,-8.875,1,single_token,incomplete_phrase
kites,. What,-8.90625,2,2token,not_valid_noun
kites,a vehicle,-8.90625,2,2token,not_valid_noun
kites,hang,-8.9375,1,single_token,not_valid_noun
kites,flies,-8.9375,1,single_token,not_valid_noun
kites,_____ (,-8.9375,2,2token,not_valid_noun
kites,c,-8.9375,1,single_token,not_valid_noun
kites,d,-8.9375,1,single_token,not_valid_noun
kites,toys Complete,-8.9375,2,2token,not_valid_noun
kites,bird that,-8.9453125,2,2token,incomplete_phrase
kites,bird ...,-8.9453125,2,2token,not_valid_noun
kites,bird in,-8.9453125,2,2token,not_valid_noun
kites,an animal,-8.9921875,2,2token,not_valid_noun
kites,_ _,-9.0,2,2token,not_valid_noun
kites,. The,-9.03125,2,2token,not_valid_noun
kites,a sport,-9.03125,2,2token,not_valid_noun
kites,. a,-9.03125,2,2token,not_valid_noun
kites,.. Complete,-9.0546875,2,2token,not_valid_noun
kites,ballon,-9.0625,1,single_token,not_valid_noun
kites,…..,-9.0625,1,single_token,not_valid_noun
kites,outdoor,-9.0625,1,single_token,incomplete_phrase
kites,?.,-9.0625,1,single_token,not_valid_noun
kites,.............,-9.0625,1,single_token,not_valid_noun
kites,insect Complete,-9.09375,2,2token,not_valid_noun
kites,toy _______,-9.1015625,2,2token,not_valid_noun
kites,toy ...,-9.1015625,2,2token,not_valid_noun
kites,b,-9.125,1,single_token,not_valid_noun
kites,y,-9.125,1,single_token,not_valid_noun
kites,…… Complete,-9.125,2,2token,not_valid_noun
kites,. kites,-9.15625,2,2token,not_valid_noun
kites,. kite,-9.15625,2,2token,not_valid_noun
kites,. plane,-9.15625,2,2token,not_valid_noun
kites,..... Complete,-9.1796875,2,2token,not_valid_noun
kites,_____,-9.1875,2,2token,not_valid_noun
kites,in,-9.1875,1,single_token,not_valid_noun
kites,"_,",-9.1875,1,single_token,not_valid_noun
kites,A Complete,-9.1875,2,2token,not_valid_noun
kites,___________ Complete,-9.203125,2,2token,not_valid_noun
kites,___________ .,-9.203125,2,2token,not_valid_noun
kites,______ (,-9.21875,2,2token,not_valid_noun
kites,$\,-9.25,1,single_token,not_valid_noun
kites,. Choose,-9.28125,2,2token,not_valid_noun
kites,a ________,-9.28125,2,2token,not_valid_noun
kites,... Read,-9.296875,2,2token,not_valid_noun
kites,form,-9.3125,1,single_token,incomplete_phrase
kites,flying,-9.3125,2,2token,incomplete_phrase
kites,toys .,-9.3125,2,2token,not_valid_noun
kites,vehicle Complete,-9.3125,2,2token,not_valid_noun
kites,airc,-9.3125,1,single_token,not_valid_noun
kites,airborne,-9.3125,1,single_token,not_valid_noun
kites,Birds,-9.3125,1,single_token,not_valid_noun
kites,Flying,-9.3125,1,single_token,incomplete_phrase
kites,pen,-9.3125,1,single_token,not_valid_noun
kites,machine Complete,-9.34375,2,2token,not_valid_noun
kites,toy ....,-9.3515625,2,2token,not_valid_noun
kites,bird and,-9.3515625,2,2token,incomplete_phrase
kites,toy ____,-9.3515625,2,2token,not_valid_noun
kites,toy Read,-9.3515625,2,2token,not_valid_noun
kites,bird ....,-9.3515625,2,2token,not_valid_noun
kites,_________ (,-9.375,2,2token,not_valid_noun
kites,parag,-9.375,1,single_token,not_valid_noun
kites,.(,-9.375,1,single_token,not_valid_noun
kites,\_,-9.375,1,single_token,not_valid_noun
kites,___,-9.40625,2,2token,not_valid_noun
kites,the sky,-9.40625,2,2token,not_valid_noun
kites,a ______,-9.40625,2,2token,not_valid_noun
kites,. (,-9.40625,2,2token,not_valid_noun
kites,a .,-9.40625,2,2token,not_valid_noun
kites,which,-9.4375,1,single_token,not_valid_noun
kites,sea,-9.4375,1,single_token,incomplete_phrase
kites,birds,-9.4375,2,2token,not_valid_noun
kites,s,-9.4375,1,single_token,not_valid_noun
kites,plane .,-9.46875,2,2token,not_valid_noun
kites,______ ______,-9.46875,2,2token,not_valid_noun
kites,______,-9.46875,2,2token,not_valid_noun
kites,toy to,-9.4765625,2,2token,not_valid_noun
kites,toy ______,-9.4765625,2,2token,not_valid_noun
kites,craft .,-9.5,2,2token,not_valid_noun
kites,"...,",-9.5,1,single_token,not_valid_noun
kites,my,-9.5,1,single_token,not_valid_noun
kites,_________,-9.5,2,2token,not_valid_noun
kites,---,-9.5,1,single_token,not_valid_noun
kites,p,-9.5,1,single_token,not_valid_noun
kites,What is,-9.51171875,2,2token,not_valid_noun
kites,-. Complete,-9.54296875,2,2token,not_valid_noun
kites,... A,-9.546875,2,2token,not_valid_noun
kites,__________,-9.546875,2,2token,not_valid_noun
kites,__________ (,-9.546875,2,2token,not_valid_noun
kites,...,-9.546875,2,2token,not_valid_noun
kites,n,-9.5625,1,single_token,not_valid_noun
kites,..............,-9.5625,1,single_token,not_valid_noun
kites,water,-9.5625,1,single_token,incomplete_phrase
kites,A kite,-9.5625,2,2token,not_valid_noun
kites,vehicle .,-9.5625,2,2token,not_valid_noun
kites,is,-9.5625,1,single_token,not_valid_noun
kites,piece,-9.5625,1,single_token,incomplete_phrase
kites,aeroplane .,-9.59375,2,2token,not_valid_noun
kites,aircraft (,-9.59375,2,2token,not_valid_noun
kites,toy and,-9.6015625,2,2token,incomplete_phrase
kites,… A,-9.609375,2,2token,not_valid_noun
kites,_______ (,-9.625,2,2token,not_valid_noun
kites,Aerop,-9.625,1,single_token,not_valid_noun
kites,other,-9.625,1,single_token,not_valid_noun
kites,musical,-9.625,1,single_token,incomplete_phrase
kites,for,-9.625,1,single_token,not_valid_noun
kites,-----,-9.625,1,single_token,not_valid_noun
kites,thing that,-9.65625,2,2token,incomplete_phrase
kites,a game,-9.65625,2,2token,not_valid_noun
kites,. Which,-9.65625,2,2token,not_valid_noun
kites,----------,-9.6875,1,single_token,not_valid_noun
kites,form of,-9.6875,2,2token,not_valid_noun
kites,that,-9.6875,1,single_token,not_valid_noun
kites,flying contra,-9.6875,2,2token,incomplete_phrase
kites,____ Complete,-9.71875,2,2token,not_valid_noun
kites,...... Complete,-9.71875,2,2token,not_valid_noun
kites,bird -,-9.7265625,2,2token,not_valid_noun
kites,… Read,-9.734375,2,2token,not_valid_noun
kites,tool for,-9.75,2,2token,incomplete_phrase
kites,...............,-9.75,1,single_token,not_valid_noun
kites,_,-9.75,2,2token,not_valid_noun
kites,_ _.,-9.75,2,2token,not_valid_noun
kites,air .,-9.75,2,2token,not_valid_noun
kites,a ____,-9.78125,2,2token,not_valid_noun
kites,. fruit,-9.78125,2,2token,not_valid_noun
kites,. In,-9.78125,2,2token,not_valid_noun
kites,. Read,-9.78125,2,2token,not_valid_noun
kites,___ (,-9.78125,2,2token,not_valid_noun
kites,a _______,-9.78125,2,2token,not_valid_noun
kites,a machine,-9.78125,2,2token,not_valid_noun
kites,thing to,-9.78125,2,2token,not_valid_noun
kites,wind .,-9.78125,2,2token,not_valid_noun
kites,animal (,-9.8125,2,2token,not_valid_noun
kites,how,-9.8125,1,single_token,not_valid_noun
kites,............,-9.8125,1,single_token,not_valid_noun
kites,... a,-9.8125,2,2token,not_valid_noun
kites,flying ____,-9.8125,2,2token,not_valid_noun
kites,flying ______,-9.8125,2,2token,not_valid_noun
kites,flying ...,-9.8125,2,2token,not_valid_noun
kites,birds (,-9.8125,2,2token,not_valid_noun
kites,..........,-9.8125,1,single_token,not_valid_noun
kites,______ _______,-9.84375,2,2token,not_valid_noun
kites,game .,-9.84375,2,2token,not_valid_noun
kites,toy _____,-9.8515625,2,2token,not_valid_noun
kites,toy /,-9.8515625,2,2token,not_valid_noun
kites,non,-9.875,1,single_token,not_valid_noun
kites,free,-9.875,1,single_token,incomplete_phrase
kites,to,-9.875,1,single_token,not_valid_noun
kites,_______ _______,-9.875,2,2token,not_valid_noun
kites,prop,-9.875,1,single_token,incomplete_phrase
kites,_______,-9.875,2,2token,not_valid_noun
kites,a kind,-9.90625,2,2token,not_valid_noun
kites,. Match,-9.90625,2,2token,not_valid_noun
kites,. birds,-9.90625,2,2token,not_valid_noun
kites,. complete,-9.90625,2,2token,not_valid_noun
kites,of bird,-9.921875,2,2token,not_valid_noun
kites,land,-9.9375,1,single_token,incomplete_phrase
kites,things to,-9.9375,2,2token,not_valid_noun
kites,airplane .,-9.9375,2,2token,not_valid_noun
kites,animal complete,-9.9375,2,2token,not_valid_noun
kites,machine for,-9.96875,2,2token,incomplete_phrase
kites,toy with,-9.9765625,2,2token,incomplete_phrase
kites,bird _______,-9.9765625,2,2token,not_valid_noun
kites,toy which,-9.9765625,2,2token,incomplete_phrase
kites,…,-9.984375,2,2token,not_valid_noun
kites,man,-10.0,1,single_token,incomplete_phrase
kites,flying ________,-10.0,2,2token,not_valid_noun
kites,_________ Fill,-10.0,2,2token,not_valid_noun
kites,e,-10.0,1,single_token,not_valid_noun
kites,these,-10.0,1,single_token,not_valid_noun
kites,an aircraft,-10.0,2,2token,not_valid_noun
kites,leisure,-10.0,1,single_token,incomplete_phrase
kites,_(,-10.0,1,single_token,not_valid_noun
kites,in the,-10.0078125,2,2token,not_valid_noun
kites,sports Complete,-10.015625,2,2token,not_valid_noun
kites,a birds,-10.03125,2,2token,not_valid_noun
kites,. ...,-10.03125,2,2token,not_valid_noun
kites,x,-10.0625,1,single_token,not_valid_noun
kites,The,-10.0625,1,single_token,not_valid_noun
kites,al,-10.0625,1,single_token,not_valid_noun
kites,or,-10.0625,1,single_token,not_valid_noun
kites,h,-10.0625,1,single_token,not_valid_noun
kites,_____ Fill,-10.0625,2,2token,not_valid_noun
kites,small,-10.0625,1,single_token,incomplete_phrase
kites,–,-10.0625,1,single_token,not_valid_noun
kites,many,-10.0625,1,single_token,not_valid_noun
kites,artificial,-10.0625,1,single_token,not_valid_noun
kites,o,-10.0625,1,single_token,not_valid_noun
kites,quad,-10.0625,1,single_token,incomplete_phrase
kites,letters,-10.0625,1,single_token,not_valid_noun
kites,handic,-10.0625,1,single_token,incomplete_phrase
kites,... .,-10.0625,2,2token,not_valid_noun
kites,things that,-10.0625,2,2token,incomplete_phrase
kites,... What,-10.0625,2,2token,not_valid_noun
kites,... (,-10.0625,2,2token,not_valid_noun
kites,-------,-10.0625,1,single_token,not_valid_noun
kites,flown,-10.0625,1,single_token,not_valid_noun
kites,aeronau,-10.0625,1,single_token,not_valid_noun
kites,playground,-10.0625,1,single_token,incomplete_phrase
kites,machine .,-10.09375,2,2token,not_valid_noun
kites,bird Fill,-10.1015625,2,2token,not_valid_noun
kites,bird ________,-10.1015625,2,2token,not_valid_noun
kites,bird with,-10.1015625,2,2token,incomplete_phrase
kites,toy flying,-10.1015625,2,2token,incomplete_phrase
kites,bird of,-10.1015625,2,2token,not_valid_noun
kites,/ a,-10.1171875,2,2token,not_valid_noun
kites,part,-10.125,1,single_token,incomplete_phrase
kites,bir,-10.125,1,single_token,not_valid_noun
kites,ve,-10.125,1,single_token,not_valid_noun
kites,an object,-10.125,2,2token,not_valid_noun
kites,soft,-10.125,1,single_token,not_valid_noun
kites,_ toy,-10.125,2,2token,not_valid_noun
kites,av,-10.125,1,single_token,not_valid_noun
kites,a craft,-10.15625,2,2token,not_valid_noun
kites,. aircraft,-10.15625,2,2token,not_valid_noun
kites,? .,-10.15625,2,2token,not_valid_noun
kites,____________ Complete,-10.15625,2,2token,not_valid_noun
kites,a,-10.15625,2,2token,not_valid_noun
kites,?. Complete,-10.1640625,2,2token,not_valid_noun
kites,_____ _____,-10.1875,2,2token,not_valid_noun
kites,... ...,-10.1875,2,2token,not_valid_noun
kites,X,-10.1875,1,single_token,not_valid_noun
kites,equipment for,-10.1875,2,2token,incomplete_phrase
kites,fol,-10.1875,1,single_token,not_valid_noun
kites,\,-10.1875,1,single_token,not_valid_noun
kites,arte,-10.1875,1,single_token,not_valid_noun
kites,sporting,-10.1875,1,single_token,not_valid_noun
kites,---------,-10.1875,1,single_token,not_valid_noun
kites,folk,-10.1875,1,single_token,incomplete_phrase
kites,----,-10.1875,1,single_token,not_valid_noun
kites,animals Complete,-10.1875,2,2token,not_valid_noun
kites,are a,-10.21875,2,2token,not_valid_noun
kites,____ ____,-10.21875,2,2token,not_valid_noun
kites,______ Fill,-10.21875,2,2token,not_valid_noun
kites,bird COMPLETE,-10.2265625,2,2token,not_valid_noun
kites,toy .....,-10.2265625,2,2token,not_valid_noun
kites,bird Read,-10.2265625,2,2token,not_valid_noun
kites,bird which,-10.2265625,2,2token,incomplete_phrase
kites,toy Incomplete,-10.2265625,2,2token,not_valid_noun
kites,toy ____________,-10.2265625,2,2token,not_valid_noun
kites,toy Answer,-10.2265625,2,2token,not_valid_noun
kites,/ kind,-10.2421875,2,2token,not_valid_noun
kites,craft Complete,-10.25,2,2token,not_valid_noun
kites,_ (,-10.25,2,2token,not_valid_noun
kites,????,-10.25,1,single_token,not_valid_noun
kites,flying (,-10.25,2,2token,not_valid_noun
kites,......... Complete,-10.25,2,2token,not_valid_noun
kites,------------,-10.25,1,single_token,not_valid_noun
kites,he,-10.25,1,single_token,not_valid_noun
kites,playing,-10.25,1,single_token,not_valid_noun
kites,__ .,-10.28125,2,2token,not_valid_noun
kites,a (,-10.28125,2,2token,not_valid_noun
kites,. I,-10.28125,2,2token,not_valid_noun
kites,a animal,-10.28125,2,2token,not_valid_noun
kites,a thing,-10.28125,2,2token,not_valid_noun
kites,. aeroplane,-10.28125,2,2token,not_valid_noun
kites,. Use,-10.28125,2,2token,not_valid_noun
kites,',-10.3125,1,single_token,not_valid_noun
kites,....,-10.3125,2,2token,not_valid_noun
kites,$.,-10.3125,1,single_token,not_valid_noun
kites,.... .,-10.3125,2,2token,not_valid_noun
kites,aero,-10.3125,1,single_token,incomplete_phrase
kites,F,-10.3125,1,single_token,not_valid_noun
kites,household,-10.3125,1,single_token,incomplete_phrase
kites,balloon Complete,-10.3125,2,2token,not_valid_noun
kites,fly Complete,-10.3125,2,2token,not_valid_noun
kites,....... Complete,-10.3125,2,2token,not_valid_noun
kites,toys for,-10.3125,2,2token,incomplete_phrase
kites,________ (,-10.3125,2,2token,not_valid_noun
kites,wild,-10.3125,1,single_token,incomplete_phrase
kites,….. Complete,-10.3359375,2,2token,not_valid_noun
kites,kite .,-10.34375,2,2token,not_valid_noun
kites,sport (,-10.34375,2,2token,not_valid_noun
kites,… What,-10.34375,2,2token,not_valid_noun
kites,bird A,-10.3515625,2,2token,not_valid_noun
kites,bird Write,-10.3515625,2,2token,incomplete_phrase
kites,toy COMPLETE,-10.3515625,2,2token,not_valid_noun
kites,toy -,-10.3515625,2,2token,not_valid_noun
kites,bird /,-10.3515625,2,2token,not_valid_noun
kites,bird to,-10.3515625,2,2token,not_valid_noun
kites,plans,-10.375,1,single_token,not_valid_noun
kites,living,-10.375,1,single_token,incomplete_phrase
kites,*,-10.375,1,single_token,not_valid_noun
kites,boats,-10.375,1,single_token,not_valid_noun
kites,------,-10.375,1,single_token,not_valid_noun
kites,C,-10.375,1,single_token,not_valid_noun
kites,tool used,-10.375,2,2token,incomplete_phrase
kites,round,-10.375,1,single_token,incomplete_phrase
kites,​,-10.375,1,single_token,not_valid_noun
kites,< >,-10.375,2,2token,not_valid_noun
kites,so,-10.375,1,single_token,not_valid_noun
kites,the bird,-10.40625,2,2token,not_valid_noun
kites,. bird,-10.40625,2,2token,not_valid_noun
kites,of toy,-10.421875,2,2token,not_valid_noun
kites,spring,-10.4375,1,single_token,incomplete_phrase
kites,... Fill,-10.4375,2,2token,not_valid_noun
kites,renewable,-10.4375,1,single_token,not_valid_noun
kites,I,-10.4375,1,single_token,not_valid_noun
kites,flying …,-10.4375,2,2token,not_valid_noun
kites,flying a,-10.4375,2,2token,not_valid_noun
kites,i,-10.4375,1,single_token,not_valid_noun
kites,types,-10.4375,1,single_token,not_valid_noun
kites,four,-10.4375,1,single_token,incomplete_phrase
kites,v,-10.4375,1,single_token,not_valid_noun
kites,__________ Fill,-10.4375,2,2token,not_valid_noun
kites,- Complete,-10.4375,2,2token,not_valid_noun
kites,........... Complete,-10.4453125,2,2token,not_valid_noun
kites,plane (,-10.46875,2,2token,not_valid_noun
kites,games Complete,-10.46875,2,2token,not_valid_noun
kites,______ ________,-10.46875,2,2token,not_valid_noun
kites,toy :,-10.4765625,2,2token,not_valid_noun
kites,toy a,-10.4765625,2,2token,not_valid_noun
kites,bird ____,-10.4765625,2,2token,not_valid_noun
kites,bird is,-10.4765625,2,2token,not_valid_noun
kites,bird ______,-10.4765625,2,2token,not_valid_noun
kites,,-10.5,1,single_token,not_valid_noun
kites,an insect,-10.5,2,2token,not_valid_noun
kites,( ),-10.5,2,2token,not_valid_noun
kites,_ bird,-10.5,2,2token,not_valid_noun
kites,sports .,-10.5,2,2token,not_valid_noun
kites,flat,-10.5,1,single_token,incomplete_phrase
kites,you,-10.5,1,single_token,not_valid_noun
kites,an airplane,-10.5,2,2token,not_valid_noun
kites,an aeroplane,-10.5,2,2token,not_valid_noun
kites,What are,-10.515625,2,2token,not_valid_noun
kites,[ ],-10.515625,2,2token,not_valid_noun
kites,a tool,-10.53125,2,2token,not_valid_noun
kites,. airplane,-10.53125,2,2token,not_valid_noun
kites,. This,-10.53125,2,2token,not_valid_noun
kites,. Draw,-10.53125,2,2token,not_valid_noun
kites,. Answer,-10.53125,2,2token,not_valid_noun
kites,. animals,-10.53125,2,2token,not_valid_noun
kites,a aircraft,-10.53125,2,2token,not_valid_noun
kites,the wind,-10.53125,2,2token,not_valid_noun
kites,a balloon,-10.53125,2,2token,not_valid_noun
kites,and Complete,-10.5390625,2,2token,not_valid_noun
kites,vehicle (,-10.5625,2,2token,not_valid_noun
kites,_____ _______,-10.5625,2,2token,not_valid_noun
kites,............. Complete,-10.5625,2,2token,not_valid_noun
kites,_____ ____,-10.5625,2,2token,not_valid_noun
kites,.... A,-10.5625,2,2token,not_valid_noun
kites,- .,-10.5625,2,2token,not_valid_noun
kites,_____ ______,-10.5625,2,2token,not_valid_noun
kites,vehicle for,-10.5625,2,2token,incomplete_phrase
kites,… .,-10.59375,2,2token,not_valid_noun
kites,… kites,-10.59375,2,2token,not_valid_noun
kites,object Complete,-10.59375,2,2token,not_valid_noun
kites,aeroplane (,-10.59375,2,2token,not_valid_noun
kites,… a,-10.59375,2,2token,not_valid_noun
kites,____ _.,-10.59375,2,2token,not_valid_noun
kites,____ (,-10.59375,2,2token,not_valid_noun
kites,bird Answer,-10.6015625,2,2token,not_valid_noun
kites,bird a,-10.6015625,2,2token,not_valid_noun
kites,bird by,-10.6015625,2,2token,not_valid_noun
kites,bird The,-10.6015625,2,2token,incomplete_phrase
kites,toy of,-10.6015625,2,2token,not_valid_noun
kites,toy A,-10.6015625,2,2token,not_valid_noun
kites,toy made,-10.6015625,2,2token,incomplete_phrase
kites,bird :,-10.6015625,2,2token,not_valid_noun
kites,bird for,-10.6015625,2,2token,incomplete_phrase
kites,_ Fill,-10.625,2,2token,not_valid_noun
kites,_______ ________,-10.625,2,2token,not_valid_noun
kites,tool to,-10.625,2,2token,not_valid_noun
kites,( bird,-10.625,2,2token,not_valid_noun
kites,_ kite,-10.625,2,2token,not_valid_noun
kites,geometric,-10.625,1,single_token,not_valid_noun
kites,indoor,-10.625,1,single_token,not_valid_noun
kites,--------------,-10.625,1,single_token,not_valid_noun
kites,D,-10.625,1,single_token,not_valid_noun
kites,_________ ________,-10.625,2,2token,not_valid_noun
kites,", .",-10.65625,2,2token,not_valid_noun
kites,. How,-10.65625,2,2token,not_valid_noun
kites,. animal,-10.65625,2,2token,not_valid_noun
kites,. Find,-10.65625,2,2token,not_valid_noun
kites,_. Fill,-10.65625,2,2token,not_valid_noun
kites,of .,-10.671875,2,2token,not_valid_noun
kites,of birds,-10.671875,2,2token,not_valid_noun
kites,toys (,-10.6875,2,2token,not_valid_noun
kites,flying _______,-10.6875,2,2token,not_valid_noun
kites,shaped,-10.6875,1,single_token,not_valid_noun
kites,,-10.6875,1,single_token,not_valid_noun
kites,,-10.6875,1,single_token,not_valid_noun
kites,birds and,-10.6875,2,2token,incomplete_phrase
kites,symbols,-10.6875,1,single_token,not_valid_noun
kites,$,-10.6875,1,single_token,not_valid_noun
kites,par,-10.6875,1,single_token,incomplete_phrase
