noun1,predicted_hypernym,log_prob,num_tokens,strategy,filter_reason
spinach,…………,-8.625,1,single_token,not_valid_noun
spinach,.......,-8.625,1,single_token,not_valid_noun
spinach,___________,-8.625,1,single_token,not_valid_noun
spinach,Vegetables,-8.625,1,single_token,not_valid_noun
spinach,,-8.625,1,single_token,not_valid_noun
spinach,fruit ....,-8.7421875,2,2token,not_valid_noun
spinach,fruit complete,-8.7421875,2,2token,not_valid_noun
spinach,fruit ...,-8.7421875,2,2token,not_valid_noun
spinach,veggies,-8.75,1,single_token,not_valid_noun
spinach,vegetal,-8.75,1,single_token,not_valid_noun
spinach,food Complete,-8.75,2,2token,not_valid_noun
spinach,c,-8.75,1,single_token,not_valid_noun
spinach,vegetable Fill,-8.7734375,2,2token,not_valid_noun
spinach,:,-8.8125,1,single_token,not_valid_noun
spinach,green .,-8.90625,2,2token,not_valid_noun
spinach,?,-8.9375,1,single_token,not_valid_noun
spinach,kind,-8.9375,1,single_token,incomplete_phrase
spinach,..... Complete,-9.0,2,2token,not_valid_noun
spinach,vegetable in,-9.0234375,2,2token,not_valid_noun
spinach,_____ Complete,-9.03125,2,2token,not_valid_noun
spinach,plant Complete,-9.03125,2,2token,not_valid_noun
spinach,. .,-9.046875,2,2token,not_valid_noun
spinach,fresh,-9.0625,1,single_token,not_valid_noun
spinach,leaf .,-9.09375,2,2token,not_valid_noun
spinach,_ Complete,-9.140625,2,2token,not_valid_noun
spinach,_____ .,-9.15625,2,2token,not_valid_noun
spinach,-,-9.1875,1,single_token,not_valid_noun
spinach,raw,-9.1875,1,single_token,incomplete_phrase
spinach,VEGET,-9.1875,1,single_token,not_valid_noun
spinach,…..,-9.1875,1,single_token,not_valid_noun
spinach,vegetables,-9.25,2,2token,not_valid_noun
spinach,f,-9.25,1,single_token,not_valid_noun
spinach,the,-9.25,1,single_token,not_valid_noun
spinach,what,-9.25,1,single_token,not_valid_noun
spinach,garden,-9.25,1,single_token,incomplete_phrase
spinach,. vegetable,-9.296875,2,2token,not_valid_noun
spinach,.,-9.296875,2,2token,not_valid_noun
spinach,kind of,-9.326171875,2,2token,not_valid_noun
spinach,… Complete,-9.359375,2,2token,not_valid_noun
spinach,[,-9.375,1,single_token,not_valid_noun
spinach,_ fruit,-9.390625,2,2token,not_valid_noun
spinach,fruit as,-9.4609375,2,2token,not_valid_noun
spinach,\_,-9.5,1,single_token,not_valid_noun
spinach,fru,-9.5,1,single_token,not_valid_noun
spinach,bread,-9.5,1,single_token,not_valid_noun
spinach,vegeta,-9.5,1,single_token,not_valid_noun
spinach,sea,-9.5,1,single_token,incomplete_phrase
spinach,vegetable Fruit,-9.5234375,2,2token,incomplete_phrase
spinach,veg .,-9.53125,2,2token,not_valid_noun
spinach,fruit in,-9.5859375,2,2token,not_valid_noun
spinach,salad .,-9.59375,2,2token,not_valid_noun
spinach,______ Complete,-9.59375,2,2token,not_valid_noun
spinach,_. Complete,-9.6328125,2,2token,not_valid_noun
spinach,herb Complete,-9.640625,2,2token,not_valid_noun
spinach,_ .,-9.640625,2,2token,not_valid_noun
spinach,vegetable _______,-9.6484375,2,2token,not_valid_noun
spinach,vegetable -,-9.6484375,2,2token,not_valid_noun
spinach,vegetable .....,-9.6484375,2,2token,not_valid_noun
spinach,. vegetables,-9.65625,2,2token,not_valid_noun
spinach,salad ingredient,-9.71875,2,2token,not_valid_noun
spinach,non,-9.75,1,single_token,not_valid_noun
spinach,..........,-9.75,1,single_token,not_valid_noun
spinach,veget,-9.75,1,single_token,not_valid_noun
spinach,_ vegetable,-9.765625,2,2token,not_valid_noun
spinach,vegetable /,-9.7734375,2,2token,not_valid_noun
spinach,vegetable :,-9.7734375,2,2token,not_valid_noun
spinach,plant .,-9.78125,2,2token,not_valid_noun
spinach,o,-9.8125,1,single_token,not_valid_noun
spinach,,-9.8125,1,single_token,not_valid_noun
spinach,plants,-9.8125,1,single_token,not_valid_noun
spinach,... fruit,-9.8125,2,2token,not_valid_noun
spinach,fuit,-9.8125,1,single_token,not_valid_noun
spinach,___ Complete,-9.828125,2,2token,not_valid_noun
spinach,___ .,-9.828125,2,2token,not_valid_noun
spinach,of vegetable,-9.8359375,2,2token,not_valid_noun
spinach,______ .,-9.84375,2,2token,not_valid_noun
spinach,…. Complete,-9.8671875,2,2token,not_valid_noun
spinach,vegetables (,-9.875,2,2token,not_valid_noun
spinach,dark,-9.875,1,single_token,incomplete_phrase
spinach,________ .,-9.875,2,2token,not_valid_noun
spinach,", Complete",-9.8984375,2,2token,not_valid_noun
spinach,vegetable that,-9.8984375,2,2token,incomplete_phrase
spinach,vegetable COMPLETE,-9.8984375,2,2token,not_valid_noun
spinach,vegetable ________,-9.8984375,2,2token,not_valid_noun
spinach,vegetable ____,-9.8984375,2,2token,not_valid_noun
spinach,…… Complete,-9.90625,2,2token,not_valid_noun
spinach,green,-9.90625,2,2token,incomplete_phrase
spinach,...... Complete,-9.9296875,2,2token,not_valid_noun
spinach,.. Complete,-9.9296875,2,2token,not_valid_noun
spinach,fruit Fill,-9.9609375,2,2token,not_valid_noun
spinach,of fruit,-9.9609375,2,2token,not_valid_noun
spinach,_______ Complete,-9.96875,2,2token,not_valid_noun
spinach,/ a,-9.9765625,2,2token,not_valid_noun
spinach,… fruit,-9.984375,2,2token,not_valid_noun
spinach,pasta,-10.0,1,single_token,not_valid_noun
spinach,eat,-10.0,1,single_token,not_valid_noun
spinach,vegetable ______,-10.0234375,2,2token,not_valid_noun
spinach,vegetable The,-10.0234375,2,2token,incomplete_phrase
spinach,vegetable Answer,-10.0234375,2,2token,not_valid_noun
spinach,_________ .,-10.03125,2,2token,not_valid_noun
spinach,Ve,-10.0625,1,single_token,not_valid_noun
spinach,is,-10.0625,1,single_token,not_valid_noun
spinach,health,-10.0625,1,single_token,incomplete_phrase
spinach,...........,-10.0625,1,single_token,not_valid_noun
spinach,...............,-10.0625,1,single_token,not_valid_noun
spinach,edible,-10.0625,1,single_token,incomplete_phrase
spinach,red,-10.0625,1,single_token,not_valid_noun
spinach,... Read,-10.0625,2,2token,not_valid_noun
spinach,( vegetable,-10.125,2,2token,not_valid_noun
spinach,vegetables fruit,-10.125,2,2token,incomplete_phrase
spinach,a food,-10.140625,2,2token,not_valid_noun
spinach,dark green,-10.146484375,2,2token,incomplete_phrase
spinach,vegetable _____,-10.1484375,2,2token,not_valid_noun
spinach,vegetable with,-10.1484375,2,2token,incomplete_phrase
spinach,vegetable for,-10.1484375,2,2token,incomplete_phrase
spinach,. What,-10.15625,2,2token,not_valid_noun
spinach,. a,-10.15625,2,2token,not_valid_noun
spinach,. A,-10.15625,2,2token,not_valid_noun
spinach,. food,-10.15625,2,2token,not_valid_noun
spinach,good,-10.1875,1,single_token,incomplete_phrase
spinach,fruit ____,-10.2109375,2,2token,not_valid_noun
spinach,fruit .....,-10.2109375,2,2token,not_valid_noun
spinach,_______ .,-10.21875,2,2token,not_valid_noun
spinach,/ kind,-10.2265625,2,2token,not_valid_noun
spinach,$\,-10.25,1,single_token,not_valid_noun
spinach,and,-10.25,1,single_token,not_valid_noun
spinach,Green,-10.25,1,single_token,incomplete_phrase
spinach,vegetables and,-10.25,2,2token,incomplete_phrase
spinach,.........,-10.25,1,single_token,not_valid_noun
spinach,---,-10.25,1,single_token,not_valid_noun
spinach,or,-10.25,1,single_token,not_valid_noun
spinach,b,-10.25,1,single_token,not_valid_noun
spinach,cooked,-10.25,1,single_token,not_valid_noun
spinach,....... Complete,-10.265625,2,2token,not_valid_noun
spinach,vegetable A,-10.2734375,2,2token,not_valid_noun
spinach,vegetable What,-10.2734375,2,2token,incomplete_phrase
spinach,vegetable to,-10.2734375,2,2token,not_valid_noun
spinach,vegetable ..,-10.2734375,2,2token,not_valid_noun
spinach,vegetable Correct,-10.2734375,2,2token,not_valid_noun
spinach,the vegetable,-10.28125,2,2token,not_valid_noun
spinach,. Fill,-10.28125,2,2token,not_valid_noun
spinach,veg Complete,-10.28125,2,2token,not_valid_noun
spinach,__________ .,-10.2890625,2,2token,not_valid_noun
spinach,Vegetable Complete,-10.296875,2,2token,not_valid_noun
spinach,e,-10.3125,1,single_token,not_valid_noun
spinach,type,-10.3125,1,single_token,incomplete_phrase
spinach,.............,-10.3125,1,single_token,not_valid_noun
spinach,……………………,-10.3125,1,single_token,not_valid_noun
spinach,? Complete,-10.3359375,2,2token,not_valid_noun
spinach,food (,-10.375,2,2token,not_valid_noun
spinach,____ .,-10.390625,2,2token,not_valid_noun
spinach,_ _,-10.390625,2,2token,not_valid_noun
spinach,a green,-10.390625,2,2token,not_valid_noun
spinach,vegetable _,-10.3984375,2,2token,not_valid_noun
spinach,vegetable Read,-10.3984375,2,2token,not_valid_noun
spinach,vegetable a,-10.3984375,2,2token,not_valid_noun
spinach,vegetable …,-10.3984375,2,2token,not_valid_noun
spinach,_____ fruit,-10.40625,2,2token,not_valid_noun
spinach,__________ Complete,-10.4140625,2,2token,not_valid_noun
spinach,: Complete,-10.4296875,2,2token,not_valid_noun
spinach,...,-10.4375,2,2token,not_valid_noun
spinach,..............,-10.4375,1,single_token,not_valid_noun
spinach,this,-10.4375,1,single_token,not_valid_noun
spinach,sp,-10.4375,1,single_token,not_valid_noun
spinach,fruit to,-10.4609375,2,2token,not_valid_noun
spinach,fruit /,-10.4609375,2,2token,not_valid_noun
spinach,fruit -,-10.4609375,2,2token,not_valid_noun
spinach,fruit with,-10.4609375,2,2token,incomplete_phrase
spinach,leaf (,-10.46875,2,2token,not_valid_noun
spinach,… Read,-10.484375,2,2token,not_valid_noun
spinach,A,-10.5,1,single_token,not_valid_noun
spinach,le,-10.5,1,single_token,not_valid_noun
spinach,ver,-10.5,1,single_token,not_valid_noun
spinach,Greens,-10.5,1,single_token,not_valid_noun
spinach,a plant,-10.515625,2,2token,not_valid_noun
spinach,vegetable which,-10.5234375,2,2token,incomplete_phrase
spinach,vegetable [,-10.5234375,2,2token,not_valid_noun
spinach,vegetable is,-10.5234375,2,2token,not_valid_noun
spinach,. The,-10.53125,2,2token,not_valid_noun
spinach,. Write,-10.53125,2,2token,not_valid_noun
spinach,green ve,-10.53125,2,2token,not_valid_noun
spinach,fruit is,-10.5859375,2,2token,not_valid_noun
spinach,fruit ..,-10.5859375,2,2token,not_valid_noun
spinach,fruit but,-10.5859375,2,2token,incomplete_phrase
spinach,fruit ________,-10.5859375,2,2token,not_valid_noun
spinach,fruit Answer,-10.5859375,2,2token,not_valid_noun
spinach,fruit :,-10.5859375,2,2token,not_valid_noun
spinach,fruit _______,-10.5859375,2,2token,not_valid_noun
spinach,fruit COMPLETE,-10.5859375,2,2token,not_valid_noun
spinach,of vegetables,-10.59375,2,2token,not_valid_noun
spinach,vegetables complete,-10.625,2,2token,not_valid_noun
spinach,herb .,-10.625,2,2token,not_valid_noun
spinach,*,-10.625,1,single_token,not_valid_noun
spinach,wild,-10.625,1,single_token,incomplete_phrase
spinach,nutritious,-10.625,1,single_token,not_valid_noun
spinach,vegetables ...,-10.625,2,2token,not_valid_noun
spinach,v,-10.625,1,single_token,not_valid_noun
spinach,vegetable fruits,-10.6484375,2,2token,incomplete_phrase
spinach,vegetable but,-10.6484375,2,2token,incomplete_phrase
spinach,vegetable from,-10.6484375,2,2token,incomplete_phrase
spinach,vegetable .......,-10.6484375,2,2token,not_valid_noun
spinach,vegetable ......,-10.6484375,2,2token,not_valid_noun
spinach,_________ Complete,-10.65625,2,2token,not_valid_noun
spinach,. Fruit,-10.65625,2,2token,not_valid_noun
spinach,veg,-10.65625,2,2token,not_valid_noun
spinach,green vege,-10.65625,2,2token,incomplete_phrase
spinach,green (,-10.65625,2,2token,not_valid_noun
spinach,............,-10.6875,1,single_token,not_valid_noun
spinach,-----,-10.6875,1,single_token,not_valid_noun
spinach,car,-10.6875,1,single_token,incomplete_phrase
spinach,dry,-10.6875,1,single_token,incomplete_phrase
spinach,"_,",-10.6875,1,single_token,not_valid_noun
spinach,y,-10.6875,1,single_token,not_valid_noun
spinach,for,-10.6875,1,single_token,not_valid_noun
spinach,___ fruit,-10.703125,2,2token,not_valid_noun
spinach,fruit ______,-10.7109375,2,2token,not_valid_noun
spinach,fruit for,-10.7109375,2,2token,incomplete_phrase
spinach,type of,-10.720703125,2,2token,not_valid_noun
spinach,….. Complete,-10.7265625,2,2token,not_valid_noun
spinach,…,-10.734375,2,2token,not_valid_noun
spinach,… A,-10.734375,2,2token,not_valid_noun
spinach,leaves Complete,-10.75,2,2token,not_valid_noun
spinach,meat Complete,-10.75,2,2token,not_valid_noun
spinach,veggie Complete,-10.75,2,2token,not_valid_noun
spinach,.... fruit,-10.75,2,2token,not_valid_noun
spinach,vegetables ....,-10.75,2,2token,not_valid_noun
spinach,food that,-10.75,2,2token,incomplete_phrase
spinach,..... fruit,-10.75,2,2token,not_valid_noun
spinach,grain Complete,-10.75,2,2token,not_valid_noun
spinach,a vegetables,-10.765625,2,2token,not_valid_noun
spinach,vegetable True,-10.7734375,2,2token,incomplete_phrase
spinach,"vegetable ,",-10.7734375,2,2token,not_valid_noun
spinach,........ Complete,-10.78125,2,2token,not_valid_noun
spinach,____________ .,-10.78125,2,2token,not_valid_noun
spinach,. Choose,-10.78125,2,2token,not_valid_noun
spinach,animal Complete,-10.796875,2,2token,not_valid_noun
spinach,pot,-10.8125,1,single_token,not_valid_noun
spinach,Veg,-10.8125,1,single_token,not_valid_noun
spinach,leafs,-10.8125,1,single_token,not_valid_noun
spinach,super,-10.8125,1,single_token,incomplete_phrase
spinach,Vegetable .,-10.8125,2,2token,not_valid_noun
spinach,... a,-10.8125,2,2token,not_valid_noun
spinach,... ...,-10.8125,2,2token,not_valid_noun
spinach,... A,-10.8125,2,2token,not_valid_noun
spinach,fruit of,-10.8359375,2,2token,not_valid_noun
spinach,fruit a,-10.8359375,2,2token,not_valid_noun
spinach,fruit The,-10.8359375,2,2token,incomplete_phrase
spinach,leaf or,-10.84375,2,2token,not_valid_noun
spinach,/ fruit,-10.84375,2,2token,not_valid_noun
spinach,______ fruit,-10.84375,2,2token,not_valid_noun
spinach,/ vegetable,-10.84375,2,2token,not_valid_noun
spinach,vegetables or,-10.875,2,2token,not_valid_noun
spinach,-.,-10.875,1,single_token,not_valid_noun
spinach,cereal Complete,-10.875,2,2token,not_valid_noun
spinach,an,-10.875,1,single_token,not_valid_noun
spinach,rau,-10.875,1,single_token,not_valid_noun
spinach,nutri,-10.875,1,single_token,not_valid_noun
spinach,veg ...,-10.90625,2,2token,not_valid_noun
spinach,green ...,-10.90625,2,2token,not_valid_noun
spinach,ово,-10.9375,1,single_token,not_valid_noun
spinach,side,-10.9375,1,single_token,incomplete_phrase
spinach,n,-10.9375,1,single_token,not_valid_noun
spinach,... (,-10.9375,2,2token,not_valid_noun
spinach,rich,-10.9375,1,single_token,incomplete_phrase
spinach,vegetal Complete,-10.9375,2,2token,not_valid_noun
spinach,The,-10.9375,1,single_token,not_valid_noun
spinach,fruit _____,-10.9609375,2,2token,not_valid_noun
spinach,of food,-10.96875,2,2token,not_valid_noun
spinach,vegetarian Complete,-10.96875,2,2token,not_valid_noun
spinach,… Continue,-10.984375,2,2token,not_valid_noun
spinach,… Fruit,-10.984375,2,2token,not_valid_noun
spinach,ingredient,-11.0,1,single_token,not_valid_noun
spinach,peas,-11.0,1,single_token,not_valid_noun
spinach,....,-11.0,2,2token,not_valid_noun
spinach,g,-11.0,1,single_token,not_valid_noun
spinach,fast,-11.0,1,single_token,incomplete_phrase
spinach,in,-11.0,1,single_token,not_valid_noun
spinach,you,-11.0,1,single_token,not_valid_noun
spinach,food for,-11.0,2,2token,incomplete_phrase
spinach,..... .,-11.0,2,2token,not_valid_noun
spinach,me,-11.0,1,single_token,not_valid_noun
spinach,lettuce Complete,-11.015625,2,2token,not_valid_noun
spinach,_____ (,-11.03125,2,2token,not_valid_noun
spinach,. (,-11.03125,2,2token,not_valid_noun
spinach,. Which,-11.03125,2,2token,not_valid_noun
spinach,. Vegetables,-11.03125,2,2token,not_valid_noun
spinach,a salad,-11.03125,2,2token,not_valid_noun
spinach,: vegetable,-11.046875,2,2token,not_valid_noun
spinach,fr,-11.0625,1,single_token,not_valid_noun
spinach,------,-11.0625,1,single_token,not_valid_noun
spinach,__ .,-11.0625,2,2token,not_valid_noun
spinach,which,-11.0625,1,single_token,not_valid_noun
spinach,<,-11.0625,1,single_token,not_valid_noun
spinach,"...,",-11.0625,1,single_token,not_valid_noun
spinach,fruit ?,-11.0859375,2,2token,not_valid_noun
spinach,fruit ......,-11.0859375,2,2token,not_valid_noun
spinach,fruit ….,-11.0859375,2,2token,not_valid_noun
spinach,fruit that,-11.0859375,2,2token,incomplete_phrase
spinach,fruit …,-11.0859375,2,2token,not_valid_noun
spinach,fruit are,-11.0859375,2,2token,incomplete_phrase
spinach,/ not,-11.09375,2,2token,not_valid_noun
spinach,vegetables in,-11.09375,2,2token,not_valid_noun
spinach,is a,-11.109375,2,2token,not_valid_noun
spinach,gree,-11.125,1,single_token,not_valid_noun
spinach,----,-11.125,1,single_token,not_valid_noun
spinach,leaves .,-11.125,2,2token,not_valid_noun
spinach,foo,-11.125,1,single_token,incomplete_phrase
spinach,that,-11.125,1,single_token,not_valid_noun
spinach,,-11.125,1,single_token,not_valid_noun
spinach,let,-11.125,1,single_token,incomplete_phrase
spinach,____ Complete,-11.125,2,2token,not_valid_noun
spinach,food ...,-11.125,2,2token,not_valid_noun
spinach,.....,-11.125,2,2token,not_valid_noun
spinach,are,-11.125,1,single_token,not_valid_noun
spinach,tropical,-11.125,1,single_token,not_valid_noun
spinach,_____,-11.15625,2,2token,not_valid_noun
spinach,_____ vegetable,-11.15625,2,2token,not_valid_noun
spinach,grass Complete,-11.15625,2,2token,not_valid_noun
spinach,a leaf,-11.15625,2,2token,not_valid_noun
spinach,the fruit,-11.15625,2,2token,not_valid_noun
spinach,. ...,-11.15625,2,2token,not_valid_noun
spinach,: fruit,-11.171875,2,2token,not_valid_noun
spinach,What,-11.1875,1,single_token,not_valid_noun
spinach,fruit .......,-11.2109375,2,2token,not_valid_noun
spinach,fruit Correct,-11.2109375,2,2token,not_valid_noun
spinach,… What,-11.25,2,2token,not_valid_noun
spinach,flower Complete,-11.25,2,2token,not_valid_noun
spinach,_,-11.25,2,2token,not_valid_noun
spinach,_ food,-11.25,2,2token,not_valid_noun
spinach,greens Complete,-11.25,2,2token,not_valid_noun
spinach,________ fruit,-11.25,2,2token,not_valid_noun
spinach,_ _.,-11.25,2,2token,not_valid_noun
spinach,. spinach,-11.28125,2,2token,not_valid_noun
spinach,. complete,-11.28125,2,2token,not_valid_noun
spinach,", fruit",-11.28125,2,2token,not_valid_noun
spinach,. Read,-11.28125,2,2token,not_valid_noun
spinach,... .,-11.3125,2,2token,not_valid_noun
spinach,... What,-11.3125,2,2token,not_valid_noun
spinach,her,-11.3125,1,single_token,not_valid_noun
spinach,s,-11.3125,1,single_token,not_valid_noun
spinach,herbs,-11.3125,1,single_token,not_valid_noun
spinach,cold,-11.3125,1,single_token,incomplete_phrase
spinach,good for,-11.3203125,2,2token,not_valid_noun
spinach,"fruit ,",-11.3359375,2,2token,not_valid_noun
spinach,salad (,-11.34375,2,2token,not_valid_noun
spinach,vegetables Fill,-11.34375,2,2token,not_valid_noun
spinach,/ type,-11.34375,2,2token,not_valid_noun
spinach,leaf and,-11.34375,2,2token,incomplete_phrase
spinach,d,-11.375,1,single_token,not_valid_noun
spinach,… .,-11.375,2,2token,not_valid_noun
spinach,.... .,-11.375,2,2token,not_valid_noun
spinach,por,-11.375,1,single_token,not_valid_noun
spinach,food ....,-11.375,2,2token,not_valid_noun
spinach,____ fruit,-11.375,2,2token,not_valid_noun
spinach,nuts,-11.375,1,single_token,not_valid_noun
spinach,_ vegetables,-11.375,2,2token,not_valid_noun
spinach,a kind,-11.40625,2,2token,not_valid_noun
spinach,veg (,-11.40625,2,2token,not_valid_noun
spinach,. fruits,-11.40625,2,2token,not_valid_noun
spinach,plant (,-11.40625,2,2token,not_valid_noun
spinach,plant complete,-11.40625,2,2token,not_valid_noun
spinach,the vegetables,-11.40625,2,2token,not_valid_noun
spinach,........ .,-11.40625,2,2token,not_valid_noun
spinach,__________ fruit,-11.40625,2,2token,not_valid_noun
spinach,ne,-11.4375,1,single_token,not_valid_noun
spinach,delicious,-11.4375,1,single_token,incomplete_phrase
spinach,st,-11.4375,1,single_token,not_valid_noun
spinach,salads,-11.4375,1,single_token,not_valid_noun
spinach,vege .,-11.4375,2,2token,not_valid_noun
spinach,__ fruit,-11.4375,2,2token,not_valid_noun
spinach,',-11.4375,1,single_token,not_valid_noun
spinach,gr,-11.4375,1,single_token,not_valid_noun
spinach,/ are,-11.46875,2,2token,not_valid_noun
spinach,salad ingredients,-11.46875,2,2token,not_valid_noun
spinach,I,-11.5,1,single_token,not_valid_noun
spinach,p,-11.5,1,single_token,not_valid_noun
spinach,leaves and,-11.5,2,2token,incomplete_phrase
spinach,herb or,-11.5,2,2token,not_valid_noun
spinach,.... A,-11.5,2,2token,not_valid_noun
spinach,. Use,-11.53125,2,2token,not_valid_noun
spinach,. In,-11.53125,2,2token,not_valid_noun
spinach,green and,-11.53125,2,2token,not_valid_noun
spinach,cabbage Complete,-11.53125,2,2token,not_valid_noun
spinach,_____ food,-11.53125,2,2token,not_valid_noun
spinach,", vegetable",-11.53125,2,2token,not_valid_noun
spinach,_________ fruit,-11.53125,2,2token,not_valid_noun
spinach,...... fruit,-11.546875,2,2token,not_valid_noun
spinach,leg,-11.5625,1,single_token,incomplete_phrase
spinach,not,-11.5625,1,single_token,not_valid_noun
spinach,grains,-11.5625,1,single_token,not_valid_noun
spinach,–,-11.5625,1,single_token,not_valid_noun
spinach,fo,-11.5625,1,single_token,not_valid_noun
spinach,,-11.5625,1,single_token,not_valid_noun
spinach,?.,-11.5625,1,single_token,not_valid_noun
spinach,C,-11.5625,1,single_token,not_valid_noun
spinach,it,-11.5625,1,single_token,not_valid_noun
spinach,... Fruit,-11.5625,2,2token,not_valid_noun
spinach,,-11.5625,1,single_token,not_valid_noun
spinach,... More,-11.5625,2,2token,not_valid_noun
spinach,___,-11.578125,2,2token,not_valid_noun
spinach,_______ fruit,-11.59375,2,2token,not_valid_noun
spinach,/ is,-11.59375,2,2token,not_valid_noun
spinach,.......... Complete,-11.609375,2,2token,not_valid_noun
spinach,…. fruit,-11.609375,2,2token,not_valid_noun
spinach,hear,-11.625,1,single_token,not_valid_noun
spinach,( fruit,-11.625,2,2token,not_valid_noun
spinach,… a,-11.625,2,2token,not_valid_noun
spinach,winter,-11.625,1,single_token,incomplete_phrase
spinach,meat .,-11.625,2,2token,not_valid_noun
spinach,food or,-11.625,2,2token,not_valid_noun
spinach,soft,-11.625,1,single_token,not_valid_noun
spinach,part,-11.625,1,single_token,incomplete_phrase
spinach,green in,-11.65625,2,2token,not_valid_noun
spinach,........ fruit,-11.65625,2,2token,not_valid_noun
spinach,_____ Fill,-11.65625,2,2token,not_valid_noun
spinach,. Answer,-11.65625,2,2token,not_valid_noun
spinach,green Complete,-11.65625,2,2token,not_valid_noun
spinach,_____ _____,-11.65625,2,2token,not_valid_noun
spinach,. Match,-11.65625,2,2token,not_valid_noun
spinach,. I,-11.65625,2,2token,not_valid_noun
spinach,green ….,-11.65625,2,2token,not_valid_noun
spinach,green _,-11.65625,2,2token,not_valid_noun
spinach,green …,-11.65625,2,2token,not_valid_noun
spinach,green green,-11.65625,2,2token,incomplete_phrase
spinach,.. fruit,-11.671875,2,2token,not_valid_noun
spinach,... -,-11.6875,2,2token,not_valid_noun
spinach,... food,-11.6875,2,2token,not_valid_noun
spinach,to,-11.6875,1,single_token,not_valid_noun
spinach,baby,-11.6875,1,single_token,incomplete_phrase
spinach,spin,-11.6875,1,single_token,incomplete_phrase
spinach,F,-11.6875,1,single_token,not_valid_noun
spinach,vege,-11.6875,2,2token,not_valid_noun
spinach,GREEN,-11.6875,1,single_token,incomplete_phrase
spinach,yellow,-11.6875,1,single_token,incomplete_phrase
spinach,______ ______,-11.71875,2,2token,not_valid_noun
spinach,leaf Fill,-11.71875,2,2token,not_valid_noun
