noun1,predicted_hypernym,log_prob,num_tokens,strategy,filter_reason
elephants,animal Fill,-8.96875,2,2token,not_valid_noun
elephants,animal or,-8.96875,2,2token,incomplete_phrase
elephants,animal _______,-8.96875,2,2token,not_valid_noun
elephants,animal ________,-8.96875,2,2token,not_valid_noun
elephants,_________ .,-8.984375,2,2token,not_valid_noun
elephants,marine,-9.0,1,single_token,incomplete_phrase
elephants,. animal,-9.0,2,2token,not_valid_noun
elephants,.,-9.0,2,2token,not_valid_noun
elephants,…. Complete,-9.0859375,2,2token,not_valid_noun
elephants,? Complete,-9.1171875,2,2token,not_valid_noun
elephants,___ .,-9.125,2,2token,not_valid_noun
elephants,_____ .,-9.125,2,2token,not_valid_noun
elephants,,-9.125,1,single_token,not_valid_noun
elephants,______ Complete,-9.140625,2,2token,not_valid_noun
elephants,... Read,-9.1875,2,2token,not_valid_noun
elephants,mammal ....,-9.1875,2,2token,not_valid_noun
elephants,.........,-9.1875,1,single_token,not_valid_noun
elephants,animal called,-9.21875,2,2token,incomplete_phrase
elephants,animal -,-9.21875,2,2token,incomplete_phrase
elephants,A,-9.25,1,single_token,not_valid_noun
elephants,d,-9.25,1,single_token,not_valid_noun
elephants,______ .,-9.265625,2,2token,not_valid_noun
elephants,________ .,-9.265625,2,2token,not_valid_noun
elephants,the animal,-9.27734375,2,2token,not_valid_noun
elephants,_______ Complete,-9.28125,2,2token,not_valid_noun
elephants,...,-9.3125,2,2token,not_valid_noun
elephants,…… Complete,-9.34375,2,2token,not_valid_noun
elephants,mammal in,-9.34375,2,2token,incomplete_phrase
elephants,animal ____,-9.34375,2,2token,not_valid_noun
elephants,animal with,-9.34375,2,2token,incomplete_phrase
elephants,_________ Complete,-9.359375,2,2token,not_valid_noun
elephants,ce,-9.375,1,single_token,not_valid_noun
elephants,aquatic,-9.375,1,single_token,incomplete_phrase
elephants,_______ .,-9.40625,2,2token,not_valid_noun
elephants,are,-9.4375,1,single_token,not_valid_noun
elephants,this,-9.4375,1,single_token,not_valid_noun
elephants,____ .,-9.4375,2,2token,not_valid_noun
elephants,C,-9.4375,1,single_token,not_valid_noun
elephants,animal ______,-9.46875,2,2token,not_valid_noun
elephants,mammal or,-9.46875,2,2token,incomplete_phrase
elephants,and,-9.5,1,single_token,not_valid_noun
elephants,domesticated,-9.5,1,single_token,not_valid_noun
elephants,…..,-9.5,1,single_token,not_valid_noun
elephants,four,-9.5,1,single_token,incomplete_phrase
elephants,\_,-9.5,1,single_token,not_valid_noun
elephants,of animals,-9.515625,2,2token,not_valid_noun
elephants,.. Complete,-9.515625,2,2token,not_valid_noun
elephants,..... Complete,-9.546875,2,2token,not_valid_noun
elephants,animals,-9.5625,2,2token,not_valid_noun
elephants,... ...,-9.5625,2,2token,not_valid_noun
elephants,giant,-9.5625,1,single_token,incomplete_phrase
elephants,_ .,-9.578125,2,2token,not_valid_noun
elephants,… Read,-9.609375,2,2token,not_valid_noun
elephants,...........,-9.625,1,single_token,not_valid_noun
elephants,type,-9.625,1,single_token,incomplete_phrase
elephants,{,-9.625,1,single_token,not_valid_noun
elephants,... A,-9.6875,2,2token,not_valid_noun
elephants,creatures,-9.6875,1,single_token,not_valid_noun
elephants,... (,-9.6875,2,2token,not_valid_noun
elephants,animal COMPLETE,-9.71875,2,2token,not_valid_noun
elephants,mammals,-9.71875,2,2token,not_valid_noun
elephants,mammals (,-9.71875,2,2token,not_valid_noun
elephants,mammal which,-9.71875,2,2token,incomplete_phrase
elephants,animal :,-9.71875,2,2token,not_valid_noun
elephants,animal _____,-9.71875,2,2token,not_valid_noun
elephants,mammal -,-9.71875,2,2token,incomplete_phrase
elephants,: animal,-9.734375,2,2token,not_valid_noun
elephants,or,-9.75,1,single_token,not_valid_noun
elephants,<,-9.75,1,single_token,not_valid_noun
elephants,small,-9.75,1,single_token,incomplete_phrase
elephants,", Complete",-9.7734375,2,2token,not_valid_noun
elephants,in,-9.8125,1,single_token,not_valid_noun
elephants,*,-9.8125,1,single_token,not_valid_noun
elephants,/ kind,-9.8203125,2,2token,not_valid_noun
elephants,animal .....,-9.84375,2,2token,not_valid_noun
elephants,mammal ________,-9.84375,2,2token,not_valid_noun
elephants,animal The,-9.84375,2,2token,incomplete_phrase
elephants,mammal _______,-9.84375,2,2token,not_valid_noun
elephants,…,-9.859375,2,2token,not_valid_noun
elephants,__________ .,-9.8671875,2,2token,not_valid_noun
elephants,water,-9.875,1,single_token,incomplete_phrase
elephants,endangered,-9.875,1,single_token,not_valid_noun
elephants,...... Complete,-9.9296875,2,2token,not_valid_noun
elephants,am,-9.9375,1,single_token,not_valid_noun
elephants,$\,-9.9375,1,single_token,not_valid_noun
elephants,... What,-9.9375,2,2token,not_valid_noun
elephants,... animals,-9.9375,2,2token,not_valid_noun
elephants,... a,-9.9375,2,2token,not_valid_noun
elephants,/ a,-9.9453125,2,2token,not_valid_noun
elephants,type of,-9.947265625,2,2token,incomplete_phrase
elephants,_ Complete,-9.953125,2,2token,not_valid_noun
elephants,animal which,-9.96875,2,2token,incomplete_phrase
elephants,animal from,-9.96875,2,2token,incomplete_phrase
elephants,animal /,-9.96875,2,2token,not_valid_noun
elephants,… Continue,-9.984375,2,2token,not_valid_noun
elephants,__________ Complete,-9.9921875,2,2token,not_valid_noun
elephants,. A,-10.0,2,2token,not_valid_noun
elephants,. Fill,-10.0,2,2token,not_valid_noun
elephants,-.,-10.0,1,single_token,not_valid_noun
elephants,(),-10.0,1,single_token,not_valid_noun
elephants,quad,-10.0,1,single_token,incomplete_phrase
elephants,live,-10.0,1,single_token,not_valid_noun
elephants,. The,-10.0,2,2token,not_valid_noun
elephants,. What,-10.0,2,2token,not_valid_noun
elephants,of mammal,-10.015625,2,2token,not_valid_noun
elephants,f,-10.0625,1,single_token,not_valid_noun
elephants,e,-10.0625,1,single_token,not_valid_noun
elephants,_ animal,-10.078125,2,2token,not_valid_noun
elephants,mammal Fill,-10.09375,2,2token,not_valid_noun
elephants,mammal called,-10.09375,2,2token,incomplete_phrase
elephants,animal What,-10.09375,2,2token,incomplete_phrase
elephants,animal _,-10.09375,2,2token,not_valid_noun
elephants,animal Answer,-10.09375,2,2token,not_valid_noun
elephants,animal Read,-10.09375,2,2token,not_valid_noun
elephants,… A,-10.109375,2,2token,not_valid_noun
elephants,hoof,-10.125,1,single_token,incomplete_phrase
elephants,is,-10.125,1,single_token,not_valid_noun
elephants,( ),-10.125,2,2token,not_valid_noun
elephants,....... Complete,-10.1796875,2,2token,not_valid_noun
elephants,animals (,-10.1875,2,2token,not_valid_noun
elephants,animal ..,-10.21875,2,2token,not_valid_noun
elephants,animal ….,-10.21875,2,2token,not_valid_noun
elephants,mammal fruit,-10.21875,2,2token,incomplete_phrase
elephants,animal of,-10.21875,2,2token,incomplete_phrase
elephants,animal …,-10.21875,2,2token,not_valid_noun
elephants,mammal ____,-10.21875,2,2token,not_valid_noun
elephants,mammal COMPLETE,-10.21875,2,2token,not_valid_noun
elephants,animal Write,-10.21875,2,2token,not_valid_noun
elephants,mammal from,-10.21875,2,2token,incomplete_phrase
elephants,… What,-10.234375,2,2token,not_valid_noun
elephants,ocean,-10.25,1,single_token,incomplete_phrase
elephants,member,-10.25,1,single_token,incomplete_phrase
elephants,. Write,-10.25,2,2token,not_valid_noun
elephants,. a,-10.25,2,2token,not_valid_noun
elephants,Mammal Complete,-10.265625,2,2token,not_valid_noun
elephants,they,-10.3125,1,single_token,not_valid_noun
elephants,Animals,-10.3125,1,single_token,not_valid_noun
elephants,... .,-10.3125,2,2token,not_valid_noun
elephants,jungle,-10.3125,1,single_token,incomplete_phrase
elephants,?.,-10.3125,1,single_token,not_valid_noun
elephants,o,-10.3125,1,single_token,not_valid_noun
elephants,..........,-10.3125,1,single_token,not_valid_noun
elephants,*.,-10.3125,1,single_token,not_valid_noun
elephants,a kind,-10.3125,2,2token,not_valid_noun
elephants,n,-10.3125,1,single_token,not_valid_noun
elephants,animal but,-10.34375,2,2token,incomplete_phrase
elephants,animal is,-10.34375,2,2token,incomplete_phrase
elephants,mammal ______,-10.34375,2,2token,not_valid_noun
elephants,animal ___________,-10.34375,2,2token,not_valid_noun
elephants,mammals and,-10.34375,2,2token,incomplete_phrase
elephants,… animals,-10.34375,2,2token,not_valid_noun
elephants,:,-10.359375,2,2token,not_valid_noun
elephants,,-10.375,1,single_token,not_valid_noun
elephants,_____ animal,-10.375,2,2token,not_valid_noun
elephants,___ animal,-10.375,2,2token,not_valid_noun
elephants,vertebrates,-10.375,1,single_token,not_valid_noun
elephants,.............,-10.375,1,single_token,not_valid_noun
elephants,tall,-10.375,1,single_token,incomplete_phrase
elephants,. (,-10.375,2,2token,not_valid_noun
elephants,( animal,-10.375,2,2token,not_valid_noun
elephants,large land,-10.375,2,2token,incomplete_phrase
elephants,ma,-10.375,1,single_token,not_valid_noun
elephants,The,-10.375,1,single_token,not_valid_noun
elephants,I,-10.375,1,single_token,not_valid_noun
elephants,s,-10.375,1,single_token,not_valid_noun
elephants,,-10.375,1,single_token,not_valid_noun
elephants,member of,-10.3876953125,2,2token,incomplete_phrase
elephants,African,-10.4375,1,single_token,incomplete_phrase
elephants,... -,-10.4375,2,2token,not_valid_noun
elephants,Asian,-10.4375,1,single_token,incomplete_phrase
elephants,huge,-10.4375,1,single_token,not_valid_noun
elephants,_ _,-10.453125,2,2token,not_valid_noun
elephants,animal _________,-10.46875,2,2token,not_valid_noun
elephants,animal too,-10.46875,2,2token,not_valid_noun
elephants,mammals complete,-10.46875,2,2token,not_valid_noun
elephants,mammal _,-10.46875,2,2token,not_valid_noun
elephants,animal [,-10.46875,2,2token,not_valid_noun
elephants,animal to,-10.46875,2,2token,incomplete_phrase
elephants,mammal elephant,-10.46875,2,2token,incomplete_phrase
elephants,beast Complete,-10.484375,2,2token,not_valid_noun
elephants,: animals,-10.484375,2,2token,not_valid_noun
elephants,_________ (,-10.484375,2,2token,not_valid_noun
elephants,______ animal,-10.5,2,2token,not_valid_noun
elephants,r,-10.5,1,single_token,not_valid_noun
elephants,_____ (,-10.5,2,2token,not_valid_noun
elephants,animals complete,-10.5625,2,2token,not_valid_noun
elephants,____ Complete,-10.5625,2,2token,not_valid_noun
elephants,quadru,-10.5625,1,single_token,not_valid_noun
elephants,...............,-10.5625,1,single_token,not_valid_noun
elephants,... animal,-10.5625,2,2token,not_valid_noun
elephants,,-10.5625,1,single_token,not_valid_noun
elephants,great,-10.5625,1,single_token,incomplete_phrase
elephants,m,-10.5625,1,single_token,not_valid_noun
elephants,birds,-10.5625,1,single_token,not_valid_noun
elephants,animal the,-10.59375,2,2token,incomplete_phrase
elephants,mammal _____,-10.59375,2,2token,not_valid_noun
elephants,are a,-10.59375,2,2token,not_valid_noun
elephants,mammal :,-10.59375,2,2token,not_valid_noun
elephants,mammal of,-10.59375,2,2token,incomplete_phrase
elephants,… The,-10.59375,2,2token,not_valid_noun
elephants,mammals that,-10.59375,2,2token,incomplete_phrase
elephants,mammal Answer,-10.59375,2,2token,not_valid_noun
elephants,: .,-10.609375,2,2token,not_valid_noun
elephants,. Animals,-10.625,2,2token,not_valid_noun
elephants,. Which,-10.625,2,2token,not_valid_noun
elephants,tame,-10.625,1,single_token,not_valid_noun
elephants,. Choose,-10.625,2,2token,not_valid_noun
elephants,moll,-10.625,1,single_token,incomplete_phrase
elephants,anim,-10.625,1,single_token,not_valid_noun
elephants,these,-10.625,1,single_token,not_valid_noun
elephants,of mammals,-10.640625,2,2token,not_valid_noun
elephants,... Fill,-10.6875,2,2token,not_valid_noun
elephants,... More,-10.6875,2,2token,not_valid_noun
elephants,carni,-10.6875,1,single_token,not_valid_noun
elephants,how,-10.6875,1,single_token,not_valid_noun
elephants,a mammals,-10.6875,2,2token,not_valid_noun
elephants,,-10.6875,1,single_token,not_valid_noun
elephants,mammal .....,-10.71875,2,2token,not_valid_noun
elephants,animal for,-10.71875,2,2token,incomplete_phrase
elephants,mammal The,-10.71875,2,2token,incomplete_phrase
elephants,… (,-10.71875,2,2token,not_valid_noun
elephants,… .,-10.71875,2,2token,not_valid_noun
elephants,____________ .,-10.71875,2,2token,not_valid_noun
elephants,mammal [,-10.71875,2,2token,not_valid_noun
elephants,_________ animal,-10.734375,2,2token,not_valid_noun
elephants,_________ animals,-10.734375,2,2token,not_valid_noun
elephants,….. Complete,-10.734375,2,2token,not_valid_noun
elephants,. elephants,-10.75,2,2token,not_valid_noun
elephants,___,-10.75,2,2token,not_valid_noun
elephants,which,-10.75,1,single_token,not_valid_noun
elephants,Mam,-10.75,1,single_token,incomplete_phrase
elephants,___ (,-10.75,2,2token,not_valid_noun
elephants,___ animals,-10.75,2,2token,not_valid_noun
elephants,arti,-10.75,1,single_token,not_valid_noun
elephants,terrestrial,-10.75,1,single_token,not_valid_noun
elephants,……………………,-10.75,1,single_token,not_valid_noun
elephants,......... Complete,-10.765625,2,2token,not_valid_noun
elephants,in the,-10.7734375,2,2token,not_valid_noun
elephants,-. Complete,-10.7734375,2,2token,not_valid_noun
elephants,_______ animal,-10.78125,2,2token,not_valid_noun
elephants,the mammal,-10.78125,2,2token,not_valid_noun
elephants,_______ (,-10.78125,2,2token,not_valid_noun
elephants,big land,-10.78125,2,2token,incomplete_phrase
elephants,..............,-10.8125,1,single_token,not_valid_noun
elephants,... complete,-10.8125,2,2token,not_valid_noun
elephants,____ ____,-10.8125,2,2token,not_valid_noun
elephants,mammal ..,-10.84375,2,2token,not_valid_noun
elephants,… Animals,-10.84375,2,2token,not_valid_noun
elephants,mammal to,-10.84375,2,2token,incomplete_phrase
elephants,mammal is,-10.84375,2,2token,incomplete_phrase
elephants,mammal but,-10.84375,2,2token,incomplete_phrase
elephants,mammal /,-10.84375,2,2token,not_valid_noun
elephants,mammal Read,-10.84375,2,2token,not_valid_noun
elephants,mammal …,-10.84375,2,2token,not_valid_noun
elephants,: a,-10.859375,2,2token,not_valid_noun
elephants,_________,-10.859375,2,2token,not_valid_noun
elephants,. ...,-10.875,2,2token,not_valid_noun
elephants,. elephant,-10.875,2,2token,not_valid_noun
elephants,. fruit,-10.875,2,2token,not_valid_noun
elephants,. In,-10.875,2,2token,not_valid_noun
elephants,. complete,-10.875,2,2token,not_valid_noun
elephants,_____,-10.875,2,2token,not_valid_noun
elephants,______ (,-10.875,2,2token,not_valid_noun
elephants,Animal Complete,-10.875,2,2token,not_valid_noun
elephants,"...,",-10.875,1,single_token,not_valid_noun
elephants,______ animals,-10.875,2,2token,not_valid_noun
elephants,ung,-10.875,1,single_token,not_valid_noun
elephants,;,-10.875,1,single_token,not_valid_noun
elephants,they are,-10.8984375,2,2token,incomplete_phrase
elephants,_______ animals,-10.90625,2,2token,not_valid_noun
elephants,- .,-10.90625,2,2token,not_valid_noun
elephants,....,-10.921875,2,2token,not_valid_noun
elephants,.... animals,-10.921875,2,2token,not_valid_noun
elephants,... The,-10.9375,2,2token,not_valid_noun
elephants,[ ],-10.9375,2,2token,not_valid_noun
elephants,D,-10.9375,1,single_token,not_valid_noun
elephants,=,-10.9375,1,single_token,not_valid_noun
elephants,other,-10.9375,1,single_token,not_valid_noun
elephants,can,-10.9375,1,single_token,incomplete_phrase
elephants,… ...,-10.96875,2,2token,not_valid_noun
elephants,mammal What,-10.96875,2,2token,incomplete_phrase
elephants,… a,-10.96875,2,2token,not_valid_noun
elephants,four legged,-10.9921875,2,2token,not_valid_noun
elephants,*. Complete,-10.99609375,2,2token,not_valid_noun
elephants,Mammal .,-11.0,2,2token,not_valid_noun
elephants,. Use,-11.0,2,2token,not_valid_noun
elephants,: mammal,-11.0,2,2token,not_valid_noun
elephants,: (,-11.0,2,2token,not_valid_noun
elephants,two,-11.0,1,single_token,incomplete_phrase
elephants,_____ animals,-11.0,2,2token,not_valid_noun
elephants,mo,-11.0,1,single_token,not_valid_noun
elephants,............,-11.0,1,single_token,not_valid_noun
elephants,vertebrate Complete,-11.046875,2,2token,not_valid_noun
elephants,them,-11.0625,1,single_token,not_valid_noun
elephants,... of,-11.0625,2,2token,not_valid_noun
elephants,... fruit,-11.0625,2,2token,not_valid_noun
elephants,,-11.0625,1,single_token,not_valid_noun
elephants,a large,-11.0625,2,2token,not_valid_noun
elephants,a wild,-11.0625,2,2token,not_valid_noun
elephants,a big,-11.0625,2,2token,not_valid_noun
elephants,/ are,-11.078125,2,2token,not_valid_noun
elephants,_ animals,-11.078125,2,2token,not_valid_noun
elephants,/ type,-11.078125,2,2token,not_valid_noun
elephants,mammal the,-11.09375,2,2token,incomplete_phrase
elephants,"mammal ,",-11.09375,2,2token,not_valid_noun
elephants,mammal because,-11.09375,2,2token,incomplete_phrase
elephants,·,-11.125,1,single_token,not_valid_noun
elephants,on,-11.125,1,single_token,not_valid_noun
elephants,i,-11.125,1,single_token,not_valid_noun
elephants,many,-11.125,1,single_token,not_valid_noun
elephants,being,-11.125,1,single_token,not_valid_noun
elephants,bird Complete,-11.125,2,2token,not_valid_noun
elephants,: mammals,-11.125,2,2token,not_valid_noun
elephants,______,-11.125,2,2token,not_valid_noun
elephants,very,-11.125,1,single_token,not_valid_noun
elephants,: complete,-11.125,2,2token,not_valid_noun
elephants,.... .,-11.15625,2,2token,not_valid_noun
elephants,the animals,-11.15625,2,2token,not_valid_noun
elephants,_______,-11.15625,2,2token,not_valid_noun
elephants,... An,-11.1875,2,2token,not_valid_noun
elephants,... Write,-11.1875,2,2token,not_valid_noun
elephants,animals in,-11.1875,2,2token,incomplete_phrase
elephants,animals ...,-11.1875,2,2token,not_valid_noun
elephants,... is,-11.1875,2,2token,not_valid_noun
elephants,... Show,-11.1875,2,2token,not_valid_noun
elephants,african,-11.1875,1,single_token,incomplete_phrase
elephants,........ Complete,-11.1875,2,2token,not_valid_noun
elephants,dangerous,-11.1875,1,single_token,not_valid_noun
elephants,,-11.1875,1,single_token,not_valid_noun
elephants,_,-11.203125,2,2token,not_valid_noun
elephants,/ animal,-11.203125,2,2token,not_valid_noun
elephants,........... Complete,-11.203125,2,2token,not_valid_noun
elephants,ani ...,-11.21875,2,2token,not_valid_noun
elephants,… fruit,-11.21875,2,2token,not_valid_noun
elephants,…… .,-11.21875,2,2token,not_valid_noun
elephants,mammals ...,-11.21875,2,2token,not_valid_noun
elephants,mammals with,-11.21875,2,2token,incomplete_phrase
elephants,mammal living,-11.21875,2,2token,incomplete_phrase
elephants,… Fill,-11.21875,2,2token,not_valid_noun
elephants,…… Fill,-11.21875,2,2token,not_valid_noun
elephants,……,-11.21875,2,2token,not_valid_noun
elephants,___________ Complete,-11.234375,2,2token,not_valid_noun
elephants,–,-11.25,1,single_token,not_valid_noun
elephants,x,-11.25,1,single_token,not_valid_noun
elephants,you,-11.25,1,single_token,not_valid_noun
elephants,( mammal,-11.25,2,2token,not_valid_noun
elephants,______ ______,-11.25,2,2token,not_valid_noun
elephants,P,-11.25,1,single_token,not_valid_noun
elephants,|,-11.25,1,single_token,not_valid_noun
elephants,exotic,-11.25,1,single_token,not_valid_noun
elephants,---,-11.25,1,single_token,not_valid_noun
elephants,funny,-11.25,1,single_token,incomplete_phrase
elephants,warm,-11.25,1,single_token,not_valid_noun
elephants,- Complete,-11.28125,2,2token,not_valid_noun
elephants,() Complete,-11.2890625,2,2token,not_valid_noun
elephants,animals and,-11.3125,2,2token,incomplete_phrase
elephants,w,-11.3125,1,single_token,not_valid_noun
elephants,____ (,-11.3125,2,2token,not_valid_noun
elephants,t,-11.3125,1,single_token,not_valid_noun
elephants,\,-11.3125,1,single_token,not_valid_noun
elephants,extinct,-11.3125,1,single_token,not_valid_noun
elephants,,-11.3125,1,single_token,not_valid_noun
elephants,_ _.,-11.328125,2,2token,not_valid_noun
elephants,/ an,-11.328125,2,2token,not_valid_noun
elephants,is a,-11.328125,2,2token,not_valid_noun
elephants,… In,-11.34375,2,2token,not_valid_noun
elephants,_________ Fill,-11.34375,2,2token,not_valid_noun
elephants,mammals in,-11.34375,2,2token,incomplete_phrase
elephants,creature Complete,-11.34375,2,2token,not_valid_noun
elephants,__________ (,-11.359375,2,2token,not_valid_noun
elephants,__________ animal,-11.359375,2,2token,not_valid_noun
elephants,kinds,-11.375,1,single_token,not_valid_noun
elephants,],-11.375,1,single_token,not_valid_noun
elephants,lives,-11.375,1,single_token,not_valid_noun
elephants,bo,-11.375,1,single_token,not_valid_noun
elephants,tropical,-11.375,1,single_token,not_valid_noun
elephants,An,-11.375,1,single_token,not_valid_noun
elephants,africa,-11.375,1,single_token,not_valid_noun
elephants,. Read,-11.375,2,2token,not_valid_noun
elephants,().,-11.375,1,single_token,not_valid_noun
elephants,circus,-11.375,1,single_token,incomplete_phrase
elephants,no,-11.375,1,single_token,not_valid_noun
elephants,for,-11.375,1,single_token,not_valid_noun
elephants,sim,-11.375,1,single_token,incomplete_phrase
elephants,to,-11.375,1,single_token,not_valid_noun
elephants,b,-11.375,1,single_token,not_valid_noun
elephants,non,-11.375,1,single_token,not_valid_noun
elephants,. An,-11.375,2,2token,not_valid_noun
elephants,. This,-11.375,2,2token,not_valid_noun
elephants,? .,-11.375,2,2token,not_valid_noun
elephants,pets,-11.375,1,single_token,not_valid_noun
elephants,:.,-11.375,1,single_token,not_valid_noun
elephants,. Answer,-11.375,2,2token,not_valid_noun
elephants,. I,-11.375,2,2token,not_valid_noun
elephants,example,-11.375,1,single_token,not_valid_noun
elephants,inse,-11.375,1,single_token,not_valid_noun
elephants,p,-11.40625,2,2token,not_valid_noun
elephants,.... (,-11.40625,2,2token,not_valid_noun
elephants,_______ _______,-11.40625,2,2token,not_valid_noun
elephants,- -,-11.40625,2,2token,not_valid_noun
elephants,________ (,-11.40625,2,2token,not_valid_noun
elephants,?. Complete,-11.421875,2,2token,not_valid_noun
elephants,wildlife Complete,-11.421875,2,2token,not_valid_noun
elephants,In,-11.4375,1,single_token,not_valid_noun
elephants,mus,-11.4375,1,single_token,incomplete_phrase
elephants,... Answer,-11.4375,2,2token,not_valid_noun
elephants,... In,-11.4375,2,2token,not_valid_noun
elephants,animals ....,-11.4375,2,2token,not_valid_noun
elephants,that,-11.4375,1,single_token,not_valid_noun
elephants,_.,-11.4375,2,2token,not_valid_noun
elephants,... ?,-11.4375,2,2token,not_valid_noun
elephants,http,-11.4375,1,single_token,not_valid_noun
elephants,... Continue,-11.4375,2,2token,not_valid_noun
elephants,... Animals,-11.4375,2,2token,not_valid_noun
elephants,____ animals,-11.4375,2,2token,not_valid_noun
elephants,____ animal,-11.4375,2,2token,not_valid_noun
elephants,____ _.,-11.4375,2,2token,not_valid_noun
elephants,hai,-11.4375,1,single_token,not_valid_noun
elephants,',-11.4375,1,single_token,not_valid_noun
elephants,some,-11.4375,1,single_token,incomplete_phrase
elephants,group of,-11.44140625,2,2token,incomplete_phrase
elephants,… Answer,-11.46875,2,2token,not_valid_noun
