noun1,predicted_hypernym,log_prob,num_tokens,strategy,filter_reason
cars,transports,-7.6875,1,single_token,not_valid_noun
cars,..,-7.6875,1,single_token,not_valid_noun
cars,type,-7.6875,1,single_token,incomplete_phrase
cars,this,-7.6875,1,single_token,not_valid_noun
cars,",",-7.6875,1,single_token,not_valid_noun
cars,vehicles Complete,-7.703125,2,2token,not_valid_noun
cars,. cars,-7.75,2,2token,not_valid_noun
cars,a machine,-7.765625,2,2token,not_valid_noun
cars,_____ Complete,-7.8203125,2,2token,not_valid_noun
cars,_____ .,-7.8203125,2,2token,not_valid_noun
cars,vehicles .,-7.828125,2,2token,not_valid_noun
cars,_. Complete,-7.8671875,2,2token,not_valid_noun
cars,type of,-7.873046875,2,2token,not_valid_noun
cars,tools,-7.875,1,single_token,not_valid_noun
cars,........,-7.9375,1,single_token,not_valid_noun
cars,what,-7.9375,1,single_token,not_valid_noun
cars,_________ .,-7.9453125,2,2token,not_valid_noun
cars,transportation .,-7.984375,2,2token,not_valid_noun
cars,animal Complete,-8.0,2,2token,not_valid_noun
cars,. .,-8.0,2,2token,not_valid_noun
cars,________ .,-8.015625,2,2token,not_valid_noun
cars,......,-8.0625,1,single_token,not_valid_noun
cars,.... Complete,-8.09375,2,2token,not_valid_noun
cars,… Complete,-8.1171875,2,2token,not_valid_noun
cars,v,-8.125,1,single_token,not_valid_noun
cars,mean,-8.125,1,single_token,incomplete_phrase
cars,mean of,-8.1541748046875,2,2token,not_valid_noun
cars,form,-8.25,1,single_token,incomplete_phrase
cars,.,-8.25,2,2token,not_valid_noun
cars,.......,-8.25,1,single_token,not_valid_noun
cars,transpor,-8.25,1,single_token,not_valid_noun
cars,kind,-8.25,1,single_token,incomplete_phrase
cars,an,-8.25,1,single_token,not_valid_noun
cars,form of,-8.284423828125,2,2token,not_valid_noun
cars,: Complete,-8.3046875,2,2token,not_valid_noun
cars,passenger,-8.3125,1,single_token,incomplete_phrase
cars,mass,-8.3125,1,single_token,incomplete_phrase
cars,motorbike,-8.3125,1,single_token,not_valid_noun
cars,vehicle complete,-8.328125,2,2token,not_valid_noun
cars,______ Complete,-8.375,2,2token,not_valid_noun
cars,______ .,-8.375,2,2token,not_valid_noun
cars,_ .,-8.3828125,2,2token,not_valid_noun
cars,__________ .,-8.4296875,2,2token,not_valid_noun
cars,...............,-8.4375,1,single_token,not_valid_noun
cars,moving,-8.4375,1,single_token,not_valid_noun
cars,c,-8.4375,1,single_token,not_valid_noun
cars,..... Complete,-8.453125,2,2token,not_valid_noun
cars,? Complete,-8.4609375,2,2token,not_valid_noun
cars,household,-8.5,1,single_token,incomplete_phrase
cars,. car,-8.5,2,2token,not_valid_noun
cars,_______ .,-8.515625,2,2token,not_valid_noun
cars,_______ Complete,-8.515625,2,2token,not_valid_noun
cars,kind of,-8.515625,2,2token,not_valid_noun
cars,a transport,-8.515625,2,2token,not_valid_noun
cars,…. Complete,-8.546875,2,2token,not_valid_noun
cars,___ .,-8.5625,2,2token,not_valid_noun
cars,[,-8.5625,1,single_token,not_valid_noun
cars,A,-8.5625,1,single_token,not_valid_noun
cars,_________ Complete,-8.5625,2,2token,not_valid_noun
cars,vehicle ...,-8.578125,2,2token,not_valid_noun
cars,are,-8.625,1,single_token,not_valid_noun
cars,_ Complete,-8.625,2,2token,not_valid_noun
cars,__________ Complete,-8.6796875,2,2token,not_valid_noun
cars,___ Complete,-8.6875,2,2token,not_valid_noun
cars,two,-8.6875,1,single_token,incomplete_phrase
cars,car Complete,-8.71875,2,2token,not_valid_noun
cars,automobile Complete,-8.734375,2,2token,not_valid_noun
cars,/,-8.75,1,single_token,not_valid_noun
cars,buses,-8.75,1,single_token,not_valid_noun
cars,……………………,-8.75,1,single_token,not_valid_noun
cars,<,-8.75,1,single_token,not_valid_noun
cars,a car,-8.765625,2,2token,not_valid_noun
cars,.. Complete,-8.765625,2,2token,not_valid_noun
cars,vehicle that,-8.828125,2,2token,incomplete_phrase
cars,vehicle ....,-8.828125,2,2token,not_valid_noun
cars,vehicle in,-8.921875,2,2token,not_valid_noun
cars,.........,-8.9375,1,single_token,not_valid_noun
cars,is,-8.9375,1,single_token,not_valid_noun
cars,=,-8.9375,1,single_token,not_valid_noun
cars,,-8.9375,1,single_token,not_valid_noun
cars,machine (,-8.953125,2,2token,not_valid_noun
cars,", Complete",-8.9609375,2,2token,not_valid_noun
cars,machines Complete,-8.96875,2,2token,not_valid_noun
cars,of transport,-8.9921875,2,2token,not_valid_noun
cars,man,-9.0,1,single_token,incomplete_phrase
cars,b,-9.0,1,single_token,not_valid_noun
cars,. Write,-9.0,2,2token,not_valid_noun
cars,. A,-9.0,2,2token,not_valid_noun
cars,motorized,-9.0,1,single_token,not_valid_noun
cars,vehicle ________,-9.046875,2,2token,not_valid_noun
cars,vehicle _______,-9.046875,2,2token,not_valid_noun
cars,..............,-9.0625,1,single_token,not_valid_noun
cars,cy,-9.0625,1,single_token,not_valid_noun
cars,…..,-9.0625,1,single_token,not_valid_noun
cars,transportation (,-9.109375,2,2token,not_valid_noun
cars,of vehicle,-9.1171875,2,2token,not_valid_noun
cars,vegetables,-9.125,1,single_token,not_valid_noun
cars,$\,-9.125,1,single_token,not_valid_noun
cars,living,-9.125,1,single_token,incomplete_phrase
cars,. The,-9.125,2,2token,not_valid_noun
cars,____ .,-9.125,2,2token,not_valid_noun
cars,. What,-9.125,2,2token,not_valid_noun
cars,transport ...,-9.140625,2,2token,not_valid_noun
cars,transport Read,-9.140625,2,2token,not_valid_noun
cars,vehicle or,-9.171875,2,2token,not_valid_noun
cars,light,-9.1875,1,single_token,incomplete_phrase
cars,.............,-9.1875,1,single_token,not_valid_noun
cars,automotive,-9.1875,1,single_token,not_valid_noun
cars,human,-9.1875,1,single_token,incomplete_phrase
cars,modes,-9.1875,1,single_token,not_valid_noun
cars,vehicles (,-9.203125,2,2token,not_valid_noun
cars,modes of,-9.218017578125,2,2token,not_valid_noun
cars,…… Complete,-9.21875,2,2token,not_valid_noun
cars,four wheel,-9.234375,2,2token,incomplete_phrase
cars,objects,-9.25,1,single_token,not_valid_noun
cars,. Fill,-9.25,2,2token,not_valid_noun
cars,motor .,-9.25,2,2token,not_valid_noun
cars,\_,-9.25,1,single_token,not_valid_noun
cars,and,-9.25,1,single_token,not_valid_noun
cars,. a,-9.25,2,2token,not_valid_noun
cars,transport in,-9.265625,2,2token,not_valid_noun
cars,...... Complete,-9.2734375,2,2token,not_valid_noun
cars,____________ .,-9.28125,2,2token,not_valid_noun
cars,vehicle for,-9.296875,2,2token,incomplete_phrase
cars,vehicle and,-9.296875,2,2token,incomplete_phrase
cars,vehicle Fill,-9.296875,2,2token,not_valid_noun
cars,s,-9.3125,1,single_token,not_valid_noun
cars,engines,-9.3125,1,single_token,not_valid_noun
cars,to,-9.3125,1,single_token,not_valid_noun
cars,four wheeled,-9.359375,2,2token,not_valid_noun
cars,travelling,-9.375,1,single_token,not_valid_noun
cars,. Choose,-9.375,2,2token,not_valid_noun
cars,made,-9.375,1,single_token,not_valid_noun
cars,method,-9.375,1,single_token,incomplete_phrase
cars,a transportation,-9.390625,2,2token,not_valid_noun
cars,....... Complete,-9.421875,2,2token,not_valid_noun
cars,vehicle -,-9.421875,2,2token,not_valid_noun
cars,Vehicles,-9.4375,1,single_token,not_valid_noun
cars,bicycles,-9.4375,1,single_token,not_valid_noun
cars,...........,-9.4375,1,single_token,not_valid_noun
cars,fast,-9.4375,1,single_token,incomplete_phrase
cars,The,-9.4375,1,single_token,not_valid_noun
cars,in,-9.4375,1,single_token,not_valid_noun
cars,electronic,-9.4375,1,single_token,not_valid_noun
cars,transporta,-9.4375,1,single_token,not_valid_noun
cars,appliances,-9.4375,1,single_token,not_valid_noun
cars,method of,-9.45703125,2,2token,not_valid_noun
cars,machines .,-9.46875,2,2token,not_valid_noun
cars,engine Complete,-9.484375,2,2token,not_valid_noun
cars,machinery Complete,-9.484375,2,2token,not_valid_noun
cars,​,-9.5,1,single_token,not_valid_noun
cars,p,-9.5,1,single_token,not_valid_noun
cars,of transportation,-9.5,2,2token,not_valid_noun
cars,the vehicle,-9.5,2,2token,not_valid_noun
cars,how,-9.5,1,single_token,not_valid_noun
cars,animal .,-9.5,2,2token,not_valid_noun
cars,mach,-9.5,1,single_token,not_valid_noun
cars,metal Complete,-9.53125,2,2token,not_valid_noun
cars,vehicle to,-9.546875,2,2token,not_valid_noun
cars,heavy,-9.5625,1,single_token,incomplete_phrase
cars,am,-9.5625,1,single_token,not_valid_noun
cars,d,-9.625,1,single_token,not_valid_noun
cars,. (,-9.625,2,2token,not_valid_noun
cars,_ _,-9.625,2,2token,not_valid_noun
cars,... Read,-9.640625,2,2token,not_valid_noun
cars,transport to,-9.640625,2,2token,not_valid_noun
cars,_____ (,-9.6875,2,2token,not_valid_noun
cars,-.,-9.6875,1,single_token,not_valid_noun
cars,___________ Complete,-9.703125,2,2token,not_valid_noun
cars,a motor,-9.75,2,2token,not_valid_noun
cars,. complete,-9.75,2,2token,not_valid_noun
cars,for,-9.75,1,single_token,not_valid_noun
cars,used,-9.75,1,single_token,not_valid_noun
cars,automobile .,-9.75,2,2token,not_valid_noun
cars,a means,-9.75,2,2token,not_valid_noun
cars,vehicular,-9.75,1,single_token,not_valid_noun
cars,mammals,-9.75,1,single_token,not_valid_noun
cars,roads,-9.75,1,single_token,not_valid_noun
cars,an automobile,-9.75,2,2token,not_valid_noun
cars,What,-9.75,1,single_token,not_valid_noun
cars,large,-9.75,1,single_token,incomplete_phrase
cars,vi,-9.75,1,single_token,not_valid_noun
cars,ves,-9.75,1,single_token,not_valid_noun
cars,toy Complete,-9.765625,2,2token,not_valid_noun
cars,vehicle ______,-9.796875,2,2token,not_valid_noun
cars,vehicle ____,-9.796875,2,2token,not_valid_noun
cars,motors,-9.8125,1,single_token,not_valid_noun
cars,play,-9.8125,1,single_token,incomplete_phrase
cars,machine complete,-9.828125,2,2token,not_valid_noun
cars,machine that,-9.828125,2,2token,incomplete_phrase
cars,car .,-9.84375,2,2token,not_valid_noun
cars,street,-9.875,1,single_token,incomplete_phrase
cars,f,-9.875,1,single_token,not_valid_noun
cars,This,-9.875,1,single_token,not_valid_noun
cars,we,-9.875,1,single_token,not_valid_noun
cars,motor veh,-9.875,2,2token,incomplete_phrase
cars,pets,-9.875,1,single_token,not_valid_noun
cars,transport for,-9.890625,2,2token,not_valid_noun
cars,transport and,-9.890625,2,2token,incomplete_phrase
cars,are a,-9.8984375,2,2token,not_valid_noun
cars,road .,-9.90625,2,2token,not_valid_noun
cars,...,-9.90625,2,2token,not_valid_noun
cars,vehicle The,-9.921875,2,2token,incomplete_phrase
cars,vehicle _____,-9.921875,2,2token,not_valid_noun
cars,he,-9.9375,1,single_token,not_valid_noun
cars,engin,-9.9375,1,single_token,not_valid_noun
cars,automo,-9.9375,1,single_token,not_valid_noun
cars,useful,-9.9375,1,single_token,not_valid_noun
cars,..........,-9.9375,1,single_token,not_valid_noun
cars,m,-9.9375,1,single_token,not_valid_noun
cars,big,-9.9375,1,single_token,not_valid_noun
cars,example,-9.9375,1,single_token,not_valid_noun
cars,( ),-9.9375,2,2token,not_valid_noun
cars,',-9.9375,1,single_token,not_valid_noun
cars,___________ .,-9.953125,2,2token,not_valid_noun
cars,part of,-9.966796875,2,2token,not_valid_noun
cars,. In,-10.0,2,2token,not_valid_noun
cars,… Read,-10.0,2,2token,not_valid_noun
cars,they,-10.0,1,single_token,not_valid_noun
cars,the car,-10.0,2,2token,not_valid_noun
cars,rides,-10.0,1,single_token,not_valid_noun
cars,or,-10.0,1,single_token,not_valid_noun
cars,i,-10.0,1,single_token,not_valid_noun
cars,............... Complete,-10.0234375,2,2token,not_valid_noun
cars,metal .,-10.03125,2,2token,not_valid_noun
cars,vehicle which,-10.046875,2,2token,incomplete_phrase
cars,transport ________,-10.046875,2,2token,not_valid_noun
cars,vehicle .....,-10.046875,2,2token,not_valid_noun
cars,transport -,-10.046875,2,2token,not_valid_noun
cars,vehicle :,-10.046875,2,2token,not_valid_noun
cars,(),-10.0625,1,single_token,not_valid_noun
cars,these,-10.0625,1,single_token,not_valid_noun
cars,other,-10.0625,1,single_token,not_valid_noun
cars,red,-10.0625,1,single_token,not_valid_noun
cars,way,-10.0625,1,single_token,not_valid_noun
cars,_________ (,-10.0625,2,2token,not_valid_noun
cars,_____,-10.0625,2,2token,not_valid_noun
cars,surface,-10.0625,1,single_token,incomplete_phrase
cars,machine ...,-10.078125,2,2token,not_valid_noun
cars,- .,-10.109375,2,2token,not_valid_noun
cars,an animal,-10.125,2,2token,not_valid_noun
cars,t,-10.125,1,single_token,not_valid_noun
cars,{,-10.125,1,single_token,not_valid_noun
cars,. Which,-10.125,2,2token,not_valid_noun
cars,. fruit,-10.125,2,2token,not_valid_noun
cars,. transport,-10.125,2,2token,not_valid_noun
cars,…,-10.125,2,2token,not_valid_noun
cars,which,-10.125,1,single_token,not_valid_noun
cars,… A,-10.125,2,2token,not_valid_noun
cars,_ car,-10.125,2,2token,not_valid_noun
cars,domestic,-10.125,1,single_token,incomplete_phrase
cars,of vehicles,-10.125,2,2token,not_valid_noun
cars,I,-10.125,1,single_token,not_valid_noun
cars,. vehicles,-10.125,2,2token,not_valid_noun
cars,machinery .,-10.125,2,2token,not_valid_noun
cars,y,-10.125,1,single_token,not_valid_noun
cars,….. Complete,-10.15625,2,2token,not_valid_noun
cars,wheel .,-10.15625,2,2token,not_valid_noun
cars,wheel Complete,-10.15625,2,2token,not_valid_noun
cars,vehicle a,-10.171875,2,2token,not_valid_noun
cars,transport that,-10.171875,2,2token,incomplete_phrase
cars,vehicle [,-10.171875,2,2token,not_valid_noun
cars,............,-10.1875,1,single_token,not_valid_noun
cars,_________,-10.1875,2,2token,not_valid_noun
cars,mo,-10.1875,1,single_token,not_valid_noun
cars,farm,-10.1875,1,single_token,incomplete_phrase
cars,on,-10.1875,1,single_token,not_valid_noun
cars,bikes,-10.1875,1,single_token,not_valid_noun
cars,........ Complete,-10.21875,2,2token,not_valid_noun
cars,is a,-10.2265625,2,2token,not_valid_noun
cars,- Complete,-10.234375,2,2token,not_valid_noun
cars,h,-10.25,1,single_token,not_valid_noun
cars,common,-10.25,1,single_token,incomplete_phrase
cars,http,-10.25,1,single_token,not_valid_noun
cars,source,-10.25,1,single_token,incomplete_phrase
cars,not,-10.25,1,single_token,not_valid_noun
cars,–,-10.25,1,single_token,not_valid_noun
cars,D,-10.25,1,single_token,not_valid_noun
cars,C,-10.25,1,single_token,not_valid_noun
cars,that,-10.25,1,single_token,not_valid_noun
cars,,-10.25,1,single_token,not_valid_noun
cars,_ vehicle,-10.25,2,2token,not_valid_noun
cars,_ transportation,-10.25,2,2token,not_valid_noun
cars,private,-10.25,1,single_token,incomplete_phrase
cars,metals,-10.25,1,single_token,not_valid_noun
cars,Ve,-10.25,1,single_token,not_valid_noun
cars,hou,-10.25,1,single_token,not_valid_noun
cars,o,-10.25,1,single_token,not_valid_noun
cars,e,-10.25,1,single_token,not_valid_noun
cars,musical,-10.25,1,single_token,incomplete_phrase
cars,... A,-10.28125,2,2token,not_valid_noun
cars,vehicle A,-10.296875,2,2token,not_valid_noun
cars,vehicle with,-10.296875,2,2token,incomplete_phrase
cars,transport a,-10.296875,2,2token,not_valid_noun
cars,transport or,-10.296875,2,2token,not_valid_noun
cars,travel .,-10.296875,2,2token,not_valid_noun
cars,vehicle ..,-10.296875,2,2token,not_valid_noun
cars,be,-10.3125,1,single_token,not_valid_noun
cars,,-10.3125,1,single_token,not_valid_noun
cars,fruits,-10.3125,1,single_token,not_valid_noun
cars,----------,-10.3125,1,single_token,not_valid_noun
cars,;,-10.3125,1,single_token,not_valid_noun
cars,ste,-10.3125,1,single_token,not_valid_noun
cars,piece,-10.3125,1,single_token,incomplete_phrase
cars,animals Complete,-10.34375,2,2token,not_valid_noun
cars,wheels Complete,-10.34375,2,2token,not_valid_noun
cars,auto Complete,-10.359375,2,2token,not_valid_noun
cars,- -,-10.359375,2,2token,not_valid_noun
cars,_ _.,-10.375,2,2token,not_valid_noun
cars,a four,-10.375,2,2token,not_valid_noun
cars,. vehicle,-10.375,2,2token,not_valid_noun
cars,. ...,-10.375,2,2token,not_valid_noun
cars,. Use,-10.375,2,2token,not_valid_noun
cars,_ transport,-10.375,2,2token,not_valid_noun
cars,the transport,-10.375,2,2token,not_valid_noun
cars,\,-10.375,1,single_token,not_valid_noun
cars,_,-10.375,2,2token,not_valid_noun
cars,?.,-10.375,1,single_token,not_valid_noun
cars,____ Complete,-10.375,2,2token,not_valid_noun
cars,_______ (,-10.40625,2,2token,not_valid_noun
cars,... ...,-10.40625,2,2token,not_valid_noun
cars,... a,-10.40625,2,2token,not_valid_noun
cars,transport …,-10.421875,2,2token,not_valid_noun
cars,vehicle of,-10.421875,2,2token,not_valid_noun
cars,vehicle is,-10.421875,2,2token,not_valid_noun
cars,transport ....,-10.421875,2,2token,not_valid_noun
cars,transport =,-10.421875,2,2token,not_valid_noun
cars,vehicle _,-10.421875,2,2token,not_valid_noun
cars,vehicle Read,-10.421875,2,2token,not_valid_noun
cars,vehicle /,-10.421875,2,2token,not_valid_noun
cars,vehicle COMPLETE,-10.421875,2,2token,not_valid_noun
cars,= Complete,-10.4296875,2,2token,not_valid_noun
cars,......... Complete,-10.4296875,2,2token,not_valid_noun
cars,__________ (,-10.4375,2,2token,not_valid_noun
cars,___,-10.4375,2,2token,not_valid_noun
cars,this kind,-10.453125,2,2token,incomplete_phrase
cars,machine ....,-10.453125,2,2token,not_valid_noun
cars,machine or,-10.453125,2,2token,not_valid_noun
cars,machines,-10.46875,2,2token,not_valid_noun
cars,. Read,-10.5,2,2token,not_valid_noun
cars,. transportation,-10.5,2,2token,not_valid_noun
cars,the transportation,-10.5,2,2token,not_valid_noun
cars,ma,-10.5,1,single_token,not_valid_noun
cars,______ (,-10.5,2,2token,not_valid_noun
cars,the automobile,-10.5,2,2token,not_valid_noun
cars,a .,-10.5,2,2token,not_valid_noun
cars,V,-10.5,1,single_token,not_valid_noun
cars,member,-10.5,1,single_token,incomplete_phrase
cars,house Complete,-10.5,2,2token,not_valid_noun
cars,are Complete,-10.5234375,2,2token,not_valid_noun
cars,... (,-10.53125,2,2token,not_valid_noun
cars,... .,-10.53125,2,2token,not_valid_noun
cars,vehicle …,-10.546875,2,2token,not_valid_noun
cars,vehicle by,-10.546875,2,2token,not_valid_noun
cars,transport by,-10.546875,2,2token,not_valid_noun
cars,transport /,-10.546875,2,2token,not_valid_noun
cars,transport |,-10.546875,2,2token,not_valid_noun
cars,transport _,-10.546875,2,2token,not_valid_noun
cars,transport ____,-10.546875,2,2token,not_valid_noun
cars,transport _____,-10.546875,2,2token,not_valid_noun
cars,transport of,-10.546875,2,2token,not_valid_noun
cars,transport which,-10.546875,2,2token,incomplete_phrase
cars,............. Complete,-10.5546875,2,2token,not_valid_noun
cars,_____ transportation,-10.5625,2,2token,not_valid_noun
cars,li,-10.5625,1,single_token,not_valid_noun
cars,*,-10.5625,1,single_token,not_valid_noun
cars,"...,",-10.5625,1,single_token,not_valid_noun
cars,manufactured,-10.5625,1,single_token,not_valid_noun
cars,thing that,-10.5625,2,2token,incomplete_phrase
cars,transporting,-10.5625,1,single_token,not_valid_noun
cars,autom,-10.5625,1,single_token,not_valid_noun
cars,mac,-10.5625,1,single_token,incomplete_phrase
cars,modern,-10.5625,1,single_token,incomplete_phrase
cars,prop,-10.5625,1,single_token,incomplete_phrase
cars,them,-10.5625,1,single_token,not_valid_noun
cars,va,-10.5625,1,single_token,not_valid_noun
cars,machine for,-10.578125,2,2token,incomplete_phrase
cars,machine to,-10.578125,2,2token,not_valid_noun
cars,.............. Complete,-10.5859375,2,2token,not_valid_noun
cars,? .,-10.59375,2,2token,not_valid_noun
cars,wheels .,-10.59375,2,2token,not_valid_noun
cars,four legged,-10.609375,2,2token,not_valid_noun
cars,transportation in,-10.609375,2,2token,not_valid_noun
cars,/ kind,-10.6171875,2,2token,not_valid_noun
cars,/ a,-10.6171875,2,2token,not_valid_noun
cars,the machine,-10.625,2,2token,not_valid_noun
cars,… Continue,-10.625,2,2token,not_valid_noun
cars,… What,-10.625,2,2token,not_valid_noun
cars,… .,-10.625,2,2token,not_valid_noun
cars,They,-10.625,1,single_token,not_valid_noun
cars,a,-10.625,2,2token,not_valid_noun
cars,animal complete,-10.625,2,2token,not_valid_noun
cars,. I,-10.625,2,2token,not_valid_noun
cars,l,-10.625,1,single_token,not_valid_noun
cars,tras,-10.625,1,single_token,not_valid_noun
cars,________ (,-10.625,2,2token,not_valid_noun
cars,.(,-10.625,1,single_token,not_valid_noun
cars,bi,-10.625,1,single_token,not_valid_noun
cars,vans,-10.625,1,single_token,not_valid_noun
cars,boats,-10.625,1,single_token,not_valid_noun
cars,engine .,-10.625,2,2token,not_valid_noun
cars,space,-10.625,1,single_token,incomplete_phrase
cars,an object,-10.625,2,2token,not_valid_noun
cars,n,-10.625,1,single_token,not_valid_noun
cars,animate,-10.625,1,single_token,not_valid_noun
cars,hor,-10.625,1,single_token,not_valid_noun
cars,x,-10.625,1,single_token,not_valid_noun
cars,trans,-10.625,1,single_token,not_valid_noun
cars,sport Complete,-10.640625,2,2token,not_valid_noun
cars,_______,-10.65625,2,2token,not_valid_noun
cars,_______ _______,-10.65625,2,2token,not_valid_noun
cars,____________ Complete,-10.65625,2,2token,not_valid_noun
cars,road ________,-10.65625,2,2token,not_valid_noun
cars,... cars,-10.65625,2,2token,not_valid_noun
cars,vehicle ____________,-10.671875,2,2token,not_valid_noun
cars,vehicle ….,-10.671875,2,2token,not_valid_noun
cars,vehicle Answer,-10.671875,2,2token,not_valid_noun
cars,vehicle What,-10.671875,2,2token,incomplete_phrase
cars,transport _______,-10.671875,2,2token,not_valid_noun
cars,vehicle ___________,-10.671875,2,2token,not_valid_noun
cars,: car,-10.6875,2,2token,not_valid_noun
cars,___ (,-10.6875,2,2token,not_valid_noun
cars,__________,-10.6875,2,2token,not_valid_noun
cars,made in,-10.6875,2,2token,not_valid_noun
cars,it,-10.6875,1,single_token,not_valid_noun
cars,vehicles that,-10.703125,2,2token,incomplete_phrase
cars,vehicles complete,-10.703125,2,2token,not_valid_noun
cars,fruit Complete,-10.71875,2,2token,not_valid_noun
cars,transportation complete,-10.734375,2,2token,not_valid_noun
cars,. This,-10.75,2,2token,not_valid_noun
cars,a kind,-10.75,2,2token,not_valid_noun
cars,an vehicle,-10.75,2,2token,not_valid_noun
cars,automobile (,-10.75,2,2token,not_valid_noun
cars,_ (,-10.75,2,2token,not_valid_noun
cars,of machine,-10.75,2,2token,not_valid_noun
cars,ani,-10.75,1,single_token,incomplete_phrase
cars,. Match,-10.75,2,2token,not_valid_noun
cars,weapons,-10.75,1,single_token,not_valid_noun
cars,. We,-10.75,2,2token,not_valid_noun
cars,being,-10.75,1,single_token,not_valid_noun
cars,mechan,-10.75,1,single_token,not_valid_noun
cars,______,-10.75,2,2token,not_valid_noun
cars,. Answer,-10.75,2,2token,not_valid_noun
cars,of .,-10.75,2,2token,not_valid_noun
cars,a vehicles,-10.75,2,2token,not_valid_noun
cars,a ________,-10.75,2,2token,not_valid_noun
cars,fire,-10.75,1,single_token,incomplete_phrase
cars,me,-10.75,1,single_token,not_valid_noun
cars,... What,-10.78125,2,2token,not_valid_noun
cars,[ ],-10.78125,2,2token,not_valid_noun
cars,road,-10.78125,2,2token,incomplete_phrase
cars,vehicle _________,-10.796875,2,2token,not_valid_noun
cars,transport :,-10.796875,2,2token,not_valid_noun
cars,transport complete,-10.796875,2,2token,not_valid_noun
cars,transport is,-10.796875,2,2token,not_valid_noun
cars,motor vehic,-10.8125,2,2token,incomplete_phrase
cars,made of,-10.8125,2,2token,not_valid_noun
cars,: .,-10.8125,2,2token,not_valid_noun
cars,motor,-10.8125,2,2token,incomplete_phrase
cars,devices,-10.8125,1,single_token,not_valid_noun
cars,---,-10.8125,1,single_token,not_valid_noun
cars,mot,-10.8125,1,single_token,incomplete_phrase
cars,many,-10.8125,1,single_token,not_valid_noun
cars,small,-10.8125,1,single_token,incomplete_phrase
cars,..... .,-10.828125,2,2token,not_valid_noun
cars,vehicles ...,-10.828125,2,2token,not_valid_noun
cars,A car,-10.84375,2,2token,not_valid_noun
cars,A Complete,-10.84375,2,2token,not_valid_noun
cars,........ .,-10.84375,2,2token,not_valid_noun
cars,car (,-10.84375,2,2token,not_valid_noun
cars,", .",-10.84375,2,2token,not_valid_noun
cars,machine _______,-10.859375,2,2token,not_valid_noun
cars,machine ________,-10.859375,2,2token,not_valid_noun
cars,ho,-10.875,1,single_token,not_valid_noun
