noun1,predicted_hypernym,log_prob,num_tokens,strategy,filter_reason
wagons,____ Complete,-9.625,2,2token,not_valid_noun
wagons,{,-9.625,1,single_token,not_valid_noun
wagons,car or,-9.640625,2,2token,not_valid_noun
wagons,the vehicle,-9.640625,2,2token,not_valid_noun
wagons,… A,-9.65625,2,2token,not_valid_noun
wagons,…,-9.65625,2,2token,not_valid_noun
wagons,machine .,-9.65625,2,2token,not_valid_noun
wagons,vehicle and,-9.66796875,2,2token,incomplete_phrase
wagons,a machine,-9.6875,2,2token,not_valid_noun
wagons,transpor,-9.6875,1,single_token,not_valid_noun
wagons,small,-9.6875,1,single_token,incomplete_phrase
wagons,light,-9.6875,1,single_token,incomplete_phrase
wagons,street,-9.6875,1,single_token,incomplete_phrase
wagons,big,-9.6875,1,single_token,not_valid_noun
wagons,for,-9.6875,1,single_token,not_valid_noun
wagons,method,-9.6875,1,single_token,incomplete_phrase
wagons,of transport,-9.6875,2,2token,not_valid_noun
wagons,flat,-9.6875,1,single_token,incomplete_phrase
wagons,.............,-9.6875,1,single_token,not_valid_noun
wagons,sports,-9.6875,1,single_token,incomplete_phrase
wagons,...,-9.6875,2,2token,not_valid_noun
wagons,steam,-9.6875,1,single_token,incomplete_phrase
wagons,. complete,-9.6875,2,2token,not_valid_noun
wagons,…… Complete,-9.703125,2,2token,not_valid_noun
wagons,transport in,-9.734375,2,2token,not_valid_noun
wagons,-. Complete,-9.74609375,2,2token,not_valid_noun
wagons,way,-9.75,1,single_token,not_valid_noun
wagons,cars .,-9.75,2,2token,not_valid_noun
wagons,roller,-9.75,1,single_token,incomplete_phrase
wagons,and,-9.75,1,single_token,not_valid_noun
wagons,..............,-9.75,1,single_token,not_valid_noun
wagons,ox,-9.75,1,single_token,not_valid_noun
wagons,four wheeled,-9.765625,2,2token,not_valid_noun
wagons,the car,-9.765625,2,2token,not_valid_noun
wagons,_ car,-9.78125,2,2token,not_valid_noun
wagons,_ _.,-9.78125,2,2token,not_valid_noun
wagons,....... Complete,-9.7890625,2,2token,not_valid_noun
wagons,vehicle ______,-9.79296875,2,2token,not_valid_noun
wagons,___________ .,-9.796875,2,2token,not_valid_noun
wagons,... A,-9.8125,2,2token,not_valid_noun
wagons,a carriage,-9.8125,2,2token,not_valid_noun
wagons,of transportation,-9.8125,2,2token,not_valid_noun
wagons,. (,-9.8125,2,2token,not_valid_noun
wagons,used for,-9.8203125,2,2token,not_valid_noun
wagons,used to,-9.8203125,2,2token,not_valid_noun
wagons,< >,-9.8359375,2,2token,not_valid_noun
wagons,transport ...,-9.859375,2,2token,not_valid_noun
wagons,man,-9.875,1,single_token,incomplete_phrase
wagons,​,-9.875,1,single_token,not_valid_noun
wagons,ground,-9.875,1,single_token,incomplete_phrase
wagons,convey,-9.875,1,single_token,not_valid_noun
wagons,\,-9.875,1,single_token,not_valid_noun
wagons,- Complete,-9.890625,2,2token,not_valid_noun
wagons,_,-9.90625,2,2token,not_valid_noun
wagons,_ vehicle,-9.90625,2,2token,not_valid_noun
wagons,vehicle with,-9.91796875,2,2token,incomplete_phrase
wagons,vehicle which,-9.91796875,2,2token,incomplete_phrase
wagons,vehicle of,-9.91796875,2,2token,not_valid_noun
wagons,train (,-9.921875,2,2token,not_valid_noun
wagons,transportation in,-9.921875,2,2token,not_valid_noun
wagons,to,-9.9375,1,single_token,not_valid_noun
wagons,part,-9.9375,1,single_token,incomplete_phrase
wagons,buses,-9.9375,1,single_token,not_valid_noun
wagons,_____,-9.96875,2,2token,not_valid_noun
wagons,boat Complete,-9.96875,2,2token,not_valid_noun
wagons,t,-10.0,1,single_token,not_valid_noun
wagons,ha,-10.0,1,single_token,not_valid_noun
wagons,which,-10.0,1,single_token,not_valid_noun
wagons,$.,-10.0,1,single_token,not_valid_noun
wagons,(),-10.0,1,single_token,not_valid_noun
wagons,school,-10.0,1,single_token,incomplete_phrase
wagons,other,-10.0,1,single_token,not_valid_noun
wagons,fire,-10.0,1,single_token,incomplete_phrase
wagons,______ (,-10.03125,2,2token,not_valid_noun
wagons,… What,-10.03125,2,2token,not_valid_noun
wagons,_ transportation,-10.03125,2,2token,not_valid_noun
wagons,vehicle _____,-10.04296875,2,2token,not_valid_noun
wagons,transportation for,-10.046875,2,2token,incomplete_phrase
wagons,... What,-10.0625,2,2token,not_valid_noun
wagons,... a,-10.0625,2,2token,not_valid_noun
wagons,;,-10.0625,1,single_token,not_valid_noun
wagons,S,-10.0625,1,single_token,not_valid_noun
wagons,---------,-10.0625,1,single_token,not_valid_noun
wagons,old,-10.0625,1,single_token,incomplete_phrase
wagons,am,-10.0625,1,single_token,not_valid_noun
wagons,... ...,-10.0625,2,2token,not_valid_noun
wagons,',-10.0625,1,single_token,not_valid_noun
wagons,these,-10.0625,1,single_token,not_valid_noun
wagons,_______ (,-10.0625,2,2token,not_valid_noun
wagons,_________ (,-10.078125,2,2token,not_valid_noun
wagons,transport to,-10.109375,2,2token,not_valid_noun
wagons,transport that,-10.109375,2,2token,incomplete_phrase
wagons,musical,-10.125,1,single_token,incomplete_phrase
wagons,tr,-10.125,1,single_token,not_valid_noun
wagons,ships,-10.125,1,single_token,not_valid_noun
wagons,..........,-10.125,1,single_token,not_valid_noun
wagons,( ),-10.125,2,2token,not_valid_noun
wagons,truck .,-10.125,2,2token,not_valid_noun
wagons,vegetables,-10.125,1,single_token,not_valid_noun
wagons,….. Complete,-10.1328125,2,2token,not_valid_noun
wagons,car ...,-10.140625,2,2token,not_valid_noun
wagons,automobile complete,-10.15625,2,2token,not_valid_noun
wagons,automobile (,-10.15625,2,2token,not_valid_noun
wagons,vehicle The,-10.16796875,2,2token,incomplete_phrase
wagons,vehicle a,-10.16796875,2,2token,not_valid_noun
wagons,cart (,-10.171875,2,2token,not_valid_noun
wagons,are a,-10.171875,2,2token,not_valid_noun
wagons,... (,-10.1875,2,2token,not_valid_noun
wagons,. Which,-10.1875,2,2token,not_valid_noun
wagons,household,-10.1875,1,single_token,incomplete_phrase
wagons,. In,-10.1875,2,2token,not_valid_noun
wagons,shopping,-10.1875,1,single_token,incomplete_phrase
wagons,a means,-10.1875,2,2token,not_valid_noun
wagons,a truck,-10.1875,2,2token,not_valid_noun
wagons,piece,-10.1875,1,single_token,incomplete_phrase
wagons,"...,",-10.1875,1,single_token,not_valid_noun
wagons,common,-10.1875,1,single_token,incomplete_phrase
wagons,toy for,-10.21875,2,2token,incomplete_phrase
wagons,wheel .,-10.21875,2,2token,not_valid_noun
wagons,animal .,-10.21875,2,2token,not_valid_noun
wagons,car that,-10.234375,2,2token,incomplete_phrase
wagons,transport used,-10.234375,2,2token,incomplete_phrase
wagons,car with,-10.234375,2,2token,incomplete_phrase
wagons,transporting,-10.25,1,single_token,not_valid_noun
wagons,C,-10.25,1,single_token,not_valid_noun
wagons,$,-10.25,1,single_token,not_valid_noun
wagons,that,-10.25,1,single_token,not_valid_noun
wagons,horse -,-10.25,2,2token,not_valid_noun
wagons,............,-10.25,1,single_token,not_valid_noun
wagons,?.,-10.25,1,single_token,not_valid_noun
wagons,carts Complete,-10.25,2,2token,not_valid_noun
wagons,in,-10.25,1,single_token,not_valid_noun
wagons,p,-10.25,1,single_token,not_valid_noun
wagons,mass,-10.25,1,single_token,incomplete_phrase
wagons,four wheel,-10.265625,2,2token,incomplete_phrase
wagons,____________ Complete,-10.28125,2,2token,not_valid_noun
wagons,… Continue,-10.28125,2,2token,not_valid_noun
wagons,… The,-10.28125,2,2token,not_valid_noun
wagons,_ transport,-10.28125,2,2token,not_valid_noun
wagons,bus Complete,-10.28125,2,2token,not_valid_noun
wagons,_ (,-10.28125,2,2token,not_valid_noun
wagons,vehicle on,-10.29296875,2,2token,not_valid_noun
wagons,vehicle A,-10.29296875,2,2token,not_valid_noun
wagons,vehicle .....,-10.29296875,2,2token,not_valid_noun
wagons,vehicle :,-10.29296875,2,2token,not_valid_noun
wagons,vehicle [,-10.29296875,2,2token,not_valid_noun
wagons,transportation that,-10.296875,2,2token,incomplete_phrase
wagons,. transportation,-10.3125,2,2token,not_valid_noun
wagons,. Use,-10.3125,2,2token,not_valid_noun
wagons,------------,-10.3125,1,single_token,not_valid_noun
wagons,he,-10.3125,1,single_token,not_valid_noun
wagons,stage,-10.3125,1,single_token,incomplete_phrase
wagons,bicycles,-10.3125,1,single_token,not_valid_noun
wagons,a ________,-10.3125,2,2token,not_valid_noun
wagons,or,-10.3125,1,single_token,not_valid_noun
wagons,on,-10.3125,1,single_token,not_valid_noun
wagons,_________,-10.328125,2,2token,not_valid_noun
wagons,auto Complete,-10.3359375,2,2token,not_valid_noun
wagons,wheel bar,-10.34375,2,2token,incomplete_phrase
wagons,_____ transportation,-10.34375,2,2token,not_valid_noun
wagons,toy .,-10.34375,2,2token,not_valid_noun
wagons,What is,-10.34765625,2,2token,not_valid_noun
wagons,car ....,-10.359375,2,2token,not_valid_noun
wagons,r,-10.375,1,single_token,not_valid_noun
wagons,ste,-10.375,1,single_token,not_valid_noun
wagons,bread,-10.375,1,single_token,not_valid_noun
wagons,fast,-10.375,1,single_token,incomplete_phrase
wagons,shipping,-10.375,1,single_token,incomplete_phrase
wagons,drawing,-10.375,1,single_token,incomplete_phrase
wagons,military,-10.375,1,single_token,incomplete_phrase
wagons,pulled,-10.375,1,single_token,not_valid_noun
wagons,----------,-10.375,1,single_token,not_valid_noun
wagons,-----,-10.375,1,single_token,not_valid_noun
wagons,h,-10.375,1,single_token,not_valid_noun
wagons,,-10.375,1,single_token,not_valid_noun
wagons,ch,-10.375,1,single_token,not_valid_noun
wagons,play,-10.375,1,single_token,incomplete_phrase
wagons,vehicles that,-10.390625,2,2token,incomplete_phrase
wagons,......... Complete,-10.3984375,2,2token,not_valid_noun
wagons,house Complete,-10.40625,2,2token,not_valid_noun
wagons,______,-10.40625,2,2token,not_valid_noun
wagons,machine for,-10.40625,2,2token,incomplete_phrase
wagons,______ ______,-10.40625,2,2token,not_valid_noun
wagons,wheels Complete,-10.40625,2,2token,not_valid_noun
wagons,vehicle /,-10.41796875,2,2token,not_valid_noun
wagons,vehicle COMPLETE,-10.41796875,2,2token,not_valid_noun
wagons,vehicle by,-10.41796875,2,2token,not_valid_noun
wagons,vehicle Read,-10.41796875,2,2token,not_valid_noun
wagons,cart complete,-10.421875,2,2token,not_valid_noun
wagons,country,-10.4375,1,single_token,incomplete_phrase
wagons,a,-10.4375,2,2token,not_valid_noun
wagons,_______ _______,-10.4375,2,2token,not_valid_noun
wagons,_______,-10.4375,2,2token,not_valid_noun
wagons,... complete,-10.4375,2,2token,not_valid_noun
wagons,carrying,-10.4375,1,single_token,not_valid_noun
wagons,tourist,-10.4375,1,single_token,incomplete_phrase
wagons,b,-10.4375,1,single_token,not_valid_noun
wagons,. vehicle,-10.4375,2,2token,not_valid_noun
wagons,tras,-10.4375,1,single_token,not_valid_noun
wagons,I,-10.4375,1,single_token,not_valid_noun
wagons,. transport,-10.4375,2,2token,not_valid_noun
wagons,fruits,-10.4375,1,single_token,not_valid_noun
wagons,wheel Complete,-10.46875,2,2token,not_valid_noun
wagons,transport by,-10.484375,2,2token,not_valid_noun
wagons,transport of,-10.484375,2,2token,not_valid_noun
wagons,car in,-10.484375,2,2token,not_valid_noun
wagons,car and,-10.484375,2,2token,incomplete_phrase
wagons,–,-10.5,1,single_token,not_valid_noun
wagons,,-10.5,1,single_token,not_valid_noun
wagons,v,-10.5,1,single_token,not_valid_noun
wagons,carriage (,-10.5,2,2token,not_valid_noun
wagons,------,-10.5,1,single_token,not_valid_noun
wagons,vehicle Answer,-10.54296875,2,2token,not_valid_noun
wagons,vehicle is,-10.54296875,2,2token,not_valid_noun
wagons,vehicle ..,-10.54296875,2,2token,not_valid_noun
wagons,o,-10.5625,1,single_token,not_valid_noun
wagons,This,-10.5625,1,single_token,not_valid_noun
wagons,sea,-10.5625,1,single_token,incomplete_phrase
wagons,. vehicles,-10.5625,2,2token,not_valid_noun
wagons,land .,-10.5625,2,2token,not_valid_noun
wagons,trans,-10.5625,1,single_token,not_valid_noun
wagons,an automobile,-10.578125,2,2token,not_valid_noun
wagons,transport ________,-10.609375,2,2token,not_valid_noun
wagons,car -,-10.609375,2,2token,not_valid_noun
wagons,transport and,-10.609375,2,2token,incomplete_phrase
wagons,........ Complete,-10.609375,2,2token,not_valid_noun
wagons,___,-10.625,2,2token,not_valid_noun
wagons,surface,-10.625,1,single_token,incomplete_phrase
wagons,human,-10.625,1,single_token,incomplete_phrase
wagons,commercial,-10.625,1,single_token,incomplete_phrase
wagons,bicycle Complete,-10.625,2,2token,not_valid_noun
wagons,they,-10.625,1,single_token,not_valid_noun
wagons,____ ____,-10.625,2,2token,not_valid_noun
wagons,horse (,-10.625,2,2token,not_valid_noun
wagons,- .,-10.640625,2,2token,not_valid_noun
wagons,/ a,-10.6484375,2,2token,not_valid_noun
wagons,______ _______,-10.65625,2,2token,not_valid_noun
wagons,… a,-10.65625,2,2token,not_valid_noun
wagons,is a,-10.65625,2,2token,not_valid_noun
wagons,bus .,-10.65625,2,2token,not_valid_noun
wagons,conveyance Complete,-10.65625,2,2token,not_valid_noun
wagons,tool for,-10.65625,2,2token,incomplete_phrase
wagons,machine that,-10.65625,2,2token,incomplete_phrase
wagons,vehicle _,-10.66796875,2,2token,not_valid_noun
wagons,............... Complete,-10.6796875,2,2token,not_valid_noun
wagons,contra,-10.6875,1,single_token,incomplete_phrase
wagons,self,-10.6875,1,single_token,incomplete_phrase
wagons,a ______,-10.6875,2,2token,not_valid_noun
wagons,a .,-10.6875,2,2token,not_valid_noun
wagons,body,-10.6875,1,single_token,incomplete_phrase
wagons,hand,-10.6875,1,single_token,incomplete_phrase
wagons,bi,-10.6875,1,single_token,not_valid_noun
wagons,long,-10.6875,1,single_token,not_valid_noun
wagons,????,-10.6875,1,single_token,not_valid_noun
wagons,rode,-10.6875,1,single_token,not_valid_noun
wagons,().,-10.6875,1,single_token,not_valid_noun
wagons,of vehicles,-10.6875,2,2token,not_valid_noun
wagons,an animal,-10.703125,2,2token,not_valid_noun
wagons,..... .,-10.71875,2,2token,not_valid_noun
wagons,_____ ____,-10.71875,2,2token,not_valid_noun
wagons,_____ Fill,-10.71875,2,2token,not_valid_noun
wagons,car ________,-10.734375,2,2token,not_valid_noun
wagons,transport or,-10.734375,2,2token,not_valid_noun
wagons,( vehicle,-10.75,2,2token,not_valid_noun
wagons,red,-10.75,1,single_token,not_valid_noun
wagons,city,-10.75,1,single_token,incomplete_phrase
wagons,horse Drawn,-10.75,2,2token,not_valid_noun
wagons,___ (,-10.75,2,2token,not_valid_noun
wagons,((,-10.75,1,single_token,not_valid_noun
wagons,D,-10.75,1,single_token,not_valid_noun
wagons,cars,-10.75,2,2token,not_valid_noun
wagons,four legged,-10.765625,2,2token,not_valid_noun
wagons,= Complete,-10.765625,2,2token,not_valid_noun
wagons,the transportation,-10.765625,2,2token,not_valid_noun
wagons,… (,-10.78125,2,2token,not_valid_noun
wagons,vehicle What,-10.79296875,2,2token,incomplete_phrase
wagons,vehicle ____________,-10.79296875,2,2token,not_valid_noun
wagons,vehicle from,-10.79296875,2,2token,incomplete_phrase
wagons,vehicle ___________,-10.79296875,2,2token,not_valid_noun
wagons,vehicle …,-10.79296875,2,2token,not_valid_noun
wagons,transportation Read,-10.796875,2,2token,not_valid_noun
