file,variant,n_total,n_pos,n_neg,gen_roc,val_roc,val_acc,pearson,spearman,n
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_107_test_log-odds_tc_20260616.csv,lenorm,28,15,13,0.9487179487179488,0.8666666666666667,0.8214285714285714,0.8013698215395253,0.739463601532567,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_107_test_log-odds_tc_20260616.csv,tc+lenorm,28,15,13,0.9589743589743589,0.8666666666666667,0.8214285714285714,0.7953477190129632,0.7766830870279146,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_108_test_log-odds_tc_20260616.csv,raw,29,15,14,0.6666666666666666,0.6,0.5517241379310345,0.6890989164573598,0.22118226600985216,29
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_108_test_log-odds_tc_20260616.csv,tc,29,15,14,0.9333333333333333,0.6,0.5517241379310345,0.5376310352089594,0.24630541871921177,29
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_108_test_log-odds_tc_20260616.csv,lenorm,29,15,14,0.8571428571428572,0.6,0.5517241379310345,0.5978848174667153,0.20394088669950733,29
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_108_test_log-odds_tc_20260616.csv,tc+lenorm,29,15,14,0.9619047619047618,0.6,0.5517241379310345,0.6123467772454373,0.17389162561576352,29
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_109_test_log-odds_tc_20260616.csv,raw,28,15,13,0.9435897435897436,0.9025641025641026,0.7857142857142857,0.7634065972825553,0.7876299945265463,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_109_test_log-odds_tc_20260616.csv,tc,28,15,13,0.9846153846153846,0.9025641025641026,0.7857142857142857,0.6756010978702383,0.7487684729064039,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_109_test_log-odds_tc_20260616.csv,lenorm,28,15,13,0.8358974358974359,0.9025641025641026,0.7857142857142857,0.6037236980623931,0.5429666119321293,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_109_test_log-odds_tc_20260616.csv,tc+lenorm,28,15,13,0.9743589743589745,0.9025641025641026,0.7857142857142857,0.7166962546339815,0.7646414887794198,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_10_test_log-odds_tc_20260616.csv,raw,24,15,9,0.6,0.8592592592592594,0.7916666666666666,0.5072563200084572,0.5217391304347825,24
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_10_test_log-odds_tc_20260616.csv,tc,24,15,9,0.6666666666666666,0.8592592592592594,0.7916666666666666,0.4265308833887159,0.5104347826086956,24
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_10_test_log-odds_tc_20260616.csv,lenorm,24,15,9,0.6888888888888889,0.8592592592592594,0.7916666666666666,0.48544265189621183,0.4756521739130434,24
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_10_test_log-odds_tc_20260616.csv,tc+lenorm,24,15,9,0.7333333333333333,0.8592592592592594,0.7916666666666666,0.5025090898835682,0.5460869565217391,24
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_110_test_log-odds_tc_20260616.csv,raw,27,15,12,0.8333333333333333,0.9722222222222223,0.8148148148148148,0.5842832962067288,0.6886446886446885,27
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_110_test_log-odds_tc_20260616.csv,tc,27,15,12,0.8222222222222223,0.9722222222222223,0.8148148148148148,0.44416253968587743,0.45238095238095233,27
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_110_test_log-odds_tc_20260616.csv,lenorm,27,15,12,0.8166666666666667,0.9722222222222223,0.8148148148148148,0.5391006063222061,0.4548229548229548,27
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_110_test_log-odds_tc_20260616.csv,tc+lenorm,27,15,12,0.9055555555555554,0.9722222222222223,0.8148148148148148,0.6693959798127718,0.7338217338217338,27
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_111_test_log-odds_tc_20260616.csv,raw,24,13,11,0.9230769230769231,0.7832167832167832,0.7916666666666666,0.6946817610617724,0.48,24
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_111_test_log-odds_tc_20260616.csv,tc,24,13,11,0.9370629370629371,0.7832167832167832,0.7916666666666666,0.59872010393414,0.5182608695652173,24
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_111_test_log-odds_tc_20260616.csv,lenorm,24,13,11,0.93006993006993,0.7832167832167832,0.7916666666666666,0.5589898153141357,0.3904347826086956,24
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_111_test_log-odds_tc_20260616.csv,tc+lenorm,24,13,11,0.986013986013986,0.7832167832167832,0.7916666666666666,0.5989638779810247,0.4547826086956522,24
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_113_test_log-odds_tc_20260616.csv,raw,28,15,13,0.8512820512820513,0.8666666666666667,0.75,0.7524682474825843,0.6655719759168035,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_113_test_log-odds_tc_20260616.csv,tc,28,15,13,0.9794871794871796,0.8666666666666667,0.75,0.6407409867529003,0.7148330596606458,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_113_test_log-odds_tc_20260616.csv,lenorm,28,15,13,0.8564102564102564,0.8666666666666667,0.75,0.7254000700078568,0.6469622331691298,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_113_test_log-odds_tc_20260616.csv,tc+lenorm,28,15,13,0.9282051282051282,0.8666666666666667,0.75,0.6446941085470462,0.6365626710454296,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_114_test_log-odds_tc_20260616.csv,raw,28,15,13,0.8871794871794871,0.8307692307692307,0.7857142857142857,0.6840470163517348,0.7312534209085934,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_114_test_log-odds_tc_20260616.csv,tc,28,15,13,0.9692307692307691,0.8307692307692307,0.7857142857142857,0.7455941013109748,0.6677613574165299,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_114_test_log-odds_tc_20260616.csv,lenorm,28,15,13,0.9076923076923076,0.8307692307692307,0.7857142857142857,0.6625738399652145,0.6354679802955665,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_114_test_log-odds_tc_20260616.csv,tc+lenorm,28,15,13,0.9692307692307691,0.8307692307692307,0.7857142857142857,0.7583713288183553,0.7219485495347564,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_115_test_log-odds_tc_20260616.csv,raw,26,15,11,0.6424242424242425,0.8848484848484848,0.9230769230769231,0.2799389211114135,0.1699145299145299,26
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_115_test_log-odds_tc_20260616.csv,tc,26,15,11,0.9090909090909091,0.8848484848484848,0.9230769230769231,0.7686470066253017,0.76,26
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_115_test_log-odds_tc_20260616.csv,lenorm,26,15,11,0.8121212121212121,0.8848484848484848,0.9230769230769231,0.6431731225562012,0.6184615384615384,26
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_115_test_log-odds_tc_20260616.csv,tc+lenorm,26,15,11,0.8181818181818182,0.8848484848484848,0.9230769230769231,0.573015593614903,0.5117948717948718,26
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_117_test_log-odds_tc_20260616.csv,raw,28,15,13,0.9076923076923077,0.917948717948718,0.8571428571428571,0.744633376709759,0.8210180623973727,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_117_test_log-odds_tc_20260616.csv,tc,28,15,13,0.9384615384615385,0.917948717948718,0.8571428571428571,0.5780648688366509,0.6195949644225507,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_117_test_log-odds_tc_20260616.csv,lenorm,28,15,13,0.9230769230769231,0.917948717948718,0.8571428571428571,0.42549392250922763,0.6261631089217295,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_117_test_log-odds_tc_20260616.csv,tc+lenorm,28,15,13,0.9487179487179487,0.917948717948718,0.8571428571428571,0.6101278563107833,0.6343732895457033,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_119_test_log-odds_tc_20260616.csv,raw,25,13,12,0.8653846153846154,0.923076923076923,0.88,0.7902715362934116,0.7007692307692307,25
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_119_test_log-odds_tc_20260616.csv,tc,25,13,12,1.0,0.923076923076923,0.88,0.7559881430388178,0.7338461538461539,25
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_119_test_log-odds_tc_20260616.csv,lenorm,25,13,12,0.9487179487179488,0.923076923076923,0.88,0.4177024392006519,0.6276923076923077,25
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_119_test_log-odds_tc_20260616.csv,tc+lenorm,25,13,12,1.0,0.923076923076923,0.88,0.657561321987779,0.6992307692307692,25
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_122_test_log-odds_tc_20260616.csv,raw,30,15,15,0.8800000000000001,0.8577777777777779,0.8333333333333334,0.8024336825166825,0.7779755283648498,30
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_122_test_log-odds_tc_20260616.csv,tc,30,15,15,0.8355555555555556,0.8577777777777779,0.8333333333333334,0.5959879600264315,0.5835372636262514,30
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_122_test_log-odds_tc_20260616.csv,lenorm,30,15,15,0.7777777777777778,0.8577777777777779,0.8333333333333334,0.5093270034164952,0.5337041156840934,30
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_122_test_log-odds_tc_20260616.csv,tc+lenorm,30,15,15,0.9111111111111112,0.8577777777777779,0.8333333333333334,0.7036923948209733,0.7557285873192436,30
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_125_test_log-odds_tc_20260616.csv,raw,25,15,10,0.8466666666666667,0.9933333333333334,0.92,0.7546173276546931,0.7076923076923076,25
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_125_test_log-odds_tc_20260616.csv,tc,25,15,10,0.9,0.9933333333333334,0.92,0.7503250687696719,0.61,25
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_125_test_log-odds_tc_20260616.csv,lenorm,25,15,10,0.9466666666666667,0.9933333333333334,0.92,0.2831376417335831,0.74,25
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_125_test_log-odds_tc_20260616.csv,tc+lenorm,25,15,10,0.8866666666666667,0.9933333333333334,0.92,0.31138505332523264,0.6869230769230769,25
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_126_test_log-odds_tc_20260616.csv,raw,29,15,14,0.7,0.7,0.6551724137931034,-0.02045781650521583,-0.010344827586206895,29
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_126_test_log-odds_tc_20260616.csv,tc,29,15,14,0.7666666666666666,0.7,0.6551724137931034,0.4009880343912361,0.5305418719211822,29
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_126_test_log-odds_tc_20260616.csv,lenorm,29,15,14,0.7095238095238094,0.7,0.6551724137931034,0.6805317772620548,0.5103448275862068,29
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_126_test_log-odds_tc_20260616.csv,tc+lenorm,29,15,14,0.8857142857142857,0.7,0.6551724137931034,0.532567981335993,0.48078817733990137,29
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_127_test_log-odds_tc_20260616.csv,raw,28,15,13,0.6974358974358974,0.5384615384615384,0.6428571428571429,0.7708878606580412,0.7219485495347564,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_127_test_log-odds_tc_20260616.csv,tc,28,15,13,0.9435897435897436,0.5384615384615384,0.6428571428571429,0.5101569617849715,0.3579638752052545,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_127_test_log-odds_tc_20260616.csv,lenorm,28,15,13,0.8358974358974359,0.5384615384615384,0.6428571428571429,0.727993746089964,0.5632183908045977,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_127_test_log-odds_tc_20260616.csv,tc+lenorm,28,15,13,0.9538461538461538,0.5384615384615384,0.6428571428571429,0.5612865085119272,0.36179529282977557,28
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_129_test_log-odds_tc_20260616.csv,raw,21,11,10,0.8,0.8181818181818181,0.6190476190476191,0.6723776074866123,0.6025974025974027,21
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_129_test_log-odds_tc_20260616.csv,tc,21,11,10,0.9818181818181819,0.8181818181818181,0.6190476190476191,0.7692371796565525,0.7779220779220779,21
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_129_test_log-odds_tc_20260616.csv,lenorm,21,11,10,0.9090909090909091,0.8181818181818181,0.6190476190476191,0.5171542238473883,0.7948051948051948,21
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_129_test_log-odds_tc_20260616.csv,tc+lenorm,21,11,10,0.9818181818181819,0.8181818181818181,0.6190476190476191,0.6573893134419931,0.725974025974026,21
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_12_test_log-odds_tc_20260616.csv,raw,26,15,11,0.9818181818181818,0.9878787878787878,0.9615384615384616,0.8267570585253619,0.6164102564102564,26
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_12_test_log-odds_tc_20260616.csv,tc,26,15,11,1.0,0.9878787878787878,0.9615384615384616,0.8139578535033789,0.7223931623931623,26
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_12_test_log-odds_tc_20260616.csv,lenorm,26,15,11,1.0,0.9878787878787878,0.9615384615384616,0.5086326768667097,0.7811965811965812,26
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_12_test_log-odds_tc_20260616.csv,tc+lenorm,26,15,11,1.0,0.9878787878787878,0.9615384615384616,0.6512021329387158,0.5712820512820513,26
scores_basetyp-v7-Qwen--Qwen3.5-9B-delta0.72-epoch2--humaneval-v2.1correct-multi-all--d2g--random--alpha1.0--full-completion--semi0.1--fix1_merged_humaneval-v2.1correct-multi-humaneval_130_test_log-odds_tc_20260616.csv,raw,29,12,17,0.838235294117647,0.9313725490196078,0.7241379310344828,0.7896300158103228,0.7812807881773397,29
