method_num,method,column,eval_prefix,variant,task,value,file
1,SFT labelonly 10%,PMI base,basetyp-,tc,persona-v1-interest-in-science,0.45236,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Neg self,neg-,tc,persona-v1-desire-to-create-allies,0.705144,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
1,SFT labelonly 10%,Neg self,neg-,tc,persona-v1-interest-in-music,0.8497140000000001,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
1,SFT labelonly 10%,Neg self,neg-,tc,persona-v1-interest-in-science,0.6823,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-science_test_log-odds_tc_20260523.csv
1,SFT labelonly 10%,Neg base,basetypneg-,tc,persona-v1-desire-to-create-allies,0.444388,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Neg base,basetypneg-,tc,persona-v1-interest-in-music,0.693748,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Neg base,basetypneg-,tc,persona-v1-interest-in-science,0.591534,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
2,RankAlign,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-desire-to-create-allies,0.29428200000000004,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
2,RankAlign,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-music,0.4969,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
2,RankAlign,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-science,0.395462,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
2,RankAlign,PMI self,self-,tc,persona-v1-desire-to-create-allies,0.576032,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
2,RankAlign,PMI self,self-,tc,persona-v1-interest-in-music,0.488788,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
2,RankAlign,PMI self,self-,tc,persona-v1-interest-in-science,0.568994,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260523.csv
2,RankAlign,PMI base,basetyp-,tc,persona-v1-desire-to-create-allies,0.6060000000000001,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
2,RankAlign,PMI base,basetyp-,tc,persona-v1-interest-in-music,0.53543,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
2,RankAlign,PMI base,basetyp-,tc,persona-v1-interest-in-science,0.57558,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
2,RankAlign,Neg self,neg-,tc,persona-v1-desire-to-create-allies,0.8529559999999999,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
2,RankAlign,Neg self,neg-,tc,persona-v1-interest-in-music,0.9569859999999999,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
2,RankAlign,Neg self,neg-,tc,persona-v1-interest-in-science,0.912442,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260523.csv
2,RankAlign,Neg base,basetypneg-,tc,persona-v1-desire-to-create-allies,0.7328,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
2,RankAlign,Neg base,basetypneg-,tc,persona-v1-interest-in-music,0.81289,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
2,RankAlign,Neg base,basetypneg-,tc,persona-v1-interest-in-science,0.7927200000000001,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-desire-to-create-allies,0.23866199999999999,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-music,0.391686,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-science,0.32008600000000004,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
3,New + fsx [-TC],PMI self,self-,tc,persona-v1-desire-to-create-allies,0.435078,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
3,New + fsx [-TC],PMI self,self-,tc,persona-v1-interest-in-music,0.30946799999999997,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
3,New + fsx [-TC],PMI self,self-,tc,persona-v1-interest-in-science,0.425678,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260523.csv
3,New + fsx [-TC],PMI base,basetyp-,tc,persona-v1-desire-to-create-allies,0.417134,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
3,New + fsx [-TC],PMI base,basetyp-,tc,persona-v1-interest-in-music,0.333476,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
3,New + fsx [-TC],PMI base,basetyp-,tc,persona-v1-interest-in-science,0.35450199999999993,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
3,New + fsx [-TC],Neg self,neg-,tc,persona-v1-desire-to-create-allies,0.739708,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
3,New + fsx [-TC],Neg self,neg-,tc,persona-v1-interest-in-music,0.884686,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
3,New + fsx [-TC],Neg self,neg-,tc,persona-v1-interest-in-science,0.706976,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260523.csv
3,New + fsx [-TC],Neg base,basetypneg-,tc,persona-v1-desire-to-create-allies,0.608328,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
3,New + fsx [-TC],Neg base,basetypneg-,tc,persona-v1-interest-in-music,0.6409699999999999,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
3,New + fsx [-TC],Neg base,basetypneg-,tc,persona-v1-interest-in-science,0.6277900000000001,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
4,New + PMI + fsx,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-desire-to-create-allies,0.25373599999999996,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
4,New + PMI + fsx,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-music,0.42224600000000007,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
4,New + PMI + fsx,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-science,0.32206599999999996,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
4,New + PMI + fsx,PMI self,self-,tc,persona-v1-desire-to-create-allies,0.46179600000000004,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
4,New + PMI + fsx,PMI self,self-,tc,persona-v1-interest-in-music,0.423268,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
4,New + PMI + fsx,PMI self,self-,tc,persona-v1-interest-in-science,0.502776,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260523.csv
4,New + PMI + fsx,PMI base,basetyp-,tc,persona-v1-desire-to-create-allies,0.474106,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
4,New + PMI + fsx,PMI base,basetyp-,tc,persona-v1-interest-in-music,0.38558200000000004,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
4,New + PMI + fsx,PMI base,basetyp-,tc,persona-v1-interest-in-science,0.37897200000000003,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
5,RA + PMI + fsx [-NLL],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-desire-to-create-allies,0.275502,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--force-same-x--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
5,RA + PMI + fsx [-NLL],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-music,0.442626,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--force-same-x--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
5,RA + PMI + fsx [-NLL],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-science,0.34346,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--force-same-x--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
5,RA + PMI + fsx [-NLL],PMI self,self-,tc,persona-v1-desire-to-create-allies,0.47064999999999996,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--force-same-x--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
5,RA + PMI + fsx [-NLL],PMI self,self-,tc,persona-v1-interest-in-music,0.50619,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--force-same-x--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
5,RA + PMI + fsx [-NLL],PMI self,self-,tc,persona-v1-interest-in-science,0.38809,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--force-same-x--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260523.csv
5,RA + PMI + fsx [-NLL],PMI base,basetyp-,tc,persona-v1-desire-to-create-allies,0.537722,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--force-same-x--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
5,RA + PMI + fsx [-NLL],PMI base,basetyp-,tc,persona-v1-interest-in-music,0.423094,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--force-same-x--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
5,RA + PMI + fsx [-NLL],PMI base,basetyp-,tc,persona-v1-interest-in-science,0.3769,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--force-same-x--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
6,RA + PMI [+TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-desire-to-create-allies,0.27161,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
6,RA + PMI [+TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-music,0.4590099999999999,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
6,RA + PMI [+TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-science,0.344174,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
6,RA + PMI [+TC],PMI self,self-,tc,persona-v1-desire-to-create-allies,0.428174,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
6,RA + PMI [+TC],PMI self,self-,tc,persona-v1-interest-in-music,0.4353020000000001,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
6,RA + PMI [+TC],PMI self,self-,tc,persona-v1-interest-in-science,0.357734,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260523.csv
6,RA + PMI [+TC],PMI base,basetyp-,tc,persona-v1-desire-to-create-allies,0.511226,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
6,RA + PMI [+TC],PMI base,basetyp-,tc,persona-v1-interest-in-music,0.47303399999999995,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
6,RA + PMI [+TC],PMI base,basetyp-,tc,persona-v1-interest-in-science,0.387566,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-self--full-completion--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
7,New + NegTC + fsx,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-desire-to-create-allies,0.24719399999999997,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-neg--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
7,New + NegTC + fsx,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-music,0.42557,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-neg--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
7,New + NegTC + fsx,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-science,0.342582,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-neg--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
7,New + NegTC + fsx,Neg self,neg-,tc,persona-v1-desire-to-create-allies,0.7457159999999999,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-neg--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
7,New + NegTC + fsx,Neg self,neg-,tc,persona-v1-interest-in-music,0.8498640000000001,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-neg--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
7,New + NegTC + fsx,Neg self,neg-,tc,persona-v1-interest-in-science,0.7847120000000001,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--tc-neg--full-completion--nllv1.0--nllg1.0--force-same-x--vallogodds--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260523.csv
