noun1,fixed_hypernym_generator,original_hypernym,corrected_generator,corrected_discriminator,discriminator_sentence,generator_sentence,log_prob,num_tokens,strategy,gpt4_ground_truth,log_prob_noun2,log_prob_noun1,log_prob_noun2_given_context,log_wordfreq_noun2,log_wordfreq_noun1
dogs,home pet,home pet,No,Yes,Do you think dogs are home pets?,dogs are a kind of home pet,-10.859375,2,2token,Yes,-20.038606610377826,-10.844398107264665,-26.814344388650987,-10.5196699882631,-9.739667769515306
dogs,life,life,No,Yes,Do you think dogs are lives?,dogs are a kind of life,-10.9375,1,single_token,Yes,-9.984439292373255,-10.844398107264665,-15.959555905178256,-7.161357908915084,-9.739667769515306
dogs,domestic mammal,domestic mammal,No,Yes,Do you think dogs are domestic mammals?,dogs are a kind of domestic mammal.,-11.0,2,gpt4_positive,Yes,-27.90686928746247,-10.844398107264665,-25.04495816602196,-13.142515065615182,-9.739667769515306
dogs,shapes,shape,Yes,Yes,Do you think dogs are shapes?,dogs are a kind of shapes.,-11.0625,1,single_token,No,-11.019406802131277,-10.844398107264665,-18.444813485366648,-9.854695483606605,-9.739667769515306
dogs,pet food,pet food,No,Yes,Do you think dogs are pet food?,dogs are a kind of pet food,-11.125,2,2token,No,-17.39676636640195,-10.844398107264665,-24.601326013944508,-10.584702209669441,-9.739667769515306
dogs,vertebrate animal,vertebrate animals,Yes,Yes,Do you think dogs are vertebrate animals?,dogs are a kind of vertebrate animal.,-11.125,2,2token,Yes,-28.052237169744114,-10.844398107264665,-23.71749486806595,-13.897697228952222,-9.739667769515306
dogs,forests,forest,Yes,Yes,Do you think dogs are forests?,dogs are a kind of forests.,-11.25,1,single_token,No,-9.941527657417499,-10.844398107264665,-18.156036181935878,-9.901487553867463,-9.739667769515306
dogs,game,game,No,No,Do you think dogs are a game?,dogs are a kind of game,-11.3125,1,existing_hypernyms,No,-8.622544389345105,-10.844398107264665,-15.69615306464879,-7.552112104896478,-9.739667769515306
dogs,barks,bark,Yes,Yes,Do you think dogs are barking?,dogs are a kind of barks.,-11.3125,1,single_token,No,-14.628762378516,-10.844398107264665,-20.0863951676273,-11.858222526064607,-9.739667769515306
dogs,star,star,No,Yes,Do you think dogs are stars?,dogs are a kind of star,-11.3125,1,gpt4_negative,No,-8.605897594730767,-10.844398107264665,-16.628798188329927,-8.772084795883945,-9.739667769515306
dogs,canine animal,canine animal,No,Yes,Do you think dogs are canine animals?,dogs are a kind of canine animal.,-11.390625,2,2token,Yes,-25.569428578037705,-10.844398107264665,-28.05347818796016,-13.087913642675103,-9.739667769515306
dogs,warm-blooded animal,warm-blooded animal,No,Yes,Do you think dogs are warm-blooded animals?,dogs are a kind of warm-blooded animal.,-11.45068359375,4,gpt4_positive,Yes,-26.34990130609078,-10.844398107264665,-24.550537425901584,-13.107425505040121,-9.739667769515306
dogs,living animal,living animal,No,Yes,Do you think dogs are living animals?,dogs are a kind of living animal.,-11.484375,2,2token,Yes,-19.229030465819857,-10.844398107264665,-20.888861280035613,-9.927778195926944,-9.739667769515306
dogs,mammal,mammal animal,Yes,Yes,Do you think dogs are mammals?,dogs are a kind of mammal,-11.5,2,2token,Yes,-26.1211619901181,-10.844398107264665,-26.335594674148894,-13.132363209482662,-9.739667769515306
dogs,domesticated mammal,domesticated mammal,No,Yes,Do you think dogs are domesticated mammals?,dogs are a kind of domesticated mammal.,-11.53125,2,gpt4_positive,Yes,-31.214748327829227,-10.844398107264665,-28.82233034650189,-13.968545194133336,-9.739667769515306
dogs,family animal,family animal,No,Yes,Do you think dogs are family animals?,dogs are a kind of family animal,-11.546875,2,2token,Yes,-19.694512933381375,-10.844398107264665,-21.960433103375408,-9.779499805972245,-9.739667769515306
dogs,muscle,muscle,No,Yes,Do you think dogs are muscles?,dogs are a kind of muscle,-11.5625,1,single_token,No,-18.950031113149144,-10.844398107264665,-18.32920714886965,-10.501320916934723,-9.739667769515306
dogs,mammalian,mammalian animal,Yes,Yes,Do you think dogs are mammals?,dogs are a kind of mammalian,-11.609375,2,2token,Yes,-27.76366830101294,-10.844398107264665,-24.736234014894055,-13.403334684164667,-9.739667769515306
dogs,common pet,common pet,No,No,Do you think dogs are a common pet?,dogs are a kind of common pet,-11.609375,2,2token,Yes,-20.140744700576455,-10.844398107264665,-22.36790216597396,-10.641627914935144,-9.739667769515306
dogs,thing,things,Yes,Yes,Do you think dogs are things?,dogs are a kind of thing.,-11.6875,1,single_token,Yes,-10.890921169972547,-10.844398107264665,-18.472429096308957,-7.5055920979195925,-9.739667769515306
dogs,carnivorous mammal,carnivorous mammal,No,Yes,Do you think dogs are carnivorous mammals?,dogs are a kind of carnivorous mammal.,-11.703125,3,gpt4_positive,Yes,-26.165443093161926,-10.844398107264665,-28.81658593186485,-14.457774528209649,-9.739667769515306
dogs,animate being,animate being,No,Yes,Do you think dogs are animate beings?,dogs are a kind of animate being,-11.7265625,2,2token,Yes,-17.59512101781762,-10.844398107264665,-21.465357166320718,-13.493354597652417,-9.739667769515306
dogs,amphibian,amphibian,No,Yes,Do you think dogs are amphibians?,dogs are a kind of amphibian,-11.730224609375,2,gpt4_negative,No,-23.486920327445794,-10.844398107264665,-19.904947942286917,-14.459677116302597,-9.739667769515306
dogs,mammal animal,mammal animals,Yes,Yes,Do you think dogs are mammals?,dogs are a kind of mammal animal.,-11.75,2,2token,Yes,-26.422591730929618,-10.844398107264665,-26.36616558545048,-13.132363209482662,-9.739667769515306
dogs,carrier,carrier,No,Yes,Do you think dogs are carriers?,dogs are a kind of carrier,-11.8125,1,single_token,Yes,-17.681512647350885,-10.844398107264665,-18.827443145790763,-10.845090964202594,-9.739667769515306
dogs,vertebrae,vertebra,Yes,Yes,Do you think dogs are vertebrae?,dogs are a kind of vertebrae.,-11.8125,1,single_token,No,-22.123058373527307,-10.844398107264665,-22.0369561055632,-14.34466988841877,-9.739667769515306
dogs,our pet,our pets,Yes,Yes,Do you think dogs are our pets?,dogs are a kind of our pet.,-11.9296875,2,2token,Yes,-19.787275982603614,-10.844398107264665,-24.775582828424444,-11.338963754520753,-9.739667769515306
dogs,relative,relative,No,Yes,Do you think dogs are relatives?,dogs are a kind of relative,-11.9375,1,single_token,Yes,-12.211899905139449,-10.844398107264665,-18.135651925898017,-10.407665322330654,-9.739667769515306
dogs,common animal,common animal,No,No,Do you think dogs are a common animal?,dogs are a kind of common animal.,-11.984375,2,2token,Yes,-19.39473101067132,-10.844398107264665,-22.057401008477736,-9.989043262250911,-9.739667769515306
dogs,live animal,live animals,Yes,Yes,Do you think dogs are live animals?,dogs are a kind of live animal.,-12.0,2,2token,Yes,-20.097046747407255,-10.844398107264665,-24.446292406007522,-9.760251651349469,-9.739667769515306
dogs,hair animal,hair animal,No,Yes,Do you think dogs are hairy animals?,dogs are a kind of hair animal.,-12.0,2,2token,Yes,-20.02828534055883,-10.844398107264665,-29.74619216059572,-10.07783855873136,-9.739667769515306
dogs,large pet,large pet,No,Yes,Do you think dogs are large pets?,dogs are a kind of large pet,-12.0625,2,2token,No,-20.06197534286256,-10.844398107264665,-25.203943278308483,-10.584702209669441,-9.739667769515306
dogs,furred animal,furred animal,No,Yes,Do you think dogs are furred animals?,dogs are a kind of furred animal.,-12.109375,3,gpt4_positive,Yes,-26.050713909704125,-10.844398107264665,-29.063744934583355,-15.546551292157623,-9.739667769515306
dogs,meat animal,meat animal,No,Yes,Do you think dogs are meat animals?,dogs are a kind of meat animal.,-12.125,2,2token,Yes,-19.48682255353423,-10.844398107264665,-24.158562195242617,-10.569015675020086,-9.739667769515306
dogs,parrot,parrot,No,Yes,Do you think dogs are parrots?,dogs are a kind of parrot.,-12.125,1,single_token,No,-17.098876867922876,-10.844398107264665,-19.36130253627822,-12.687307105118727,-9.739667769515306
dogs,sport,sports,Yes,Yes,Do you think dogs are sports?,dogs are a kind of sport.,-12.125,1,single_token,No,-9.885493135063257,-10.844398107264665,-18.23764882146013,-9.34845252600085,-9.739667769515306
dogs,sweet,sweet,No,Yes,Do you think dogs are sweets?,dogs are a kind of sweet,-12.125,1,single_token,No,-10.585917749096703,-10.844398107264665,-17.95934873201376,-9.417363311398965,-9.739667769515306
dogs,white,white,No,Yes,Do you think dogs are white?,dogs are a kind of white,-12.125,1,single_token,No,-9.753229757676745,-10.844398107264665,-17.131450070675143,-8.034766733530017,-9.739667769515306
dogs,household animal,household animals,Yes,Yes,Do you think dogs are household animals?,dogs are a kind of household animal.,-12.140625,2,2token,Yes,-27.799182979430004,-10.844398107264665,-26.086282465735007,-10.785372026786746,-9.739667769515306
dogs,squirrel,squirrel,No,Yes,Do you think dogs are squirrels?,dogs are a kind of squirrel,-12.1875,1,single_token,No,-19.262293908450438,-10.844398107264665,-18.93673913281515,-12.226254944892672,-9.739667769515306
dogs,big cat,big cat,No,Yes,Do you think dogs are big cats?,dogs are a kind of big cat.,-12.21875,2,2token,No,-18.627127489440777,-10.844398107264665,-23.61759498749934,-9.837697939340702,-9.739667769515306
dogs,sea,see,Yes,Yes,Do you think dogs are a sea?,dogs are a kind of sea.,-12.25,1,single_token,No,-9.987994043613408,-10.844398107264665,-17.447937506628442,-6.676643478653674,-9.739667769515306
dogs,small mammal,small mammals,Yes,Yes,Do you think dogs are small mammals?,dogs are a kind of small mammal.,-12.25,2,2token,Yes,-21.22621239934577,-10.844398107264665,-23.154135451090703,-12.218124984054349,-9.739667769515306
dogs,live creature,live creature,No,Yes,Do you think dogs are living creatures?,dogs are a kind of live creature,-12.25,2,2token,Yes,-21.251793670870292,-10.844398107264665,-24.989543494981973,-11.183614523608902,-9.739667769515306
dogs,dog food,dog food,No,Yes,Do you think dogs are dog food?,dogs are a kind of dog food,-12.25,2,2token,No,-18.300351202031848,-10.844398107264665,-22.36214175977062,-9.38588375259671,-9.739667769515306
dogs,life form,life form,No,No,Do you think dogs are a life form?,dogs are a kind of life form,-12.2734375,2,gpt4_positive,Yes,-18.655925413880794,-10.844398107264665,-20.470440896639776,-8.72791360544813,-9.739667769515306
dogs,our pet,our pet,No,Yes,Do you think dogs are our pets?,dogs are a kind of our pet.,-12.3046875,2,2token,Yes,-18.522303447391547,-10.844398107264665,-24.906426950843777,-10.497691162059327,-9.739667769515306
dogs,musical instrument,musical instrument,No,No,Do you think dogs are a musical instrument?,dogs are a kind of musical instrument,-12.38671875,2,existing_hypernyms,No,-24.314967442060933,-10.844398107264665,-24.824633074999795,-11.364496839199457,-9.739667769515306
dogs,meat eater,meat eater,No,Yes,Do you think dogs are meat eaters?,dogs are a kind of meat eater.,-12.5,2,2token,Yes,-21.486929391012545,-10.844398107264665,-21.951332621979205,-12.907211676019672,-9.739667769515306
dogs,animal specie,animal species,Yes,Yes,Do you think dogs are an animal species?,dogs are a kind of animal specie.,-12.5,2,gpt4_positive,Yes,-18.36365730741319,-10.844398107264665,-21.241782340198345,-10.295046796899795,-9.739667769515306
dogs,furry pet,furry pet,No,Yes,Do you think dogs are furry pets?,dogs are a kind of furry pet.,-12.515625,2,2token,Yes,-25.891645872472637,-10.844398107264665,-27.073591667646465,-12.64609814298956,-9.739667769515306
dogs,furry creature,furry creature,No,Yes,Do you think dogs are furry creatures?,dogs are a kind of furry creature.,-12.515625,2,2token,Yes,-26.06542821918392,-10.844398107264665,-26.132696716962755,-12.750765338807742,-9.739667769515306
dogs,large pet,large pets,Yes,Yes,Do you think dogs are large pets?,dogs are a kind of large pet.,-12.5625,2,2token,Yes,-21.33422070920239,-10.844398107264665,-26.66846655935714,-11.373154826980702,-9.739667769515306
dogs,piece of furniture,furniture,Yes,Yes,Do you think dogs are furniture?,dogs are a kind of piece of furniture.,-12.5625,1,existing_hypernyms,No,-15.378502283304199,-10.844398107264665,-20.801916755525557,-10.845090964202594,-9.739667769515306
dogs,home animal,home animals,Yes,Yes,Do you think dogs are home animals?,dogs are a kind of home animal.,-12.609375,2,2token,Yes,-19.54072374455668,-10.844398107264665,-28.3252545038131,-9.680342401223198,-9.739667769515306
dogs,domestic mammal,domestic mammals,Yes,Yes,Do you think dogs are domestic mammals?,dogs are a kind of domestic mammal.,-12.625,2,2token,Yes,-26.44092692215252,-10.844398107264665,-24.127454792474737,-12.30036134722095,-9.739667769515306
dogs,vertebrate mammal,vertebrate mammal,No,Yes,Do you think dogs are vertebrate mammals?,dogs are a kind of vertebrate mammal.,-12.625,2,2token,Yes,-28.728224362128365,-10.844398107264665,-24.028774151368275,-14.261641422798453,-9.739667769515306
dogs,fur animal,fur animals,Yes,Yes,Do you think dogs are fur animals?,dogs are a kind of fur animal.,-12.65625,2,2token,Yes,-19.375141839995646,-10.844398107264665,-26.371430882733186,-11.587638235362155,-9.739667769515306
dogs,wild beast,wild beast,No,Yes,Do you think dogs are wild beasts?,dogs are a kind of wild beast,-12.65625,2,2token,No,-19.703980420580834,-10.844398107264665,-21.69674055764002,-11.114142633625987,-9.739667769515306
dogs,mystery,mystery,No,No,Do you think dogs are a mystery?,dogs are a kind of mystery,-12.6875,1,single_token,Yes,-18.11891178644022,-10.844398107264665,-17.032920381390266,-10.476185033927203,-9.739667769515306
dogs,eat,eats,Yes,Yes,Do you think dogs are animals?,dogs are a kind of eat.,-12.6875,1,single_token,No,-15.540990989290343,-10.844398107264665,-21.933383031688976,-11.628325093199981,-9.739667769515306
dogs,puppet,puppet,No,Yes,Do you think dogs are puppets?,dogs are a kind of puppet,-12.6875,1,single_token,No,-18.25968840088007,-10.844398107264665,-18.954295108378968,-11.97335903367619,-9.739667769515306
dogs,big mammal,big mammal,No,Yes,Do you think dogs are big mammals?,dogs are a kind of big mammal.,-12.71875,2,2token,Yes,-20.84076961046799,-10.844398107264665,-26.710032672937295,-13.107425505040121,-9.739667769515306
dogs,common pet,common pets,Yes,Yes,Do you think dogs are common pets?,dogs are a kind of common pet.,-12.734375,2,2token,Yes,-21.312741625065513,-10.844398107264665,-25.105939291676137,-11.399587851131656,-9.739667769515306
dogs,kind animal,kind animal,No,Yes,Do you think dogs are kind animals?,dogs are a kind of kind animal.,-12.75,2,2token,No,-19.45457470972739,-10.844398107264665,-20.259071036278648,-9.854695483606605,-9.739667769515306
dogs,hunting animal,hunting animal,No,Yes,Do you think dogs are hunting animals?,dogs are a kind of hunting animal,-12.75,2,gpt4_positive,Yes,-23.250237191772808,-10.844398107264665,-24.46129661075765,-10.886981686524448,-9.739667769515306
dogs,flower,flowers,Yes,Yes,Do you think dogs are flowers?,dogs are a kind of flower.,-12.75,1,single_token,No,-16.626554494328296,-10.844398107264665,-21.664011661150322,-10.038160167535828,-9.739667769515306
dogs,elements,element,Yes,Yes,Do you think dogs are elements?,dogs are a kind of elements.,-12.75,1,gpt4_negative,No,-10.850488829021915,-10.844398107264665,-17.29031218127296,-10.45513169860618,-9.739667769515306
dogs,something,something,No,Yes,Do you think dogs are something?,dogs are a kind of something,-12.75,1,single_token,Yes,-11.211086312388785,-10.844398107264665,-16.576964967829774,-7.344710899382923,-9.739667769515306
dogs,furry mammal,furry mammal,No,Yes,Do you think dogs are furry mammals?,dogs are a kind of furry mammal.,-12.765625,2,2token,Yes,-27.81311644301117,-10.844398107264665,-28.13849491189596,-13.545407087786787,-9.739667769515306
dogs,our friend,our friends,Yes,Yes,Do you think dogs are our friends?,dogs are a kind of our friend.,-12.796875,2,2token,Yes,-17.018233051818353,-10.844398107264665,-22.533441173926064,-8.399409711315508,-9.739667769515306
