noun1,fixed_hypernym_generator,original_hypernym,corrected_generator,corrected_discriminator,discriminator_sentence,generator_sentence,log_prob,num_tokens,strategy,gpt4_ground_truth,log_prob_noun2,log_prob_noun1,log_prob_noun2_given_context,log_wordfreq_noun2,log_wordfreq_noun1
ducklings,chick,chicks,Yes,Yes,Do you think ducklings are chicks?,ducklings are a kind of chick.,-1.2106019258499146,2,beam_search,No,-15.951720006046362,-25.287339394450747,-19.76434592663147,-11.812666623470685,-14.87365291407867
ducklings,frog,frog,No,Yes,Do you think ducklings are frogs?,ducklings are a kind of frog.,-1.2369306087493896,1,beam_search,No,-10.686673505931209,-25.287339394450747,-16.99675553869544,-11.76651533725424,-14.87365291407867
ducklings,egg,egg,No,Yes,Do you think ducklings are eggs?,ducklings are a kind of egg,-1.238071322441101,1,beam_search,No,-8.931614738103557,-25.287339394450747,-17.243475897803613,-10.45513169860618,-14.87365291407867
ducklings,fowl,fowl,No,Yes,Do you think ducklings are fowl?,ducklings are a kind of fowl,-1.241711139678955,1,beam_search,Yes,-16.71128142593814,-25.287339394450747,-19.169419842226844,-13.81541056296394,-14.87365291407867
ducklings,mammal,mammal,No,Yes,Do you think ducklings are mammals?,ducklings are a kind of mammal.,-1.253013014793396,2,beam_search,No,-18.447204075344327,-25.287339394450747,-19.97076190618576,-13.102511731701728,-14.87365291407867
ducklings,dog,dog,No,Yes,Do you think ducklings are dogs?,ducklings are a kind of dog.,-1.2636497020721436,1,beam_search,No,-9.456583183140815,-25.287339394450747,-16.334261059340285,-8.979227857362318,-14.87365291407867
ducklings,baby duck,baby ducks,Yes,Yes,Do you think ducklings are baby ducks?,ducklings are a kind of baby duck.,-1.3120536804199219,2,beam_search,Yes,-22.027124527093314,-25.287339394450747,-22.65074372986381,-11.786034245572548,-14.87365291407867
ducklings,baby animal,baby animal,No,Yes,Do you think ducklings are baby animals?,ducklings are a kind of baby animal.,-1.312850832939148,2,beam_search,Yes,-19.40889184181421,-25.287339394450747,-23.085024062226896,-9.950577063636118,-14.87365291407867
ducklings,duckling,duckling,No,Yes,Do you think ducklings are ducks?,ducklings are a kind of duckling.,-1.3362011909484863,2,beam_search,Yes,-22.32671479212508,-25.287339394450747,-18.013106456244767,-14.598363651608713,-14.87365291407867
ducklings,lamb,lamb,No,Yes,Do you think ducklings are lambs?,ducklings are a kind of lamb,-1.3750320672988892,1,beam_search,No,-15.449278136415899,-25.287339394450747,-21.801898934990064,-11.464125777036624,-14.87365291407867
ducklings,young duck,young duck,No,Yes,Do you think ducklings are young ducks?,ducklings are a kind of young duck.,-1.4635865688323975,2,beam_search,Yes,-21.720494236607543,-25.287339394450747,-24.906342148998988,-11.08765119363953,-14.87365291407867
ducklings,rabbit,rabbit,No,Yes,Do you think ducklings are rabbits?,ducklings are a kind of rabbit.,-1.481925129890442,1,beam_search,No,-17.385395832512753,-25.287339394450747,-20.95229281930104,-11.399587851131656,-14.87365291407867
ducklings,baby bird,baby birds,Yes,Yes,Do you think ducklings are baby birds?,ducklings are a kind of baby bird.,-1.4850658178329468,2,beam_search,Yes,-19.916696774223755,-25.287339394450747,-21.237894356722734,-10.328132421961767,-14.87365291407867
ducklings,turkeys,turkey,Yes,Yes,Do you think ducklings are turkeys?,ducklings are a kind of turkeys.,-1.4893062114715576,1,beam_search,No,-16.571783904515257,-25.287339394450747,-20.445644983917806,-10.223690061876328,-14.87365291407867
ducklings,pig,pig,No,Yes,Do you think ducklings are pigs?,ducklings are a kind of pig,-1.5316170454025269,1,beam_search,No,-13.775057899857984,-25.287339394450747,-18.296216270319448,-11.190834719450558,-14.87365291407867
ducklings,young bird,young bird,No,Yes,Do you think ducklings are young birds?,ducklings are a kind of young bird.,-1.5763969421386719,2,beam_search,Yes,-20.37717533261668,-25.287339394450747,-23.087639515890757,-10.210009995401776,-14.87365291407867
ducklings,reptile,reptile,No,Yes,Do you think ducklings are reptiles?,ducklings are a kind of reptile.,-1.5839048624038696,2,beam_search,No,-14.943011971262324,-25.287339394450747,-19.809736184005892,-13.238841015463024,-14.87365291407867
ducklings,young animal,young animal,No,Yes,Do you think ducklings are young animals?,ducklings are a kind of young animal.,-1.6082897186279297,2,beam_search,Yes,-19.6925477981748,-25.287339394450747,-24.197166985966,-9.862343689820998,-14.87365291407867
ducklings,waterfowl,waterfowl,No,Yes,Do you think ducklings are waterfowl?,ducklings are a kind of waterfowl,-1.6572797298431396,2,beam_search,Yes,-18.620789064749445,-25.287339394450747,-21.738073919477795,-14.091132315923689,-14.87365291407867
ducklings,baby chick,baby chicken,Yes,Yes,Do you think ducklings are baby chickens?,ducklings are a kind of baby chick.,-1.7007707357406616,2,beam_search,No,-20.1559506612159,-25.287339394450747,-24.28261021063065,-10.271653985731362,-14.87365291407867
ducklings,young duck,young ducks,Yes,Yes,Do you think ducklings are young ducks?,ducklings are a kind of young duck.,-1.7316105365753174,2,beam_search,Yes,-22.415367899032532,-25.287339394450747,-24.950050878597253,-11.771683240643608,-14.87365291407867
ducklings,small bird,small bird,No,Yes,Do you think ducklings are small birds?,ducklings are a kind of small bird,-1.7355177402496338,2,beam_search,Yes,-19.909314154436142,-25.287339394450747,-21.858539429882093,-10.185847810993932,-14.87365291407867
ducklings,baby gooses,baby goose,Yes,Yes,Do you think ducklings are baby geese?,ducklings are a kind of baby gooses.,-1.7443796396255493,2,beam_search,No,-21.91432768988642,-25.287339394450747,-25.18306182199955,-11.919376058509686,-14.87365291407867
ducklings,pigeon,pigeon,No,Yes,Do you think ducklings are pigeons?,ducklings are a kind of pigeon.,-1.7569799423217773,1,beam_search,No,-16.174417893562456,-25.287339394450747,-19.5699037771813,-12.411842988787038,-14.87365291407867
ducklings,young bird,young birds,Yes,Yes,Do you think ducklings are young birds?,ducklings are a kind of young bird.,-1.7823766469955444,2,beam_search,Yes,-20.254887646090104,-25.287339394450747,-23.16013388328259,-10.268767989171232,-14.87365291407867
ducklings,snake,snake,No,Yes,Do you think ducklings are snakes?,ducklings are a kind of snake.,-1.8151193857192993,1,beam_search,No,-16.372613133176124,-25.287339394450747,-16.862122212318326,-10.982291331572418,-14.87365291407867
ducklings,dog,dogs,Yes,Yes,Do you think ducklings are dogs?,ducklings are a kind of dog.,-1.8309723138809204,1,beam_search,No,-10.844398107264665,-25.287339394450747,-18.399223829729443,-9.739667769515306,-14.87365291407867
ducklings,dove,dove,No,Yes,Do you think ducklings are doves?,ducklings are a kind of dove.,-1.8342459201812744,1,beam_search,No,-15.627330427782613,-25.287339394450747,-20.743751995727408,-12.272191080741633,-14.87365291407867
ducklings,small animal,small animal,No,Yes,Do you think ducklings are small animals?,ducklings are a kind of small animal.,-1.843083381652832,2,beam_search,Yes,-19.246941528442484,-25.287339394450747,-22.53577031413635,-9.830235232062204,-14.87365291407867
ducklings,food,food,No,Yes,Do you think ducklings are food?,ducklings are a kind of food,-1.8444191217422485,1,beam_search,Yes,-9.872208014754865,-25.287339394450747,-16.89302865018535,-8.290057220426196,-14.87365291407867
ducklings,gosling,gosling,No,Yes,Do you think ducklings are goslings?,ducklings are a kind of gosling.,-1.8583154678344727,2,beam_search,No,-19.966908631158667,-25.287339394450747,-26.31149975887221,-13.747758455913456,-14.87365291407867
ducklings,baby fowl,baby fowl,No,Yes,Do you think ducklings are baby fowl?,ducklings are a kind of baby fowl.,-1.8766250610351562,2,beam_search,Yes,-22.43148472913713,-25.287339394450747,-25.657759098865274,-13.820422602325294,-14.87365291407867
ducklings,duckling are a kind,ducklings are a kind,Yes,Yes,Do you think ducklings are a kind?,ducklings are a kind of duckling are a kind.,-1.8817379474639893,5,beam_search,Yes,-37.16745456268148,-25.287339394450747,-25.303242224899574,-14.876538086305112,-14.87365291407867
ducklings,goat,goat,No,Yes,Do you think ducklings are goats?,ducklings are a kind of goat,-1.9127528667449951,1,beam_search,No,-16.02664868302254,-25.287339394450747,-19.16401545901615,-11.464125777036624,-14.87365291407867
ducklings,water animal,water animal,No,Yes,Do you think ducklings are water animals?,ducklings are a kind of water animal.,-1.9245355129241943,2,beam_search,Yes,-18.725923726394292,-25.287339394450747,-24.79799407676483,-9.826524659549863,-14.87365291407867
ducklings,feather,feather,No,Yes,Do you think ducklings are feathers?,ducklings are a kind of feather,-1.935295820236206,1,beam_search,No,-18.173657065370584,-25.287339394450747,-17.572910235916936,-12.226254944892672,-14.87365291407867
ducklings,cat,cat,No,Yes,Do you think ducklings are cats?,ducklings are a kind of cat.,-1.9464893341064453,1,beam_search,No,-7.86039825547993,-25.287339394450747,-15.390070076127987,-9.716176795857717,-14.87365291407867
ducklings,names,name,Yes,Yes,Do you think ducklings are names?,ducklings are a kind of names.,-1.9475374221801758,1,beam_search,No,-8.141627956685593,-25.287339394450747,-17.91163643134481,-7.806697126821463,-14.87365291407867
ducklings,sea,sea,No,Yes,Do you think ducklings are seas?,ducklings are a kind of sea,-8.3125,1,gpt4_negative,No,-10.345692970186718,-25.287339394450747,-16.844224413492434,-9.070577560036185,-14.87365291407867
ducklings,farm,farm,No,Yes,Do you think ducklings are on a farm?,ducklings are a kind of farm,-9.125,1,gpt4_negative,No,-9.948330862467824,-25.287339394450747,-19.27672606401795,-9.786592021706781,-14.87365291407867
ducklings,small bird,small birds,Yes,Yes,Do you think ducklings are small birds?,ducklings are a kind of small bird.,-9.4375,2,2token,Yes,-20.057366304029763,-25.287339394450747,-22.512561538694843,-10.248795912969777,-14.87365291407867
ducklings,fowl,fowls,Yes,Yes,Do you think ducklings are fowls?,ducklings are a kind of fowl.,-9.4375,1,single_token,Yes,-18.406987429137107,-25.287339394450747,-21.164242028291966,-15.705323967667717,-14.87365291407867
ducklings,hatchling,hatchling,No,Yes,Do you think ducklings are hatchlings?,ducklings are a kind of hatchling,-9.44921875,2,gpt4_positive,Yes,-21.498025566947614,-25.287339394450747,-24.431404251408917,-15.725378115672658,-14.87365291407867
ducklings,water bird,water bird,No,Yes,Do you think ducklings are water birds?,ducklings are a kind of water bird.,-9.53125,2,2token,Yes,-19.247331931299584,-25.287339394450747,-22.430013206694298,-10.183198809839586,-14.87365291407867
ducklings,cow,cow,No,Yes,Do you think ducklings are cows?,ducklings are a kind of cow,-9.5625,1,single_token,No,-10.630586034933218,-25.287339394450747,-17.29344670976087,-11.190834719450558,-14.87365291407867
ducklings,duck baby,duck baby,No,Yes,Do you think ducklings are duck babies?,ducklings are a kind of duck baby.,-9.7109375,2,2token,Yes,-26.908074400681542,-25.287339394450747,-26.744952257290596,-11.114142633625987,-14.87365291407867
ducklings,bunnie,bunny,Yes,Yes,Do you think ducklings are bunnies?,ducklings are a kind of bunnie.,-9.75,1,single_token,No,-16.607918891513037,-25.287339394450747,-18.629255122285507,-11.788665791412962,-14.87365291407867
ducklings,water fowl,water fowl,No,Yes,Do you think ducklings are water fowl?,ducklings are a kind of water fowl,-10.03125,2,2token,Yes,-20.761869354611424,-25.287339394450747,-24.03882007668252,-13.818414771111664,-14.87365291407867
ducklings,thing,thing,No,No,Do you think ducklings are a thing?,ducklings are a kind of thing,-10.125,1,gpt4_negative,Yes,-9.505426186623621,-25.287339394450747,-15.278223705441341,-7.552112104896478,-14.87365291407867
ducklings,life,life,No,Yes,Do you think ducklings are life?,ducklings are a kind of life,-10.125,1,gpt4_negative,Yes,-9.984439292373255,-25.287339394450747,-15.923170539450597,-7.161357908915084,-14.87365291407867
ducklings,meat,meat,No,Yes,Do you think ducklings are meat?,ducklings are a kind of meat.,-10.25,1,single_token,Yes,-10.27409848870561,-25.287339394450747,-16.448280816115037,-10.061309295812062,-14.87365291407867
ducklings,human,human,No,Yes,Do you think ducklings are humans?,ducklings are a kind of human,-10.25,1,single_token,No,-8.978396189188869,-25.287339394450747,-16.57906969788327,-8.403864059680762,-14.87365291407867
ducklings,vertebrate,vertebrate,No,Yes,Do you think ducklings are vertebrates?,ducklings are a kind of vertebrate.,-10.375,1,gpt4_positive,Yes,-21.52523418187096,-25.287339394450747,-18.962032265600538,-13.884753460706435,-14.87365291407867
ducklings,wild animal,wild animal,No,Yes,Do you think ducklings are wild animals?,ducklings are a kind of wild animal.,-10.4453125,2,gpt4_positive,Yes,-18.11649221020189,-25.287339394450747,-20.40697075666553,-10.35290141338215,-14.87365291407867
ducklings,farm animal,farm animals,Yes,Yes,Do you think ducklings are farm animals?,ducklings are a kind of farm animal.,-10.4921875,2,2token,Yes,-19.588066059995654,-25.287339394450747,-25.44027462682812,-10.381520127677879,-14.87365291407867
ducklings,offspring,offspring,No,Yes,Do you think ducklings are offspring?,ducklings are a kind of offspring,-10.5,1,gpt4_positive,Yes,-23.477889340592036,-25.287339394450747,-18.70543156474209,-12.04223758251621,-14.87365291407867
ducklings,young fowl,young fowl,No,Yes,Do you think ducklings are young fowl?,ducklings are a kind of young fowl,-10.53125,2,2token,Yes,-22.119189277381967,-25.287339394450747,-26.350463068031786,-13.81941818279529,-14.87365291407867
ducklings,little duck,little ducks,Yes,Yes,Do you think ducklings are little ducks?,ducklings are a kind of little duck.,-10.546875,2,2token,Yes,-22.963275063533544,-25.287339394450747,-23.309857242025153,-11.757535276651033,-14.87365291407867
ducklings,little bird,little birds,Yes,Yes,Do you think ducklings are little birds?,ducklings are a kind of little bird.,-10.546875,2,2token,Yes,-20.45738528015098,-25.287339394450747,-21.013958795672725,-10.199199108516742,-14.87365291407867
ducklings,anser,anser,No,Yes,Do you think ducklings are anseres?,ducklings are a kind of anser,-10.5625,1,single_token,No,-15.548038153926573,-25.287339394450747,-25.749526665736166,-16.62227673200564,-14.87365291407867
ducklings,duck,duck family,Yes,Yes,Do you think ducklings are a part of the duck family?,ducklings are a kind of duck,-10.5859375,2,2token,Yes,-24.390976948034584,-25.287339394450747,-25.513659563097832,-11.061843476203546,-14.87365291407867
ducklings,wild bird,wild bird,No,Yes,Do you think ducklings are wild birds?,ducklings are a kind of wild bird.,-10.6953125,2,2token,Yes,-18.71553901803607,-25.287339394450747,-21.91450865247545,-10.576828184238956,-14.87365291407867
ducklings,something,something,No,Yes,Do you think ducklings are something?,ducklings are a kind of something,-10.75,1,single_token,Yes,-11.211086312388785,-25.287339394450747,-16.479522756603714,-7.344710899382923,-14.87365291407867
ducklings,water bird,water birds,Yes,Yes,Do you think ducklings are water birds?,ducklings are a kind of water bird.,-10.78125,2,2token,Yes,-19.434332161396043,-25.287339394450747,-22.50695565654319,-10.245975044585462,-14.87365291407867
ducklings,livestock,livestock,No,Yes,Do you think ducklings are livestock?,ducklings are a kind of livestock,-10.9375,1,existing_hypernyms,Yes,-17.2110523201245,-25.287339394450747,-21.096465573700947,-11.904472875119406,-14.87365291407867
ducklings,little animal,little animals,Yes,Yes,Do you think ducklings are little animals?,ducklings are a kind of little animal.,-11.046875,2,2token,Yes,-19.823676357644608,-25.287339394450747,-22.815403742616894,-9.694847064049494,-14.87365291407867
ducklings,symbol,symbol,No,No,Do you think ducklings are a symbol?,ducklings are a kind of symbol.,-11.0625,1,gpt4_negative,Yes,-18.955664539289614,-25.287339394450747,-15.709420347089903,-10.799970755165333,-14.87365291407867
ducklings,organism,organism,No,Yes,Do you think ducklings are organisms?,ducklings are a kind of organism.,-11.0625,1,gpt4_positive,Yes,-15.335765973591156,-25.287339394450747,-18.51244878343823,-12.457075693723462,-14.87365291407867
ducklings,newborn animal,newborn animal,No,Yes,Do you think ducklings are newborn animals?,ducklings are a kind of newborn animal.,-11.140625,2,2token,Yes,-29.09367629754405,-25.287339394450747,-27.34427384401077,-12.108927786143813,-14.87365291407867
ducklings,orange,orange,No,Yes,Do you think ducklings are orange?,ducklings are a kind of orange.,-11.1875,1,single_token,No,-11.963716782282386,-25.287339394450747,-17.960797241417428,-10.08500703108086,-14.87365291407867
ducklings,cattle,cattle,No,Yes,Do you think ducklings are cattle?,ducklings are a kind of cattle,-11.1875,1,single_token,No,-16.237895121795518,-25.287339394450747,-20.348090233909403,-11.169328668406719,-14.87365291407867
ducklings,game,game,No,No,Do you think ducklings are a game?,ducklings are a kind of game,-11.1875,1,existing_hypernyms,No,-8.622544389345105,-25.287339394450747,-15.616883058953363,-7.552112104896478,-14.87365291407867
ducklings,aquatic animal,aquatic animal,No,Yes,Do you think ducklings are aquatic animals?,ducklings are a kind of aquatic animal.,-11.2890625,2,gpt4_positive,Yes,-22.77875432422017,-25.287339394450747,-25.4375852894598,-12.4493933942832,-14.87365291407867
ducklings,baby poultry,baby poultry,No,Yes,Do you think ducklings are baby poultry?,ducklings are a kind of baby poultry,-11.3125,2,2token,Yes,-21.48628819616534,-25.287339394450747,-26.92618004803016,-12.59170571500997,-14.87365291407867
ducklings,pup,pup,No,Yes,Do you think ducklings are pups?,ducklings are a kind of pup.,-11.3125,1,single_token,No,-13.695544257855309,-25.287339394450747,-19.648320475252746,-12.3407246658234,-14.87365291407867
ducklings,real,real,No,Yes,Do you think ducklings are real?,ducklings are a kind of real.,-11.375,1,single_token,Yes,-9.255438344078023,-25.287339394450747,-17.61279335439002,-7.829058301423586,-14.87365291407867
ducklings,newborn duck,newborn ducks,Yes,Yes,Do you think ducklings are newborn ducks?,ducklings are a kind of newborn duck.,-11.390625,2,2token,Yes,-29.809298169291647,-25.287339394450747,-30.004269824139843,-12.58292114269246,-14.87365291407867
ducklings,water creature,water creature,No,Yes,Do you think ducklings are water creatures?,ducklings are a kind of water creature.,-11.40625,2,2token,Yes,-19.444551654910036,-25.287339394450747,-20.997228101065033,-11.190834719450558,-14.87365291407867
ducklings,adult bird,adult bird,No,Yes,Do you think ducklings are adult birds?,ducklings are a kind of adult bird.,-11.421875,2,2token,No,-21.39361056632383,-25.287339394450747,-25.044646408000702,-10.576828184238956,-14.87365291407867
ducklings,small duck,small ducks,Yes,Yes,Do you think ducklings are small ducks?,ducklings are a kind of small duck.,-11.4375,2,2token,Yes,-22.53683538424975,-25.287339394450747,-24.922916308925767,-11.767804811456458,-14.87365291407867
ducklings,fun,fun,No,Yes,Do you think ducklings are fun?,ducklings are a kind of fun.,-11.4375,1,single_token,No,-9.097181234194732,-25.287339394450747,-16.198627197908824,-8.517192691416362,-14.87365291407867
ducklings,eel,eel,No,Yes,Do you think ducklings are eels?,ducklings are a kind of eel,-11.5,1,single_token,No,-13.756391638694026,-25.287339394450747,-20.121000391278073,-13.284823485102727,-14.87365291407867
ducklings,aquatic bird,aquatic bird,No,Yes,Do you think ducklings are aquatic birds?,ducklings are a kind of aquatic bird.,-11.5390625,2,gpt4_positive,Yes,-22.3977727886965,-25.287339394450747,-24.99414954672374,-12.480483175788715,-14.87365291407867
ducklings,youth,youth,No,Yes,Do you think ducklings are youths?,ducklings are a kind of youth,-11.5625,1,single_token,Yes,-17.358622638856655,-25.287339394450747,-19.813298384114617,-9.786592021706781,-14.87365291407867
ducklings,hatching,hatching,No,Yes,Do you think ducklings are hatching?,ducklings are a kind of hatching,-11.625,1,single_token,No,-16.960654380247355,-25.287339394450747,-21.514144513316285,-13.675661662847876,-14.87365291407867
ducklings,baby waterfowl,baby waterfowl,No,Yes,Do you think ducklings are baby waterfowl?,ducklings are a kind of baby waterfowl,-11.65625,2,gpt4_positive,Yes,-24.692410825457706,-25.287339394450747,-27.890996961537553,-14.09641564613703,-14.87365291407867
ducklings,lay,lay,No,Yes,Do you think ducklings are lazy?,ducklings are a kind of lay,-11.6875,1,single_token,No,-9.119800939520822,-25.287339394450747,-17.882646481287384,-10.038160167535828,-14.87365291407867
ducklings,letters,letter,Yes,Yes,Do you think ducklings are letters?,ducklings are a kind of letters.,-11.6875,1,gpt4_negative,No,-10.13888851070926,-25.287339394450747,-17.458602050460815,-9.325750101153684,-14.87365291407867
ducklings,pink,pink,No,Yes,Do you think ducklings are pink?,ducklings are a kind of pink,-11.75,1,single_token,No,-14.788878528590441,-25.287339394450747,-18.914975512449217,-10.315974254437783,-14.87365291407867
ducklings,young one,young one,No,Yes,Do you think ducklings are young ones?,ducklings are a kind of young one,-11.78125,2,2token,Yes,-16.91794684547383,-25.287339394450747,-24.59922852875815,-8.306121816478079,-14.87365291407867
ducklings,big animal,big animal,No,Yes,Do you think ducklings are big animals?,ducklings are a kind of big animal.,-11.796875,2,2token,No,-18.619166294476596,-25.287339394450747,-25.06784312671882,-9.777734583563692,-14.87365291407867
ducklings,flower,flower,No,Yes,Do you think ducklings are flowers?,ducklings are a kind of flower,-11.8125,1,single_token,No,-10.133630457404482,-25.287339394450747,-16.695896542666866,-10.545937816506415,-14.87365291407867
ducklings,young one,young ones,Yes,Yes,Do you think ducklings are young ones?,ducklings are a kind of young one.,-11.90625,2,2token,Yes,-18.88382815618025,-25.287339394450747,-24.491615828251895,-9.411232091862432,-14.87365291407867
ducklings,crocodile,crocodile,No,Yes,Do you think ducklings are crocodiles?,ducklings are a kind of crocodile,-11.9375,1,single_token,No,-17.673715127661513,-25.287339394450747,-21.92333876338529,-12.687307105118727,-14.87365291407867
ducklings,dolphin,dolphin,No,Yes,Do you think ducklings are dolphins?,ducklings are a kind of dolphin.,-12.0,1,single_token,No,-17.934024390249302,-25.287339394450747,-22.213783755508395,-12.272191080741633,-14.87365291407867
ducklings,crab,crab,No,Yes,Do you think ducklings are crabs?,ducklings are a kind of crab.,-12.0,1,gpt4_negative,No,-14.151477589604323,-25.287339394450747,-19.97416735116988,-12.066293312001894,-14.87365291407867
ducklings,seed,seed,No,Yes,Do you think ducklings are seeds?,ducklings are a kind of seed,-12.0625,1,single_token,No,-9.597360708108118,-25.287339394450747,-16.80813048348505,-10.662770262105477,-14.87365291407867
ducklings,female bird,female bird,No,Yes,Do you think ducklings are female birds?,ducklings are a kind of female bird.,-12.078125,2,2token,No,-21.23750847210185,-25.287339394450747,-22.614537658838678,-10.417648733091621,-14.87365291407867
ducklings,friend,friend,No,Yes,Do you think ducklings are friends?,ducklings are a kind of friend.,-12.125,1,gpt4_negative,Yes,-9.580075613629901,-25.287339394450747,-17.502476922398838,-8.360189015256237,-14.87365291407867
ducklings,life form,life form,No,No,Do you think ducklings are a life form?,ducklings are a kind of life form.,-12.125,2,gpt4_positive,Yes,-18.655925413880794,-25.287339394450747,-20.523305954489842,-8.72791360544813,-14.87365291407867
ducklings,live animal,live animal,No,Yes,Do you think ducklings are live animals?,ducklings are a kind of live animal.,-12.140625,2,2token,Yes,-20.239601957751844,-25.287339394450747,-24.058993876659013,-9.819144565868772,-14.87365291407867
ducklings,young poultry,young poultry,No,Yes,Do you think ducklings are young poultry?,ducklings are a kind of young poultry,-12.15625,2,2token,Yes,-22.1090440044132,-25.287339394450747,-29.045975195221118,-12.585840767551153,-14.87365291407867
ducklings,small fowl,small fowl,No,Yes,Do you think ducklings are small fowl?,ducklings are a kind of small fowl,-12.1875,2,2token,Yes,-23.192909644520384,-25.287339394450747,-26.171221348971418,-13.818414771111664,-14.87365291407867
ducklings,wild bird,wild birds,Yes,Yes,Do you think ducklings are wild birds?,ducklings are a kind of wild bird.,-12.203125,2,2token,Yes,-18.7761525638403,-25.287339394450747,-22.388438941279226,-10.62092332731286,-14.87365291407867
ducklings,animal name,animal name,No,Yes,Do you think ducklings are animal names?,ducklings are a kind of animal name.,-12.21875,2,2token,No,-18.198339769258787,-25.287339394450747,-24.736742932304296,-9.79552861570051,-14.87365291407867
ducklings,sea bird,sea birds,Yes,Yes,Do you think ducklings are sea birds?,ducklings are a kind of sea bird.,-12.21875,2,2token,No,-20.793229323141947,-25.287339394450747,-22.466431088870138,-10.427732818261587,-14.87365291407867
ducklings,prey,prey,No,Yes,Do you think ducklings are prey?,ducklings are a kind of prey,-12.25,1,single_token,Yes,-13.81494870824464,-25.287339394450747,-18.806325775738117,-11.55895893232227,-14.87365291407867
ducklings,newborn animal,newborn animals,Yes,Yes,Do you think ducklings are newborn animals?,ducklings are a kind of newborn animal.,-12.265625,2,2token,Yes,-27.52835353445134,-25.287339394450747,-28.342206256148476,-12.103498006826474,-14.87365291407867
ducklings,live animal,live animals,Yes,Yes,Do you think ducklings are live animals?,ducklings are a kind of live animal.,-12.265625,2,2token,Yes,-20.097046747407255,-25.287339394450747,-24.534999466766983,-9.760251651349469,-14.87365291407867
ducklings,nestling,nestling,No,Yes,Do you think ducklings are nestlings?,ducklings are a kind of nestling.,-12.3515625,2,gpt4_positive,Yes,-20.977635433561176,-25.287339394450747,-24.647153790293174,-15.150731648900164,-14.87365291407867
ducklings,newborn bird,newborn birds,Yes,Yes,Do you think ducklings are newborn birds?,ducklings are a kind of newborn bird.,-12.390625,2,2token,Yes,-29.02482869547776,-25.287339394450747,-28.4802830039322,-12.161080159611345,-14.87365291407867
ducklings,youngling,youngling,No,Yes,Do you think ducklings are younglings?,ducklings are a kind of youngling.,-12.40625,2,gpt4_positive,Yes,-18.592425427263464,-25.287339394450747,-24.906746459644243,-16.692571301800765,-14.87365291407867
ducklings,young chick,young chicks,Yes,Yes,Do you think ducklings are young chicks?,ducklings are a kind of young chick.,-12.40625,2,2token,No,-21.83856288350569,-25.287339394450747,-27.12288716523942,-11.84002773713808,-14.87365291407867
ducklings,food,foods,Yes,Yes,Do you think ducklings are foods?,ducklings are a kind of food.,-12.4375,1,single_token,Yes,-15.291382776011428,-25.287339394450747,-20.276607109329678,-10.569015675020086,-14.87365291407867
ducklings,english,english,No,Yes,Do you think ducklings are English?,ducklings are a kind of english,-12.4375,1,single_token,No,-9.914278702256482,-25.287339394450747,-17.57090975079883,-8.772084795883945,-14.87365291407867
