noun1,fixed_hypernym_generator,original_hypernym,corrected_generator,corrected_discriminator,discriminator_sentence,generator_sentence,log_prob,num_tokens,strategy,gpt4_ground_truth,log_prob_noun2,log_prob_noun1,log_prob_noun2_given_context,log_wordfreq_noun2,log_wordfreq_noun1
cabinets,fruit,fruit,No,Yes,Do you think cabinets are fruits?,cabinets are a kind of fruit.,-1.206085443496704,1,beam_search,No,-10.40945006013787,-19.709610460256663,-17.141307429804012,-10.199199108516742,-12.757685542197
cabinets,tool,tool,No,No,Do you think cabinets are a tool?,cabinets are a kind of tool.,-1.2285206317901611,1,beam_search,No,-10.106467982925874,-19.709610460256663,-15.986266599448545,-10.223690061876328,-12.757685542197
cabinets,drawer,drawers,Yes,Yes,Do you think cabinets are drawers?,cabinets are a kind of drawer.,-1.2858011722564697,2,beam_search,No,-15.851137648293157,-19.709610460256663,-19.169517227281347,-12.848488689683762,-12.757685542197
cabinets,store,store,No,Yes,Do you think cabinets are stores?,cabinets are a kind of store.,-1.290778636932373,1,beam_search,No,-9.158749907365705,-19.709610460256663,-15.341121511190089,-9.161549255426252,-12.757685542197
cabinets,kitchen,kitchen,No,Yes,Do you think cabinets are kitchens?,cabinets are a kind of kitchen,-1.2976197004318237,1,beam_search,No,-19.161906744836454,-19.709610460256663,-16.486749901487336,-10.015534819210789,-12.757685542197
cabinets,kitchen furniture,kitchen furniture,No,Yes,Do you think cabinets are kitchen furniture?,cabinets are a kind of kitchen furniture,-1.3085709810256958,2,beam_search,Yes,-26.937577204720455,-19.709610460256663,-22.146057113944757,-11.205433412308125,-12.757685542197
cabinets,desk,desk,No,Yes,Do you think cabinets are desks?,cabinets are a kind of desk.,-1.3318973779678345,1,beam_search,No,-15.517500275891212,-19.709610460256663,-19.680091066964117,-10.523380553891272,-12.757685542197
cabinets,wardrobe,wardrobe,No,Yes,Do you think cabinets are wardrobes?,cabinets are a kind of wardrobe.,-1.3564038276672363,2,beam_search,No,-20.724464151954656,-19.709610460256663,-17.981015580551517,-11.97335903367619,-12.757685542197
cabinets,shelf,shelves,Yes,Yes,Do you think cabinets are shelves?,cabinets are a kind of shelf.,-1.3583779335021973,2,beam_search,No,-17.48930810444658,-19.709610460256663,-20.678652484237105,-12.066293312001894,-12.757685542197
cabinets,bookcase,bookcase,No,Yes,Do you think cabinets are bookcases?,cabinets are a kind of bookcase.,-1.3591285943984985,2,beam_search,No,-18.2782240206716,-19.709610460256663,-20.467427932097557,-14.32118281648947,-12.757685542197
cabinets,object,object,No,Yes,Do you think cabinets are objects?,cabinets are a kind of object.,-1.3882874250411987,1,beam_search,Yes,-9.457202880901098,-19.709610460256663,-18.23757301296658,-10.223690061876328,-12.757685542197
cabinets,food,food,No,Yes,Do you think cabinets are foods?,cabinets are a kind of food.,-1.4020509719848633,1,beam_search,No,-9.872208014754865,-19.709610460256663,-17.007483529967942,-8.290057220426196,-12.757685542197
cabinets,storage space,storage space,No,No,Do you think cabinets are a storage space?,cabinets are a kind of storage space,-1.4116007089614868,2,beam_search,Yes,-18.813039990242856,-19.709610460256663,-19.89995926185684,-10.397780595667758,-12.757685542197
cabinets,dresser,dresser,No,Yes,Do you think cabinets are dressers?,cabinets are a kind of dresser.,-1.4402498006820679,1,beam_search,No,-16.713075058413423,-19.709610460256663,-20.76664329914537,-12.98691507322928,-12.757685542197
cabinets,instrument,instrument,No,Yes,Do you think cabinets are instruments?,cabinets are a kind of instrument.,-1.4770349264144897,1,beam_search,No,-17.590314368326958,-19.709610460256663,-17.92561471493614,-10.914083469391125,-12.757685542197
cabinets,bedroom,bedroom,No,Yes,Do you think cabinets are bedrooms?,cabinets are a kind of bedroom,-1.4868475198745728,1,beam_search,No,-10.791475127050658,-19.709610460256663,-16.703115258972304,-10.45513169860618,-12.757685542197
cabinets,kitchenware,kitchenware,No,Yes,Do you think cabinets are kitchenware?,cabinets are a kind of kitchenware.,-1.5085283517837524,2,beam_search,No,-23.656044963593963,-19.709610460256663,-19.657112083631407,-15.470468985700183,-12.757685542197
cabinets,decoration,decoration,No,Yes,Do you think cabinets are decorations?,cabinets are a kind of decoration.,-1.5531021356582642,1,beam_search,No,-17.873956073389806,-19.709610460256663,-18.98406513238522,-11.926911775622074,-12.757685542197
cabinets,kitchen item,kitchen item,No,No,Do you think cabinets are a kitchen item?,cabinets are a kind of kitchen item.,-1.553619146347046,2,beam_search,Yes,-28.70361417504355,-19.709610460256663,-23.728019698393275,-10.804884745820292,-12.757685542197
cabinets,home furniture,home furniture,No,Yes,Do you think cabinets are home furniture?,cabinets are a kind of home furniture,-1.5583988428115845,2,beam_search,Yes,-20.012865007475867,-19.709610460256663,-26.351985402572453,-10.876343344907383,-12.757685542197
cabinets,cloth,clothes,Yes,Yes,Do you think cabinets are clothes?,cabinets are a kind of cloth.,-1.5600149631500244,1,beam_search,No,-17.493136471961822,-19.709610460256663,-19.354228868084114,-9.854695483606605,-12.757685542197
cabinets,chair,chair,No,Yes,Do you think cabinets are chairs?,cabinets are a kind of chair.,-1.5634021759033203,1,beam_search,No,-8.921599643950666,-19.709610460256663,-18.011157132981825,-9.923688219039404,-12.757685542197
cabinets,home appliance,home appliance,No,No,Do you think cabinets are a home appliance?,cabinets are a kind of home appliance.,-1.5714144706726074,2,beam_search,No,-21.858228441622217,-19.709610460256663,-25.46246665856861,-13.01346413044834,-12.757685542197
cabinets,houseware,houseware,No,Yes,Do you think cabinets are housewares?,cabinets are a kind of houseware.,-1.5949687957763672,2,beam_search,Yes,-18.689838127821798,-19.709610460256663,-22.43650912928291,-17.520519394008094,-12.757685542197
cabinets,clothing,clothing,No,Yes,Do you think cabinets are clothing?,cabinets are a kind of clothing,-1.6217352151870728,1,beam_search,No,-17.877077981217823,-19.709610460256663,-17.859161324249136,-10.431116904793736,-12.757685542197
cabinets,storage place,storage place,No,No,Do you think cabinets are a storage place?,cabinets are a kind of storage place.,-1.6290851831436157,2,beam_search,Yes,-19.402689136167645,-19.709610460256663,-21.77817889617283,-10.271653985731362,-12.757685542197
cabinets,machine,machine,No,Yes,Do you think cabinets are machines?,cabinets are a kind of machine.,-1.6476761102676392,1,beam_search,No,-10.432922220867052,-19.709610460256663,-16.83707722012139,-9.441010930266133,-12.757685542197
cabinets,storage room,storage room,No,Yes,Do you think cabinets are storage rooms?,cabinets are a kind of storage room,-1.6496808528900146,2,beam_search,No,-18.98599070926013,-19.709610460256663,-21.468066794147457,-10.340440231765223,-12.757685542197
cabinets,book,book,No,Yes,Do you think cabinets are books?,cabinets are a kind of book.,-1.6553986072540283,1,beam_search,No,-8.288231809120571,-19.709610460256663,-15.413882714157303,-8.220798806615292,-12.757685542197
cabinets,building,buildings,Yes,Yes,Do you think cabinets are buildings?,cabinets are a kind of building.,-1.6750602722167969,1,beam_search,No,-16.96787911515279,-19.709610460256663,-18.933633211191253,-9.923688219039404,-12.757685542197
cabinets,home,home,No,Yes,Do you think cabinets are homes?,cabinets are a kind of home,-1.6866363286972046,1,beam_search,No,-9.44684920374011,-19.709610460256663,-17.14532793597051,-7.344710899382923,-12.757685542197
cabinets,thing,thing,No,No,Do you think cabinets are a thing?,cabinets are a kind of thing.,-1.7017850875854492,1,beam_search,Yes,-9.505426186623621,-19.709610460256663,-15.29578776769401,-7.552112104896478,-12.757685542197
cabinets,kitchen utensil,kitchen utensil,No,No,Do you think cabinets are a kitchen utensil?,cabinets are a kind of kitchen utensil.,-1.7042020559310913,3,beam_search,No,-25.841043057531174,-19.709610460256663,-19.140826594211923,-14.926904180997116,-12.757685542197
cabinets,toy,toy,No,No,Do you think cabinets are a toy?,cabinets are a kind of toy.,-1.71420156955719,1,beam_search,No,-14.778533258953818,-19.709610460256663,-19.600040354005372,-10.819773284422784,-12.757685542197
cabinets,storage furniture,storage furniture,No,Yes,Do you think cabinets are storage furniture?,cabinets are a kind of storage furniture,-1.720534086227417,2,beam_search,Yes,-21.57002082537132,-19.709610460256663,-25.472812242069292,-11.26605757456922,-12.757685542197
cabinets,utensil,utensil,No,No,Do you think cabinets are a utensil?,cabinets are a kind of utensil.,-1.7208219766616821,3,beam_search,No,-20.33598225197723,-19.709610460256663,-23.882533877686274,-14.920845392393211,-12.757685542197
cabinets,furnishing,furnishing,No,Yes,Do you think cabinets are furnishings?,cabinets are a kind of furnishing.,-1.7253202199935913,2,beam_search,Yes,-20.27514690929398,-19.709610460256663,-24.307264993628202,-13.766625160234463,-12.757685542197
cabinets,storehouse,storehouse,No,Yes,Do you think cabinets are storehouses?,cabinets are a kind of storehouse.,-1.7328951358795166,2,beam_search,Yes,-18.05177488922415,-19.709610460256663,-18.64725973290939,-14.551356493057336,-12.757685542197
cabinets,kitchen object,kitchen object,No,No,Do you think cabinets are a kitchen object?,cabinets are a kind of kitchen object.,-1.735602617263794,2,beam_search,Yes,-29.638573562615566,-19.709610460256663,-26.076332016679206,-10.819773284422784,-12.757685542197
cabinets,bookshelf,bookshelf,No,Yes,Do you think cabinets are bookshelves?,cabinets are a kind of bookshelf.,-1.7419122457504272,2,beam_search,No,-18.171869711966707,-19.709610460256663,-20.79326779056076,-13.999313211040027,-12.757685542197
cabinets,bookshelf,bookshelves,Yes,Yes,Do you think cabinets are bookshelves?,cabinets are a kind of bookshelf.,-1.7425435781478882,2,beam_search,No,-20.178390625781173,-19.709610460256663,-21.367065235514268,-14.52865638503091,-12.757685542197
cabinets,office equipment,office equipment,No,Yes,Do you think cabinets are office equipment?,cabinets are a kind of office equipment.,-1.7451889514923096,2,beam_search,Yes,-20.766996150984372,-19.709610460256663,-23.84984338562643,-9.749906749343433,-12.757685542197
cabinets,kitchen unit,kitchen unit,No,Yes,Do you think cabinets are kitchen units?,cabinets are a kind of kitchen unit.,-1.7486865520477295,2,beam_search,Yes,-28.166138719687993,-19.709610460256663,-25.623733467772666,-10.420998808753847,-12.757685542197
cabinets,household furniture,household furniture,No,Yes,Do you think cabinets are household furniture?,cabinets are a kind of household furniture,-1.7525253295898438,2,beam_search,Yes,-27.58808526097713,-19.709610460256663,-22.22424556584984,-11.355913169188542,-12.757685542197
cabinets,shelter,shelter,No,Yes,Do you think cabinets are shelters?,cabinets are a kind of shelter.,-1.7689186334609985,1,beam_search,Yes,-18.151444088587198,-19.709610460256663,-20.071924821553118,-10.936306482704488,-12.757685542197
cabinets,window,window,No,Yes,Do you think cabinets are windows?,cabinets are a kind of window.,-1.7701267004013062,1,beam_search,No,-9.233656782825468,-19.709610460256663,-15.836617151815155,-9.67078820363231,-12.757685542197
cabinets,accessory,accessory,No,Yes,Do you think cabinets are accessories?,cabinets are a kind of accessory.,-1.78909170627594,1,beam_search,No,-18.05284595785042,-19.709610460256663,-19.309184618244092,-12.363873311794219,-12.757685542197
cabinets,wall,wall,No,Yes,Do you think cabinets are walls?,cabinets are a kind of wall,-1.7902780771255493,1,beam_search,No,-9.133557192453047,-19.709610460256663,-15.600672168593533,-9.115029283081363,-12.757685542197
cabinets,household item,household item,No,No,Do you think cabinets are a household item?,cabinets are a kind of household item.,-1.7938324213027954,2,beam_search,Yes,-28.252597867426157,-19.709610460256663,-23.6959709911981,-11.018223125591735,-12.757685542197
cabinets,bathroom,bathroom,No,Yes,Do you think cabinets are bathrooms?,cabinets are a kind of bathroom,-1.8000175952911377,1,beam_search,No,-18.567530404381863,-19.709610460256663,-17.661115078447928,-10.268767989171232,-12.757685542197
cabinets,table,tables,Yes,Yes,Do you think cabinets are tables?,cabinets are a kind of table.,-1.8016576766967773,1,beam_search,No,-15.496966602807914,-19.709610460256663,-21.274143112545502,-10.845090964202594,-12.757685542197
cabinets,shed,shed,No,Yes,Do you think cabinets are sheds?,cabinets are a kind of shed.,-1.8165349960327148,1,beam_search,No,-11.174807273698356,-19.709610460256663,-17.480521802865788,-10.982291331572418,-12.757685542197
cabinets,place,place,No,No,Do you think cabinets are a place?,cabinets are a kind of place.,-1.822471261024475,1,beam_search,No,-10.009904248980328,-19.709610460256663,-13.214698888776214,-7.57523451786175,-12.757685542197
cabinets,storage equipment,storage equipment,No,Yes,Do you think cabinets are storage equipment?,cabinets are a kind of storage equipment,-1.8252477645874023,2,beam_search,Yes,-20.211046431443446,-19.709610460256663,-24.04067585573528,-10.60063873843742,-12.757685542197
cabinets,house appliance,house appliance,No,No,Do you think cabinets are a house appliance?,cabinets are a kind of house appliance.,-1.8284413814544678,2,beam_search,No,-21.544558746913832,-19.709610460256663,-23.185257935425838,-13.01346413044834,-12.757685542197
cabinets,storage area,storage area,No,No,Do you think cabinets are a storage area?,cabinets are a kind of storage area.,-1.8333613872528076,2,beam_search,Yes,-18.762220576793723,-19.709610460256663,-20.46370286510841,-10.322034860683889,-12.757685542197
cabinets,storage unit,storage units,Yes,Yes,Do you think cabinets are storage units?,cabinets are a kind of storage unit.,-1.8364349603652954,2,beam_search,Yes,-19.912115262446683,-19.709610460256663,-24.16921584365849,-10.688745636048585,-12.757685542197
cabinets,office,office,No,Yes,Do you think cabinets are offices?,cabinets are a kind of office,-1.838268518447876,1,beam_search,No,-10.909540781502075,-19.709610460256663,-17.641556341343243,-8.290057220426196,-12.757685542197
cabinets,book case,book case,No,Yes,Do you think cabinets are bookcases?,cabinets are a kind of book case.,-1.8393373489379883,2,beam_search,No,-16.630465634784382,-19.709610460256663,-22.787023185696,-8.78507198297728,-12.757685542197
cabinets,device,device,No,Yes,Do you think cabinets are devices?,cabinets are a kind of device.,-1.8483965396881104,1,beam_search,No,-11.23997993435093,-19.709610460256663,-17.324986980504374,-9.969625218290819,-12.757685542197
cabinets,article,article,No,Yes,Do you think cabinets are articles?,cabinets are a kind of article,-1.849988579750061,1,beam_search,No,-11.0287113030363,-19.709610460256663,-18.625488165298965,-9.003325389584058,-12.757685542197
cabinets,unit,unit,No,Yes,Do you think cabinets are units?,cabinets are a kind of unit.,-1.8502442836761475,1,beam_search,Yes,-10.327447758359202,-19.709610460256663,-18.5392938875137,-9.325750101153684,-12.757685542197
cabinets,refrigerator,refrigerator,No,Yes,Do you think cabinets are refrigerators?,cabinets are a kind of refrigerator.,-1.8528099060058594,2,beam_search,No,-21.839701428414696,-19.709610460256663,-20.92878560737105,-12.411842988787038,-12.757685542197
cabinets,living room piece of furniture,living room furniture,Yes,Yes,Do you think cabinets are living room furniture?,cabinets are a kind of living room piece of furniture.,-1.8546844720840454,3,beam_search,No,-25.604181742190377,-19.709610460256663,-23.61742704932771,-11.006101838523536,-12.757685542197
cabinets,bench,bench,No,Yes,Do you think cabinets are benches?,cabinets are a kind of bench.,-1.8548482656478882,1,beam_search,No,-9.543708353600458,-19.709610460256663,-16.672529624466915,-10.61683335878927,-12.757685542197
cabinets,kitchen device,kitchen device,No,No,Do you think cabinets are a kitchen device?,cabinets are a kind of kitchen device.,-1.8589060306549072,2,beam_search,No,-29.345162444834855,-19.709610460256663,-24.93771358964132,-10.688745636048585,-12.757685542197
cabinets,fixture,fixture,No,Yes,Do you think cabinets are fixtures?,cabinets are a kind of fixture.,-1.8864513635635376,1,beam_search,Yes,-17.158226665819225,-19.709610460256663,-20.667208940172927,-12.272191080741633,-12.757685542197
cabinets,item,item,No,Yes,Do you think cabinets are items?,cabinets are a kind of item.,-1.8870317935943604,1,beam_search,Yes,-8.948599785139155,-19.709610460256663,-17.904909233239334,-10.199199108516742,-12.757685542197
cabinets,receptacle,receptacle,No,Yes,Do you think cabinets are receptacles?,cabinets are a kind of receptacle.,-1.8879588842391968,2,beam_search,Yes,-22.31786140408641,-19.709610460256663,-20.212226496960568,-14.115130267989098,-12.757685542197
cabinets,pantry,pantry,No,Yes,Do you think cabinets are pantries?,cabinets are a kind of pantry,-1.8939886093139648,2,beam_search,No,-17.479949059721044,-19.709610460256663,-19.6850246305615,-13.284823485102727,-12.757685542197
cabinets,space,space,No,Yes,Do you think cabinets are spaces?,cabinets are a kind of space,-1.8942689895629883,1,beam_search,No,-9.294801903256943,-19.709610460256663,-16.253559677323935,-8.67971153267889,-12.757685542197
cabinets,storage facility,storage facility,No,No,Do you think cabinets are a storage facility?,cabinets are a kind of storage facility.,-1.8993791341781616,2,beam_search,Yes,-20.046739793947026,-19.709610460256663,-18.80009054308898,-10.860595070610769,-12.757685542197
cabinets,classroom,classroom,No,Yes,Do you think cabinets are classrooms?,cabinets are a kind of classroom.,-1.9013416767120361,1,beam_search,No,-19.020655620314123,-19.709610460256663,-21.576380937169915,-11.169328668406719,-12.757685542197
cabinets,kitchen utensil,kitchen utensils,Yes,Yes,Do you think cabinets are kitchen utensils?,cabinets are a kind of kitchen utensil.,-1.9072368144989014,2,beam_search,No,-25.064401169546876,-19.709610460256663,-19.544284260633752,-13.390177465218644,-12.757685542197
cabinets,shoe,shoe,No,Yes,Do you think cabinets are shoes?,cabinets are a kind of shoe.,-1.9084422588348389,1,beam_search,No,-14.733221776514066,-19.709610460256663,-18.99592602022693,-10.95903460463387,-12.757685542197
cabinets,home decoration,home decoration,No,Yes,Do you think cabinets are home decorations?,cabinets are a kind of home decoration,-1.9092251062393188,2,beam_search,Yes,-22.04961172576101,-19.709610460256663,-24.514880566002784,-11.937558102092188,-12.757685542197
cabinets,vehicle,vehicle,No,Yes,Do you think cabinets are vehicles?,cabinets are a kind of vehicle.,-1.9099022150039673,1,beam_search,No,-16.333382935021387,-19.709610460256663,-17.74843991596785,-9.763723871032047,-12.757685542197
cabinets,household equipment,household equipment,No,Yes,Do you think cabinets are household equipment?,cabinets are a kind of household equipment.,-1.9116827249526978,2,beam_search,Yes,-28.66096120063385,-19.709610460256663,-24.422358064375914,-10.7615046593163,-12.757685542197
cabinets,household,household,No,Yes,Do you think cabinets are households?,cabinets are a kind of household,-1.912978172302246,1,beam_search,No,-19.192088700908943,-19.709610460256663,-17.87265868508311,-10.431116904793736,-12.757685542197
cabinets,household appliance,household appliances,Yes,Yes,Do you think cabinets are household appliances?,cabinets are a kind of household appliance.,-1.9140126705169678,2,beam_search,No,-28.172390033620886,-19.709610460256663,-25.459086046124604,-12.3407246658234,-12.757685542197
cabinets,building material,building materials,Yes,Yes,Do you think cabinets are building materials?,cabinets are a kind of building material.,-1.9205554723739624,2,beam_search,No,-19.207128150048348,-19.709610460256663,-19.867553966966902,-9.986866987564499,-12.757685542197
cabinets,home furnishing,home furnishings,Yes,Yes,Do you think cabinets are home furnishings?,cabinets are a kind of home furnishing.,-1.922907829284668,2,beam_search,Yes,-22.3231067343837,-19.709610460256663,-24.626741481997676,-13.083094588483629,-12.757685542197
cabinets,kitchen article,kitchen article,No,Yes,Do you think cabinets are kitchen articles?,cabinets are a kind of kitchen article,-1.9257278442382812,2,beam_search,Yes,-30.047097139961046,-19.709610460256663,-28.595557930999085,-10.325078993798336,-12.757685542197
cabinets,kitchen cupboard,kitchen cupboard,No,Yes,Do you think cabinets are kitchen cupboards?,cabinets are a kind of kitchen cupboard.,-1.931524634361267,2,beam_search,Yes,-29.72483938623266,-19.709610460256663,-21.712681430121805,-12.863814072959567,-12.757685542197
cabinets,storage system,storage system,No,No,Do you think cabinets are a storage system?,cabinets are a kind of storage system.,-1.9341262578964233,2,beam_search,Yes,-17.96940062404374,-19.709610460256663,-18.798595166830932,-10.29800975325131,-12.757685542197
cabinets,structure,structure,No,Yes,Do you think cabinets are structures?,cabinets are a kind of structure.,-1.937036156654358,1,beam_search,Yes,-16.98513456474753,-19.709610460256663,-15.986194345327615,-9.57850825025499,-12.757685542197
cabinets,kitchen room,kitchen room,No,Yes,Do you think cabinets are kitchen rooms?,cabinets are a kind of kitchen room,-1.945508599281311,2,beam_search,No,-25.263962672941137,-19.709610460256663,-23.949951144375607,-10.183198809839586,-12.757685542197
cabinets,storage box,storage box,No,Yes,Do you think cabinets are storage boxes?,cabinets are a kind of storage box.,-1.9532638788223267,2,beam_search,Yes,-19.850095915815423,-19.709610460256663,-21.334521908665877,-10.49047094015185,-12.757685542197
cabinets,bag,bag,No,Yes,Do you think cabinets are bags?,cabinets are a kind of bag.,-1.9548733234405518,1,beam_search,No,-9.514104960508357,-19.709610460256663,-16.191304483291535,-9.693225006308703,-12.757685542197
cabinets,house room,house room,No,Yes,Do you think cabinets are house rooms?,cabinets are a kind of house room,-1.9741617441177368,2,beam_search,No,-17.323028200367638,-19.709610460256663,-22.640137645605865,-8.703522167198274,-12.757685542197
cabinets,garage,garage,No,Yes,Do you think cabinets are garages?,cabinets are a kind of garage,-1.9742414951324463,1,beam_search,No,-16.402794944678703,-19.709610460256663,-20.299324082871127,-10.936306482704488,-12.757685542197
cabinets,drawer,draw,Yes,Yes,Do you think cabinets are draws?,cabinets are a kind of drawer.,-9.125,1,single_token,No,-9.46991725417222,-19.709610460256663,-15.93032076417919,-9.6472945991893,-12.757685542197
cabinets,department,department,No,Yes,Do you think cabinets are departments?,cabinets are a kind of department,-9.1875,1,single_token,Yes,-17.918472240017103,-19.709610460256663,-19.286706934689796,-8.67971153267889,-12.757685542197
cabinets,construction,construction,No,Yes,Do you think cabinets are constructions?,cabinets are a kind of construction,-9.1875,1,gpt4_negative,Yes,-18.405622080179903,-19.709610460256663,-17.960841946011918,-9.279689378300189,-12.757685542197
cabinets,part,part,No,Yes,Do you think cabinets are parts?,cabinets are a kind of part.,-9.25,1,gpt4_positive,Yes,-8.412855185560124,-19.709610460256663,-15.96926838637518,-7.413593195399623,-12.757685542197
cabinets,bed,bed,No,Yes,Do you think cabinets are beds?,cabinets are a kind of bed.,-9.25,1,gpt4_negative,No,-8.70706867688761,-19.709610460256663,-15.69103408058252,-9.05333576846603,-12.757685542197
cabinets,home furnishing,home furnishing,No,No,Do you think cabinets are a home furnishing?,cabinets are a kind of home furnishing.,-9.328125,2,2token,Yes,-22.790959195371006,-19.709610460256663,-27.453108013938053,-13.766625160234463,-12.757685542197
cabinets,weapon,weapon,No,Yes,Do you think cabinets are weapons?,cabinets are a kind of weapon.,-9.375,1,existing_hypernyms,No,-11.07728714571915,-19.709610460256663,-17.079945766330642,-10.268767989171232,-12.757685542197
cabinets,classroom furnitures,classroom furniture,Yes,Yes,Do you think cabinets are classroom furniture?,cabinets are a kind of classroom furnitures.,-9.3984375,2,2token,Yes,-27.865224689052567,-19.709610460256663,-30.499869021420814,-11.712584450161629,-12.757685542197
cabinets,apartment,apartment,No,Yes,Do you think cabinets are apartments?,cabinets are a kind of apartment,-9.4375,1,gpt4_negative,No,-17.15610042311541,-19.709610460256663,-19.90725764657666,-10.015534819210789,-12.757685542197
cabinets,home accessory,home accessory,No,No,Do you think cabinets are a home accessory?,cabinets are a kind of home accessory.,-9.578125,2,gpt4_positive,No,-21.693761600659975,-19.709610460256663,-26.75937212291423,-12.370923704092867,-12.757685542197
cabinets,luggage,luggage,No,Yes,Do you think cabinets are luggage?,cabinets are a kind of luggage,-9.625,1,single_token,No,-18.613627320661564,-19.709610460256663,-22.773692802033317,-11.97335903367619,-12.757685542197
cabinets,waste,waste,No,No,Do you think cabinets are a waste?,cabinets are a kind of waste,-9.625,1,gpt4_negative,No,-16.39674008045028,-19.709610460256663,-18.423824153830587,-9.6472945991893,-12.757685542197
cabinets,home decor,home decor,No,Yes,Do you think cabinets are home decor?,cabinets are a kind of home decor.,-9.6875,2,existing_hypernyms,Yes,-22.000615731536097,-19.709610460256663,-23.271113838032903,-12.324833659251246,-12.757685542197
cabinets,home equipment,home equipment,No,Yes,Do you think cabinets are home equipment?,cabinets are a kind of home equipment,-9.6875,2,2token,Yes,-19.47705642127748,-19.709610460256663,-27.775042848079003,-9.597473050646657,-12.757685542197
cabinets,art,art,No,Yes,Do you think cabinets are art?,cabinets are a kind of art.,-9.6875,1,single_token,Yes,-7.16701123921405,-19.709610460256663,-15.434153831256358,-8.542510486580145,-12.757685542197
cabinets,storage solution,storage solution,No,No,Do you think cabinets are a storage solution?,cabinets are a kind of storage solution.,-9.71875,2,gpt4_positive,Yes,-20.467554287772003,-19.709610460256663,-20.724475587226618,-10.629153792578766,-12.757685542197
cabinets,wooden box,wooden box,No,Yes,Do you think cabinets are wooden boxes?,cabinets are a kind of wooden box.,-9.765625,2,2token,Yes,-25.690094540939754,-19.709610460256663,-23.213984016032317,-10.930704258540992,-12.757685542197
cabinets,home storages,home storage,Yes,Yes,Do you think cabinets are home storage?,cabinets are a kind of home storages.,-9.8125,2,2token,Yes,-19.519594112875314,-19.709610460256663,-25.452243267445766,-10.257306578493663,-12.757685542197
cabinets,plant,plant,No,Yes,Do you think cabinets are plants?,cabinets are a kind of plant.,-9.8125,1,single_token,No,-10.587905040521907,-19.709610460256663,-17.655280905428164,-9.463941842116137,-12.757685542197
