noun1,fixed_hypernym_generator,original_hypernym,corrected_generator,corrected_discriminator,discriminator_sentence,generator_sentence,log_prob,num_tokens,strategy,gpt4_ground_truth,log_prob_noun2,log_prob_noun1,log_prob_noun2_given_context,log_wordfreq_noun2,log_wordfreq_noun1
bazookas,game,game,No,No,Do you think bazookas are a game?,bazookas are a kind of game,-1.3777893781661987,1,beam_search,No,-8.622544389345105,-22.296437394171306,-15.554431305928809,-7.552112104896478,-16.37041057957281
bazookas,vehicle,vehicle,No,No,Do you think bazookas are a vehicle?,bazookas are a kind of vehicle,-1.378676176071167,1,beam_search,No,-16.333382935021387,-22.296437394171306,-18.781794879787835,-9.763723871032047,-16.37041057957281
bazookas,sport,sport,No,Yes,Do you think bazookas are a sport activity?,bazookas are a kind of sport,-1.3845832347869873,1,beam_search,No,-16.360773826581084,-22.296437394171306,-17.108357414360704,-9.832095694253796,-16.37041057957281
bazookas,gadget,gadget,No,Yes,Do you think bazookas are gadgets?,bazookas are a kind of gadget,-1.4394744634628296,1,beam_search,No,-17.373160746731394,-22.296437394171306,-19.076003105995778,-12.77873821265007,-16.37041057957281
bazookas,car,car,No,Yes,Do you think bazookas are cars?,bazookas are a kind of car.,-1.444666862487793,1,beam_search,No,-7.818037951829868,-22.296437394171306,-16.41998595208789,-8.173603132416295,-16.37041057957281
bazookas,toy gun,toy gun,No,Yes,Do you think bazookas are toy guns?,bazookas are a kind of toy gun.,-1.4488885402679443,2,beam_search,No,-23.95966767387207,-22.296437394171306,-27.104893368666687,-11.018223125591735,-16.37041057957281
bazookas,rocket launcher,rocket launcher,No,Yes,Do you think bazookas are rocket launchers?,bazookas are a kind of rocket launcher.,-1.4575817584991455,2,beam_search,Yes,-21.54923704442396,-22.296437394171306,-20.65111347964088,-13.073525595321028,-16.37041057957281
bazookas,military weapon,military weapon,No,No,Do you think bazookas are a military weapon?,bazookas are a kind of military weapon,-1.4960979223251343,2,beam_search,Yes,-20.219530580487255,-22.296437394171306,-20.711363476621216,-10.469117891676552,-16.37041057957281
bazookas,arrow,arrow,No,Yes,Do you think bazookas are arrows?,bazookas are a kind of arrow,-1.5180567502975464,1,beam_search,No,-9.46621350321784,-22.296437394171306,-17.95693134497324,-11.212813465139918,-16.37041057957281
bazookas,ball,ball,No,Yes,Do you think bazookas are balls?,bazookas are a kind of ball,-1.5191855430603027,1,beam_search,No,-8.305733854008025,-22.296437394171306,-14.838720590048657,-9.115029283081363,-16.37041057957281
bazookas,ammunition,ammunition,No,Yes,Do you think bazookas are ammunition?,bazookas are a kind of ammunition,-1.5271894931793213,2,beam_search,No,-18.561474660947205,-22.296437394171306,-18.480012059504475,-11.7199373343572,-16.37041057957281
bazookas,war machine,war machine,No,Yes,Do you think bazookas are war machines?,bazookas are a kind of war machine,-1.539067029953003,2,beam_search,Yes,-18.053106218694857,-22.296437394171306,-22.096568006159707,-9.683547527035719,-16.37041057957281
bazookas,handgun,handgun,No,Yes,Do you think bazookas are handguns?,bazookas are a kind of handgun.,-1.5400283336639404,2,beam_search,No,-18.898851355245924,-22.296437394171306,-21.421321208052372,-13.008990050236646,-16.37041057957281
bazookas,pistol,pistol,No,Yes,Do you think bazookas are pistols?,bazookas are a kind of pistol,-1.5643742084503174,2,beam_search,No,-15.200439039561777,-22.296437394171306,-19.815973419044802,-11.674256864566717,-16.37041057957281
bazookas,object,object,No,Yes,Do you think bazookas are objects?,bazookas are a kind of object,-1.61361825466156,1,beam_search,Yes,-9.457202880901098,-22.296437394171306,-18.515249345861474,-10.223690061876328,-16.37041057957281
bazookas,firework,firework,No,Yes,Do you think bazookas are fireworks?,bazookas are a kind of firework.,-1.6339178085327148,2,beam_search,No,-17.765906792280916,-22.296437394171306,-20.140332672056687,-13.907516203760299,-16.37041057957281
bazookas,airplane,airplane,No,Yes,Do you think bazookas are airplanes?,bazookas are a kind of airplane.,-1.640772819519043,1,beam_search,No,-18.39819795731563,-22.296437394171306,-21.1343427772329,-11.696836283972617,-16.37041057957281
bazookas,grenade,grenade,No,Yes,Do you think bazookas are grenades?,bazookas are a kind of grenade,-1.6462736129760742,2,beam_search,No,-16.32893492736619,-22.296437394171306,-19.349805832201586,-12.31809977822438,-16.37041057957281
bazookas,military equipment,military equipment,No,Yes,Do you think bazookas are military equipment?,bazookas are a kind of military equipment,-1.6495168209075928,2,beam_search,Yes,-20.551649479157685,-22.296437394171306,-22.51924001680757,-9.877817856471712,-16.37041057957281
bazookas,toy gun,toy guns,Yes,Yes,Do you think bazookas are toy guns?,bazookas are a kind of toy gun.,-1.6601768732070923,2,beam_search,No,-24.533832994572922,-22.296437394171306,-27.548207029385523,-11.183614523608902,-16.37041057957281
bazookas,sport,sports,Yes,Yes,Do you think bazookas are a sport?,bazookas are a kind of sport.,-1.6685361862182617,1,beam_search,No,-9.885493135063257,-22.296437394171306,-18.1430911207103,-9.34845252600085,-16.37041057957281
bazookas,sports equipment,sports equipment,No,Yes,Do you think bazookas are sports equipment?,bazookas are a kind of sports equipment,-1.7032558917999268,2,beam_search,No,-19.84834033369096,-22.296437394171306,-25.446593363143062,-10.114206114719027,-16.37041057957281
bazookas,launcher,launcher,No,Yes,Do you think bazookas are launchers?,bazookas are a kind of launcher.,-1.7082000970840454,1,beam_search,Yes,-18.3283587471011,-22.296437394171306,-18.48964707895838,-12.965316894465046,-16.37041057957281
bazookas,bullet,bullet,No,Yes,Do you think bazookas are bullets?,bazookas are a kind of bullet,-1.7088598012924194,1,beam_search,No,-15.10252105348982,-22.296437394171306,-15.791441770562912,-10.95903460463387,-16.37041057957281
bazookas,invention,invention,No,Yes,Do you think bazookas are inventions?,bazookas are a kind of invention.,-1.7195895910263062,1,beam_search,Yes,-17.161477565537265,-22.296437394171306,-19.316946027924708,-11.417606194298134,-16.37041057957281
bazookas,plane,plane,No,Yes,Do you think bazookas are planes?,bazookas are a kind of plane,-1.7438770532608032,1,beam_search,No,-10.378321880004176,-22.296437394171306,-16.82872390724996,-9.854695483606605,-16.37041057957281
bazookas,boat,boat,No,Yes,Do you think bazookas are boats?,bazookas are a kind of boat,-1.7480688095092773,1,beam_search,No,-9.310407006786479,-22.296437394171306,-17.000839221708283,-9.877817856471712,-16.37041057957281
bazookas,missile launcher,missile launcher,No,Yes,Do you think bazookas are missile launchers?,bazookas are a kind of missile launcher.,-1.7557882070541382,2,beam_search,Yes,-25.13231881883865,-22.296437394171306,-25.256906590958952,-13.122313378654287,-16.37041057957281
bazookas,musical instrument,musical instruments,Yes,Yes,Do you think bazookas are musical instruments?,bazookas are a kind of musical instrument.,-1.7560272216796875,2,beam_search,No,-24.026667896599797,-22.296437394171306,-26.22530114095705,-11.27390069051498,-16.37041057957281
bazookas,war,war,No,Yes,Do you think bazookas are weapons?,bazookas are a kind of war,-1.7628940343856812,1,beam_search,No,-8.138506570709264,-22.296437394171306,-15.083829439286864,-8.152549730606166,-16.37041057957281
bazookas,vegetable,vegetable,No,No,Do you think bazookas are a vegetable?,bazookas are a kind of vegetable,-1.7702306509017944,1,beam_search,No,-21.440018856463897,-22.296437394171306,-18.15630755791478,-11.651027286109512,-16.37041057957281
bazookas,bat,bat,No,Yes,Do you think bazookas are bats?,bazookas are a kind of bat.,-1.7726236581802368,1,beam_search,No,-9.118625994607461,-22.296437394171306,-17.27487934119471,-10.819773284422784,-16.37041057957281
bazookas,projectile launcher,projectile launcher,No,No,Do you think bazookas are a projectile launcher?,bazookas are a kind of projectile launcher.,-1.7729461193084717,2,beam_search,Yes,-28.580209880391457,-22.296437394171306,-28.77694622207534,-13.795609896257938,-16.37041057957281
bazookas,bow,bow,No,Yes,Do you think bazookas are bows?,bazookas are a kind of bow,-1.786787748336792,1,beam_search,No,-8.539041051305057,-22.296437394171306,-18.013873534281295,-10.819773284422784,-16.37041057957281
bazookas,catapult,catapult,No,Yes,Do you think bazookas are catapults?,bazookas are a kind of catapult,-1.7998088598251343,2,beam_search,No,-19.047112486452203,-22.296437394171306,-20.079322085718584,-13.795609896257938,-16.37041057957281
bazookas,explosive,explosive,No,Yes,Do you think bazookas are explosives?,bazookas are a kind of explosive,-1.801084280014038,2,beam_search,No,-16.396535367136153,-22.296437394171306,-20.046288095521327,-11.582264825048847,-16.37041057957281
bazookas,fire arm,fire arms,Yes,Yes,Do you think bazookas are firearms?,bazookas are a kind of fire arm.,-1.8071857690811157,2,beam_search,Yes,-18.209128897921033,-22.296437394171306,-23.8242162841569,-9.911517708106393,-16.37041057957281
bazookas,sword,sword,No,Yes,Do you think bazookas are swords?,bazookas are a kind of sword.,-1.8102585077285767,1,beam_search,No,-11.043645881903206,-22.296437394171306,-15.355846860381828,-10.662770262105477,-16.37041057957281
bazookas,spaceship,spaceship,No,Yes,Do you think bazookas are spaceships?,bazookas are a kind of spaceship,-1.8115794658660889,2,beam_search,No,-18.893313277757308,-22.296437394171306,-19.563001868811355,-12.98691507322928,-16.37041057957281
bazookas,bow and arrow,bow and arrow,No,Yes,Do you think bazookas are bows and arrows?,bazookas are a kind of bow and arrow,-1.813831090927124,3,beam_search,No,-20.01641574878212,-22.296437394171306,-24.56077314502184,-11.72982604425071,-16.37041057957281
bazookas,slingshot,slingshot,No,Yes,Do you think bazookas are slingshots?,bazookas are a kind of slingshot,-1.8140132427215576,3,beam_search,No,-20.951367027689535,-22.296437394171306,-21.691124712739523,-13.930809182327737,-16.37041057957281
bazookas,submarines,submarine,Yes,Yes,Do you think bazookas are submarines?,bazookas are a kind of submarines.,-1.8173866271972656,2,beam_search,No,-17.001047537587578,-22.296437394171306,-19.14317101114398,-11.949865760413415,-16.37041057957281
bazookas,ship,ship,No,Yes,Do you think bazookas are ships?,bazookas are a kind of ship,-1.8234918117523193,1,beam_search,No,-9.759583889864416,-22.296437394171306,-17.92821624110801,-9.371682347297504,-16.37041057957281
bazookas,fires,fire,Yes,Yes,Do you think bazookas are on fire?,bazookas are a kind of fires.,-1.824162244796753,1,beam_search,No,-8.445485890231087,-22.296437394171306,-15.659655262651118,-8.517192691416362,-16.37041057957281
bazookas,projectile weapon,projectile weapons,Yes,Yes,Do you think bazookas are projectile weapons?,bazookas are a kind of projectile weapon.,-1.8249247074127197,2,beam_search,Yes,-27.762567631186137,-22.296437394171306,-28.589133419156866,-13.250139932346487,-16.37041057957281
bazookas,firework,fireworks,Yes,Yes,Do you think bazookas are fireworks?,bazookas are a kind of firework.,-1.8435165882110596,2,beam_search,No,-18.719050981708087,-22.296437394171306,-19.866841652739062,-11.904472875119406,-16.37041057957281
bazookas,umbrella,umbrella,No,Yes,Do you think bazookas are umbrellas?,bazookas are a kind of umbrella,-1.84772527217865,1,beam_search,No,-18.582719552489337,-22.296437394171306,-17.961681018854048,-11.76651533725424,-16.37041057957281
bazookas,baseball,baseball,No,Yes,Do you think bazookas are baseballs?,bazookas are a kind of baseball,-1.8576767444610596,1,beam_search,No,-18.616103396778236,-22.296437394171306,-17.52968488084418,-10.268767989171232,-16.37041057957281
bazookas,thing,thing,No,No,Do you think bazookas are a thing?,bazookas are a kind of thing,-1.8608219623565674,1,beam_search,Yes,-9.505426186623621,-22.296437394171306,-15.167851759915981,-7.552112104896478,-16.37041057957281
bazookas,fish,fish,No,Yes,Do you think bazookas are fish?,bazookas are a kind of fish,-1.861920952796936,1,beam_search,No,-9.526645170115193,-22.296437394171306,-14.977994847871413,-9.441010930266133,-16.37041057957281
bazookas,aeroplane,aeroplane,No,Yes,Do you think bazookas are airplanes?,bazookas are a kind of aeroplane.,-1.8773772716522217,2,beam_search,No,-19.7498687594062,-22.296437394171306,-21.52245819797348,-13.403334684164667,-16.37041057957281
bazookas,war weapon,war weapons,Yes,Yes,Do you think bazookas are war weapons?,bazookas are a kind of war weapon.,-1.8918788433074951,2,beam_search,Yes,-17.683557371480482,-22.296437394171306,-22.79034695866445,-9.963235433801906,-16.37041057957281
bazookas,dog,dog,No,Yes,Do you think bazookas are dogs?,bazookas are a kind of dog.,-1.9084179401397705,1,beam_search,No,-9.456583183140815,-22.296437394171306,-16.705587825624374,-8.979227857362318,-16.37041057957281
bazookas,army,army,No,Yes,Do you think bazookas are an army?,bazookas are a kind of army,-1.9104801416397095,1,beam_search,No,-14.33623160930659,-22.296437394171306,-17.08433671827473,-9.070577560036185,-16.37041057957281
bazookas,fire arm,fire arm,No,Yes,Do you think bazookas are firearms?,bazookas are a kind of fire arm,-1.9105209112167358,2,beam_search,No,-18.037177702845163,-22.296437394171306,-25.42207852600958,-10.070721107848643,-16.37041057957281
bazookas,military weapon,military weapons,Yes,Yes,Do you think bazookas are military weapons?,bazookas are a kind of military weapon.,-1.9151372909545898,2,beam_search,Yes,-19.715254318155576,-22.296437394171306,-22.191237197903583,-10.08981472109197,-16.37041057957281
bazookas,warfare,warfare,No,Yes,Do you think bazookas are weapons?,bazookas are a kind of warfare,-1.9164196252822876,2,beam_search,No,-19.418966186666253,-22.296437394171306,-17.981318351424026,-11.399587851131656,-16.37041057957281
bazookas,military vehicle,military vehicle,No,No,Do you think bazookas are a military vehicle?,bazookas are a kind of military vehicle.,-1.9225971698760986,2,beam_search,No,-20.5222344251002,-22.296437394171306,-22.2986437028667,-10.07308796725687,-16.37041057957281
bazookas,technology,technology,No,No,Do you think bazookas are a technology?,bazookas are a kind of technology,-1.9249731302261353,1,beam_search,Yes,-11.265910339877369,-22.296437394171306,-18.68988048563317,-9.003325389584058,-16.37041057957281
bazookas,artillery weapon,artillery weapon,No,Yes,Do you think bazookas are artillery weapons?,bazookas are a kind of artillery weapon,-1.9265371561050415,3,beam_search,Yes,-27.02998136654689,-22.296437394171306,-22.149816882047606,-11.838641754739943,-16.37041057957281
bazookas,boomerang,boomerang,No,Yes,Do you think bazookas are boomerangs?,bazookas are a kind of boomerang,-1.9424129724502563,3,beam_search,No,-18.603703684987373,-22.296437394171306,-20.19659819233858,-13.675661662847876,-16.37041057957281
bazookas,blaster,blaster,No,Yes,Do you think bazookas are blasters?,bazookas are a kind of blaster.,-1.9513098001480103,2,beam_search,Yes,-15.769273811530276,-22.296437394171306,-22.728813617034973,-13.633105671309016,-16.37041057957281
bazookas,camera,camera,No,Yes,Do you think bazookas are cameras?,bazookas are a kind of camera.,-1.9522716999053955,1,beam_search,No,-10.5162663669468,-22.296437394171306,-18.716854392518886,-9.510093676135478,-16.37041057957281
bazookas,kitchen appliance,kitchen appliance,No,No,Do you think bazookas are a kitchen appliance?,bazookas are a kind of kitchen appliance,-1.9535804986953735,2,beam_search,No,-27.24904732743712,-22.296437394171306,-22.686951177303833,-13.059341630988172,-16.37041057957281
bazookas,water gun,water gun,No,Yes,Do you think bazookas are water guns?,bazookas are a kind of water gun.,-1.955462098121643,2,beam_search,No,-18.299974720138767,-22.296437394171306,-24.980570663579606,-9.54581170966389,-16.37041057957281
bazookas,military,military,No,Yes,Do you think bazookas are military weapons?,bazookas are a kind of military,-1.957476019859314,1,beam_search,No,-11.663429225801659,-22.296437394171306,-16.695074755339252,-8.752914892026116,-16.37041057957281
bazookas,plaything,plaything,No,No,Do you think bazookas are a plaything?,bazookas are a kind of plaything.,-1.958702802658081,2,beam_search,No,-19.741800996531495,-22.296437394171306,-18.79731367431507,-14.94221372679891,-16.37041057957281
bazookas,fire-arm,fire-arm,No,Yes,Do you think bazookas are firearms?,bazookas are a kind of fire-arm.,-2.0426137447357178,3,beam_search,No,-18.983637988870523,-22.296437394171306,-24.51859009178192,-10.070721107848643,-16.37041057957281
bazookas,plant,plant,No,No,Do you think bazookas are a plant?,bazookas are a kind of plant,-9.125,1,existing_hypernyms,No,-10.587905040521907,-22.296437394171306,-16.57571487521585,-9.463941842116137,-16.37041057957281
bazookas,football,football,No,Yes,Do you think bazookas are footballs?,bazookas are a kind of football,-9.25,1,single_token,No,-8.040630854612711,-22.296437394171306,-17.162570515648227,-8.955697378409104,-16.37041057957281
bazookas,shot,shot,No,Yes,Do you think bazookas are shots?,bazookas are a kind of shot,-9.3125,1,single_token,No,-9.18165577801806,-22.296437394171306,-16.47287984756938,-8.703522167198274,-16.37041057957281
bazookas,grenade launcher,grenade launcher,No,Yes,Do you think bazookas are grenade launchers?,bazookas are a kind of grenade launcher.,-9.328125,2,2token,Yes,-23.25575968165898,-22.296437394171306,-23.33672753660043,-13.383663208581991,-16.37041057957281
bazookas,thing,things,Yes,Yes,Do you think bazookas are things?,bazookas are a kind of thing.,-9.4375,1,single_token,Yes,-10.890921169972547,-22.296437394171306,-18.101529168763086,-7.5055920979195925,-16.37041057957281
bazookas,noun,noun,No,No,Do you think bazookas are a noun?,bazookas are a kind of noun,-9.4375,1,single_token,Yes,-15.477668835141468,-22.296437394171306,-20.240768752360907,-12.411842988787038,-16.37041057957281
bazookas,war tool,war tool,No,No,Do you think bazookas are a war tool?,bazookas are a kind of war tool,-9.484375,2,gpt4_positive,Yes,-18.40917372344275,-22.296437394171306,-23.58425426704349,-10.343540999828672,-16.37041057957281
bazookas,fort,fort,No,Yes,Do you think bazookas are forts?,bazookas are a kind of fort,-9.5625,1,single_token,No,-8.713346603120009,-22.296437394171306,-18.72609236908463,-10.476185033927203,-16.37041057957281
bazookas,ordnance,ordnance,No,Yes,Do you think bazookas are ordnance?,bazookas are a kind of ordnance,-9.5625,1,single_token,Yes,-20.416641058672848,-22.296437394171306,-21.93536536550087,-12.965316894465046,-16.37041057957281
bazookas,cartoon,cartoon,No,Yes,Do you think bazookas are cartoons?,bazookas are a kind of cartoon,-9.5625,1,single_token,No,-17.879035943676186,-22.296437394171306,-18.411208995388602,-11.330595574877663,-16.37041057957281
bazookas,shooting weapon,shooting weapon,No,No,Do you think bazookas are a shooting weapon?,bazookas are a kind of shooting weapon.,-9.609375,2,2token,Yes,-23.70116785871063,-22.296437394171306,-24.40098884903451,-10.724463559161743,-16.37041057957281
bazookas,banana,banana,No,Yes,Do you think bazookas are bananas?,bazookas are a kind of banana.,-9.6875,1,single_token,No,-17.35716028096074,-22.296437394171306,-16.531720081809894,-11.512915465020228,-16.37041057957281
bazookas,kitchen tool,kitchen tool,No,No,Do you think bazookas are a kitchen tool?,bazookas are a kind of kitchen tool.,-9.7109375,2,existing_hypernyms,No,-27.874688170687534,-22.296437394171306,-24.131752542286257,-10.819773284422784,-16.37041057957281
bazookas,projectile missile,projectile missile,No,Yes,Do you think bazookas are projectile missiles?,bazookas are a kind of projectile missile,-9.71875,2,2token,Yes,-28.787569186599068,-22.296437394171306,-29.141524497973894,-13.339214269095518,-16.37041057957281
bazookas,big gun,big gun,No,Yes,Do you think bazookas are big guns?,bazookas are a kind of big gun.,-9.71875,2,2token,Yes,-18.127287675927462,-22.296437394171306,-24.969422003926105,-9.480836309058732,-16.37041057957281
bazookas,armament,armament,No,Yes,Do you think bazookas are armaments?,bazookas are a kind of armament,-9.8125,1,single_token,Yes,-17.723972714462967,-22.296437394171306,-23.770627343133867,-13.72010947320102,-16.37041057957281
bazookas,craft,craft,No,Yes,Do you think bazookas are crafts?,bazookas are a kind of craft,-9.875,1,gpt4_negative,No,-8.690536598825393,-22.296437394171306,-16.478929760792703,-10.819773284422784,-16.37041057957281
bazookas,explosive weapon,explosive weapon,No,Yes,Do you think bazookas are explosive weapons?,bazookas are a kind of explosive weapon,-9.890625,2,gpt4_positive,Yes,-22.22434436373796,-22.296437394171306,-24.472047917548785,-11.820796639389904,-16.37041057957281
bazookas,building,building,No,Yes,Do you think bazookas are buildings?,bazookas are a kind of building,-9.9375,1,gpt4_negative,No,-9.8956976333949,-22.296437394171306,-17.721005588732584,-8.542510486580145,-16.37041057957281
bazookas,boom,boom,No,Yes,Do you think bazookas are booms?,bazookas are a kind of boom,-9.9375,1,single_token,Yes,-15.516110209903719,-22.296437394171306,-19.79064527072296,-10.75211496305019,-16.37041057957281
bazookas,military device,military device,No,No,Do you think bazookas are a military device?,bazookas are a kind of military device.,-9.953125,2,2token,Yes,-20.829798144638502,-22.296437394171306,-22.267210547467744,-10.229214922546173,-16.37041057957281
bazookas,war machine,war machines,Yes,Yes,Do you think bazookas are war machines?,bazookas are a kind of war machine.,-9.96875,2,2token,Yes,-18.785360174306884,-22.296437394171306,-22.938441136241607,-10.549747330410614,-16.37041057957281
bazookas,deadly weapon,deadly weapon,No,No,Do you think bazookas are a deadly weapon?,bazookas are a kind of deadly weapon.,-9.9765625,2,gpt4_positive,Yes,-25.85567701645507,-22.296437394171306,-23.229621902526564,-11.493113033800539,-16.37041057957281
bazookas,shoe,shoe,No,Yes,Do you think bazookas are shoes?,bazookas are a kind of shoe.,-10.0625,1,single_token,No,-14.733221776514066,-22.296437394171306,-19.063611976396267,-10.95903460463387,-16.37041057957281
bazookas,hobby,hobby,No,No,Do you think bazookas are a hobby?,bazookas are a kind of hobby,-10.125,1,gpt4_negative,No,-16.66755213479867,-22.296437394171306,-19.520898038753643,-11.651027286109512,-16.37041057957281
bazookas,army weapon,army weapons,Yes,Yes,Do you think bazookas are army weapons?,bazookas are a kind of army weapon.,-10.171875,2,2token,Yes,-24.505158544811913,-22.296437394171306,-24.98212785932698,-10.185847810993932,-16.37041057957281
bazookas,dangerous weapon,dangerous weapon,No,No,Do you think bazookas are a dangerous weapon?,bazookas are a kind of dangerous weapon.,-10.2109375,2,gpt4_positive,Yes,-26.198545525360522,-22.296437394171306,-22.824809024901057,-10.71541376459168,-16.37041057957281
bazookas,military gun,military gun,No,Yes,Do you think bazookas are military guns?,bazookas are a kind of military gun.,-10.21875,2,2token,Yes,-20.327478813027103,-22.296437394171306,-25.62045156974619,-9.7567914462711,-16.37041057957281
bazookas,toy car,toy cars,Yes,Yes,Do you think bazookas are toy cars?,bazookas are a kind of toy car.,-10.25,2,2token,No,-24.5941586255682,-22.296437394171306,-27.955769385853873,-11.04918515944969,-16.37041057957281
bazookas,explosive device,explosive device,No,Yes,Do you think bazookas are explosive devices?,bazookas are a kind of explosive device.,-10.265625,2,2token,Yes,-21.234933923928708,-22.296437394171306,-24.94404805158491,-11.763941366386142,-16.37041057957281
bazookas,air gun,air gun,No,Yes,Do you think bazookas are air guns?,bazookas are a kind of air gun,-10.3125,2,2token,No,-17.718624887368417,-22.296437394171306,-24.288677731743167,-9.630410110404853,-16.37041057957281
bazookas,ranged weapon,ranged weapon,No,No,Do you think bazookas are a ranged weapon?,bazookas are a kind of ranged weapon.,-10.3125,2,gpt4_positive,Yes,-20.959841649531697,-22.296437394171306,-23.911700856399392,-12.259452325433415,-16.37041057957281
bazookas,hat,hat,No,Yes,Do you think bazookas are hats?,bazookas are a kind of hat,-10.3125,1,gpt4_negative,No,-8.480663799850323,-22.296437394171306,-16.23811101090898,-10.292092593729713,-16.37041057957281
bazookas,cannon ball,cannon ball,No,Yes,Do you think bazookas are cannon balls?,bazookas are a kind of cannon ball,-10.3125,2,2token,No,-23.628933080045602,-22.296437394171306,-26.01126255228456,-11.557912370704626,-16.37041057957281
bazookas,large gun,large gun,No,Yes,Do you think bazookas are large guns?,bazookas are a kind of large gun,-10.3203125,2,2token,Yes,-19.1401272098671,-22.296437394171306,-26.499587027837038,-9.618307106544197,-16.37041057957281
bazookas,shooting gun,shooting gun,No,Yes,Do you think bazookas are shooting guns?,bazookas are a kind of shooting gun,-10.359375,2,2token,Yes,-22.944507504454474,-22.296437394171306,-24.488520869982654,-10.223690061876328,-16.37041057957281
bazookas,bottle,bottle,No,Yes,Do you think bazookas are bottles?,bazookas are a kind of bottle,-10.375,1,gpt4_negative,No,-14.59019508662946,-22.296437394171306,-18.48265353032169,-10.199199108516742,-16.37041057957281
bazookas,transport,transport,No,Yes,Do you think bazookas are transports?,bazookas are a kind of transport,-10.375,1,single_token,No,-14.905814734031367,-22.296437394171306,-20.231582574888026,-9.946392965866911,-16.37041057957281
bazookas,war device,war device,No,No,Do you think bazookas are a war device?,bazookas are a kind of war device.,-10.46875,2,2token,Yes,-18.50216864650173,-22.296437394171306,-24.746241501013607,-10.121641074780204,-16.37041057957281
bazookas,shooting range,shooting range,No,Yes,Do you think bazookas are shooting ranges?,bazookas are a kind of shooting range,-10.484375,2,2token,No,-22.762164870975774,-22.296437394171306,-23.689845344228864,-10.092227261676985,-16.37041057957281
bazookas,flying machine,flying machines,Yes,Yes,Do you think bazookas are flying machines?,bazookas are a kind of flying machine.,-10.515625,2,2token,No,-21.45167677444858,-22.296437394171306,-22.85929157175361,-10.897734420489199,-16.37041057957281
bazookas,mortar,mortar,No,Yes,Do you think bazookas are mortars?,bazookas are a kind of mortar,-10.5625,1,single_token,No,-14.159884004486896,-22.296437394171306,-24.397450310435108,-12.089161100622672,-16.37041057957281
