noun1,fixed_hypernym_generator,original_hypernym,corrected_generator,corrected_discriminator,discriminator_sentence,generator_sentence,log_prob,num_tokens,strategy,gpt4_ground_truth,log_prob_noun2,log_prob_noun1,log_prob_noun2_given_context,log_wordfreq_noun2,log_wordfreq_noun1
mirrors,hardware item,hardware items,Yes,Yes,Do you think mirrors are hardware items?,mirrors are a kind of hardware item.,-16.96875,2,2token,Yes,-25.964960228550282,-19.1016772007016,-30.237694313648397,-11.10745369021762,-11.949865760413415
mirrors,optical substance,optical substance,No,Yes,Do you think mirrors are optical substances?,mirrors are a kind of optical substance.,-14.40625,2,2token,Yes,-27.100109421909437,-19.1016772007016,-29.98245696184422,-11.878194374327471,-11.949865760413415
mirrors,household furnishing,household furnishings,Yes,Yes,Do you think mirrors are household furnishings?,mirrors are a kind of household furnishing.,-13.53125,2,2token,Yes,-30.798977301613014,-19.1016772007016,-30.29367408183955,-13.147629904652216,-11.949865760413415
mirrors,visual display,visual display,No,No,Do you think mirrors are a visual display?,mirrors are a kind of visual display,-13.125,2,2token,Yes,-19.482125276828302,-19.1016772007016,-23.089988066336552,-10.914083469391125,-11.949865760413415
mirrors,domestic tool,domestic tools,Yes,Yes,Do you think mirrors are domestic tools?,mirrors are a kind of domestic tool.,-14.4375,2,2token,Yes,-28.855004603858774,-19.1016772007016,-26.891427841679544,-10.738193689133547,-11.949865760413415
mirrors,billboard,billboard,No,Yes,Do you think mirrors are billboards?,mirrors are a kind of billboard,-16.875,1,gpt4_negative,No,-19.28353847375852,-19.1016772007016,-21.531270495913066,-11.812666623470685,-11.949865760413415
mirrors,wall-mounted item,wall-mounted item,No,No,Do you think mirrors are a wall-mounted item?,mirrors are a kind of wall-mounted item.,-19.625,4,gpt4_positive,Yes,-29.778541272113397,-19.1016772007016,-30.398848518454535,-11.417606194298134,-11.949865760413415
mirrors,file,file,No,Yes,Do you think mirrors are files?,mirrors are a kind of file.,-15.4375,1,gpt4_negative,No,-8.552211405412221,-19.1016772007016,-15.67499219551912,-9.786592021706781,-11.949865760413415
mirrors,reflecting device,reflecting device,No,Yes,Do you think mirrors are reflecting devices?,mirrors are a kind of reflecting device.,-10.671875,2,2token,Yes,-25.232395601706074,-19.1016772007016,-24.39077902881164,-11.841415643149825,-11.949865760413415
mirrors,home object,home objects,Yes,Yes,Do you think mirrors are home objects?,mirrors are a kind of home object.,-13.375,2,2token,Yes,-19.568189609513183,-19.1016772007016,-29.61402818335052,-10.38799262123677,-11.949865760413415
mirrors,kitchen article,kitchen article,No,No,Do you think mirrors are a kitchen article?,mirrors are a kind of kitchen article,-13.9375,2,2token,No,-30.047097139961046,-19.1016772007016,-30.23409649883004,-10.325078993798336,-11.949865760413415
mirrors,resource management,resource management,No,Yes,Do you think mirrors are resources?,mirrors are a kind of resource management,-17.5625,2,2token,No,-18.560589155176967,-19.1016772007016,-22.78840626107371,-10.780552763576251,-11.949865760413415
mirrors,shine,shine,No,Yes,Do you think mirrors are shiny?,mirrors are a kind of shine,-1.8102619647979736,1,beam_search,No,-11.414543831748352,-19.1016772007016,-19.30306804953226,-11.120876620460274,-11.949865760413415
mirrors,reflection object,reflection objects,Yes,Yes,Do you think mirrors are reflection objects?,mirrors are a kind of reflection object.,-13.59375,2,2token,Yes,-26.207726482731786,-19.1016772007016,-26.713431561140823,-11.493113033800539,-11.949865760413415
mirrors,bathroom stuff,bathroom stuff,No,Yes,Do you think mirrors are bathroom stuff?,mirrors are a kind of bathroom stuff,-14.625,2,2token,Yes,-27.859545857222017,-19.1016772007016,-27.4559530018592,-10.494074534669194,-11.949865760413415
mirrors,image forming device,image forming device,No,Yes,Do you think mirrors are image forming devices?,mirrors are a kind of image forming device.,-17.337890625,3,gpt4_positive,Yes,-30.02346691661378,-19.1016772007016,-34.167895705257806,-11.454647122928488,-11.949865760413415
mirrors,music sheet,music sheet,No,Yes,Do you think mirrors are music sheets?,mirrors are a kind of music sheet.,-16.34375,2,2token,No,-20.96464396793332,-19.1016772007016,-26.75430886124605,-10.667052905556336,-11.949865760413415
mirrors,reflect material,reflect materials,Yes,Yes,Do you think mirrors are reflective materials?,mirrors are a kind of reflect material.,-15.3125,2,2token,Yes,-20.161375512799076,-19.1016772007016,-29.98081686231904,-10.95903460463387,-11.949865760413415
mirrors,reflective tool,reflective tool,No,No,Do you think mirrors are a reflective tool?,mirrors are a kind of reflective tool.,-11.21875,2,2token,Yes,-26.348899211933794,-19.1016772007016,-22.60654979903439,-12.580010017234043,-11.949865760413415
mirrors,shiny surface,shiny surface,No,No,Do you think mirrors are a shiny surface?,mirrors are a kind of shiny surface.,-1.842612624168396,2,beam_search,Yes,-25.222781057405225,-19.1016772007016,-25.32904821961074,-11.895636423459802,-11.949865760413415
mirrors,standard equipment,standard equipment,No,Yes,Do you think mirrors are standard equipment?,mirrors are a kind of standard equipment,-19.140625,2,gpt4_positive,Yes,-19.832716936423182,-19.1016772007016,-25.769091654737874,-10.022268836276378,-11.949865760413415
mirrors,paint,paint,No,Yes,Do you think mirrors are paints?,mirrors are a kind of paint,-1.4779012203216553,1,beam_search,No,-15.807253928357367,-19.1016772007016,-17.116807033484346,-10.315974254437783,-11.949865760413415
mirrors,plate mirror,plate mirror,No,Yes,Do you think mirrors are plate mirrors?,mirrors are a kind of plate mirror.,-16.5625,2,2token,Yes,-20.97571927385237,-19.1016772007016,-24.460663361010017,-11.036685074813022,-11.949865760413415
mirrors,visual tool,visual tools,Yes,Yes,Do you think mirrors are visual tools?,mirrors are a kind of visual tool.,-14.625,2,2token,Yes,-19.95329187018428,-19.1016772007016,-26.609092090939306,-10.95903460463387,-11.949865760413415
mirrors,physics demonstrator,physics demonstrator,No,Yes,Do you think mirrors are physics demonstrators?,mirrors are a kind of physics demonstrator.,-24.771484375,3,gpt4_positive,Yes,-28.657508151057602,-19.1016772007016,-28.478693675562965,-14.078044836883404,-11.949865760413415
mirrors,smart device,smart device,No,Yes,Do you think mirrors are smart devices?,mirrors are a kind of smart device.,-13.421875,2,gpt4_positive,No,-19.600479119629682,-19.1016772007016,-21.124196954135883,-10.497691162059327,-11.949865760413415
mirrors,wall decoration,wall decorations,Yes,Yes,Do you think mirrors are wall decorations?,mirrors are a kind of wall decoration.,-11.09375,2,2token,Yes,-21.879579911915982,-19.1016772007016,-26.615033041591474,-12.11621366016184,-11.949865760413415
mirrors,duplication,duplication,No,Yes,Do you think mirrors are duplications?,mirrors are a kind of duplication.,-15.375,1,single_token,Yes,-18.292855327424178,-19.1016772007016,-21.47320973558975,-13.443878038392562,-11.949865760413415
mirrors,article,article,No,Yes,Do you think mirrors are articles?,mirrors are a kind of article,-1.6035454273223877,1,beam_search,No,-11.0287113030363,-19.1016772007016,-18.102873804167718,-9.003325389584058,-11.949865760413415
mirrors,meal,meal,No,No,Do you think mirrors are a meal?,mirrors are a kind of meal,-13.25,1,single_token,No,-9.779718670410732,-19.1016772007016,-19.44785156235934,-10.407665322330654,-11.949865760413415
mirrors,visual medium,visual medium,No,No,Do you think mirrors are a visual medium?,mirrors are a kind of visual medium.,-12.375,2,2token,Yes,-20.152371421856508,-19.1016772007016,-20.806823084425744,-10.936306482704488,-11.949865760413415
mirrors,magic potion,magic potion,No,No,Do you think mirrors are a magic potion?,mirrors are a kind of magic potion.,-16.3125,2,2token,No,-22.380319282866257,-19.1016772007016,-21.038681807026443,-13.112363542825996,-11.949865760413415
mirrors,reflective object,reflective object,No,No,Do you think mirrors are a reflective object?,mirrors are a kind of reflective object.,-1.6962549686431885,2,beam_search,Yes,-25.171500468720495,-19.1016772007016,-23.028440144829677,-12.580010017234043,-11.949865760413415
mirrors,manufactured good,manufactured good,No,No,Do you think mirrors are a manufactured good?,mirrors are a kind of manufactured good.,-15.5,2,gpt4_positive,Yes,-26.108440161266415,-19.1016772007016,-28.142159992869047,-11.220248388348686,-11.949865760413415
mirrors,optical article,optical article,No,Yes,Do you think mirrors are optical articles?,mirrors are a kind of optical article.,-13.96875,2,2token,Yes,-26.67330583935878,-19.1016772007016,-31.52017673819822,-11.445257470745693,-11.949865760413415
mirrors,technology product,technology product,No,No,Do you think mirrors are a technology product?,mirrors are a kind of technology product,-18.84375,2,gpt4_positive,Yes,-20.169965205978848,-19.1016772007016,-26.21321571994281,-9.870050842215784,-11.949865760413415
mirrors,district,district,No,Yes,Do you think mirrors are districts?,mirrors are a kind of district,-18.625,1,gpt4_negative,No,-18.008178342496077,-19.1016772007016,-20.31961341700152,-9.115029283081363,-11.949865760413415
mirrors,conserves,conserve,Yes,Yes,Do you think mirrors are conserves?,mirrors are a kind of conserves.,-13.75,1,single_token,No,-18.023707348811644,-19.1016772007016,-23.306056301257833,-12.965316894465046,-11.949865760413415
mirrors,gazes,gaze,Yes,Yes,Do you think mirrors are gazes?,mirrors are a kind of gazes.,-13.0625,1,single_token,Yes,-15.740563401788421,-19.1016772007016,-19.84377458969201,-12.20405468298686,-11.949865760413415
mirrors,room decoration,room decorate,Yes,Yes,Do you think mirrors are room decorations?,mirrors are a kind of room decoration.,-15.5625,2,2token,Yes,-25.50305519844882,-19.1016772007016,-29.11570147767233,-12.995686674577826,-11.949865760413415
mirrors,heater,heater,No,Yes,Do you think mirrors are heaters?,mirrors are a kind of heater.,-14.5,1,gpt4_negative,No,-16.245220242850984,-19.1016772007016,-19.806815132334638,-12.548534785859605,-11.949865760413415
mirrors,science material,science material,No,No,Do you think mirrors are a science material?,mirrors are a kind of science material.,-13.03125,2,2token,Yes,-19.722177955042323,-19.1016772007016,-26.351397577250804,-9.841450281919194,-11.949865760413415
mirrors,punctuation,punctuation,No,Yes,Do you think mirrors are punctuation?,mirrors are a kind of punctuation,-11.75,1,single_token,No,-19.11039186316883,-19.1016772007016,-21.451589533309384,-13.147629904652216,-11.949865760413415
mirrors,resource use,resource use,No,No,Do you think mirrors are a resource use?,mirrors are a kind of resource use,-17.9375,2,2token,Yes,-17.486377984205866,-19.1016772007016,-25.40817250025252,-10.654259608653552,-11.949865760413415
mirrors,room fixture,room fixture,No,No,Do you think mirrors are a room fixture?,mirrors are a kind of room fixture.,-14.3125,2,2token,Yes,-21.498535578900643,-19.1016772007016,-27.117091367372694,-12.291608747636769,-11.949865760413415
mirrors,gem,gem,No,Yes,Do you think mirrors are gems?,mirrors are a kind of gem.,-9.4375,1,gpt4_negative,No,-8.804873851526143,-19.1016772007016,-17.639125120861056,-11.812666623470685,-11.949865760413415
mirrors,viewer,viewer,No,Yes,Do you think mirrors are viewers?,mirrors are a kind of viewer.,-15.125,1,single_token,No,-15.78520667026516,-19.1016772007016,-21.883556069407845,-12.04223758251621,-11.949865760413415
mirrors,spa accessory,spa accessory,No,No,Do you think mirrors are a spa accessory?,mirrors are a kind of spa accessory.,-22.53125,2,gpt4_positive,Yes,-24.99913638612656,-19.1016772007016,-31.707007773332087,-12.747323113110141,-11.949865760413415
mirrors,reflective mater,reflective matter,Yes,No,Do you think mirrors are a reflective matter?,mirrors are a kind of reflective mater.,-12.71875,2,2token,Yes,-26.619521493718132,-19.1016772007016,-24.390096354410975,-12.496398208927372,-11.949865760413415
mirrors,kitchen equipment,kitchen equipment,No,Yes,Do you think mirrors are kitchen equipment?,mirrors are a kind of kitchen equipment,-10.796875,2,existing_hypernyms,No,-26.5135966010765,-19.1016772007016,-24.386531970199783,-10.479737422912045,-11.949865760413415
mirrors,school supply,school supply,No,No,Do you think mirrors are a school supply?,mirrors are a kind of school supply.,-12.78125,2,existing_hypernyms,No,-19.52552485147261,-19.1016772007016,-28.162092561530557,-9.767208189044405,-11.949865760413415
mirrors,intestine,intestine,No,Yes,Do you think mirrors are intestines?,mirrors are a kind of intestine.,-19.125,1,gpt4_negative,No,-20.031305473801467,-19.1016772007016,-22.61771715765194,-13.284823485102727,-11.949865760413415
mirrors,skin lotions,skin lotion,Yes,No,Do you think mirrors are a skin lotion?,mirrors are a kind of skin lotions.,-14.21875,2,2token,No,-18.957191782759846,-19.1016772007016,-27.10271759737448,-12.81484191362629,-11.949865760413415
mirrors,liquid,liquid,No,No,Do you think mirrors are a liquid?,mirrors are a kind of liquid,-14.0625,1,single_token,No,-10.50455913545736,-19.1016772007016,-18.68496198812216,-10.61683335878927,-11.949865760413415
mirrors,essay,essay,No,Yes,Do you think mirrors are essays?,mirrors are a kind of essay,-14.1875,1,single_token,No,-15.501611813969905,-19.1016772007016,-19.547193290929396,-10.982291331572418,-11.949865760413415
mirrors,multiplication,multiplication,No,Yes,Do you think mirrors are multiplications?,mirrors are a kind of multiplication,-13.4375,1,single_token,No,-16.53376968612269,-19.1016772007016,-18.83189152563406,-13.216619113330049,-11.949865760413415
mirrors,transparent medium,transparent media,Yes,Yes,Do you think mirrors are a transparent medium?,mirrors are a kind of transparent medium.,-14.59375,2,2token,No,-24.490349611440408,-19.1016772007016,-25.308113468850188,-11.540286384326881,-11.949865760413415
mirrors,conservation,conservation,No,Yes,Do you think mirrors are conservations?,mirrors are a kind of conservation,-12.4375,1,single_token,No,-17.996016522059914,-19.1016772007016,-19.119441291113848,-10.75211496305019,-11.949865760413415
mirrors,adult item,adult item,No,Yes,Do you think mirrors are adult items?,mirrors are a kind of adult item.,-22.8125,2,gpt4_positive,No,-21.18207993491828,-19.1016772007016,-28.37717976716122,-10.662770262105477,-11.949865760413415
mirrors,superficies,superficies,No,Yes,Do you think mirrors are superficies?,mirrors are a kind of superficies.,-15.3125,1,single_token,Yes,-23.4158867941412,-19.1016772007016,-28.28133040956257,-18.343719702816237,-11.949865760413415
mirrors,luxury symbol,luxury symbol,No,No,Do you think mirrors are a luxury symbol?,mirrors are a kind of luxury symbol.,-23.3125,2,gpt4_positive,Yes,-29.597758050504435,-19.1016772007016,-26.18041761707544,-11.445257470745693,-11.949865760413415
mirrors,domestic implement,domestic implement,No,No,Do you think mirrors are a domestic implement?,mirrors are a kind of domestic implement.,-14.3125,2,2token,Yes,-32.93111306844472,-19.1016772007016,-30.325425612816613,-11.330595574877663,-11.949865760413415
mirrors,fabric material,fabric material,No,No,Do you think mirrors are a fabric material?,mirrors are a kind of fabric material.,-17.40625,2,2token,No,-21.18222731119463,-19.1016772007016,-27.965693178922074,-11.454647122928488,-11.949865760413415
mirrors,consumer electronic,consumer electronics,Yes,Yes,Do you think mirrors are consumer electronics?,mirrors are a kind of consumer electronic.,-14.171875,2,gpt4_positive,No,-21.29925065026202,-19.1016772007016,-23.43039948090171,-11.426738594459334,-11.949865760413415
mirrors,flat body,flat body,No,Yes,Do you think mirrors are flat bodies?,mirrors are a kind of flat body.,-13.03125,2,2token,Yes,-19.57646993644378,-19.1016772007016,-23.930335062640573,-10.045048812713103,-11.949865760413415
mirrors,art piece,art piece,No,Yes,Do you think mirrors are art pieces?,mirrors are a kind of art piece.,-13.46875,2,2token,Yes,-16.733454995121825,-19.1016772007016,-23.12857503428726,-9.564160822432099,-11.949865760413415
mirrors,decoration material,decoration materials,Yes,Yes,Do you think mirrors are decoration materials?,mirrors are a kind of decoration material.,-14.59375,2,2token,Yes,-26.051761203381222,-19.1016772007016,-29.83701970656989,-12.032102531825277,-11.949865760413415
mirrors,zoos,zoo,Yes,No,Do you think mirrors are a zoo?,mirrors are a kind of zoos.,-13.4375,1,single_token,No,-14.393712205477055,-19.1016772007016,-20.603246196833275,-11.190834719450558,-11.949865760413415
mirrors,relation,relation,No,Yes,Do you think mirrors are relations?,mirrors are a kind of relation.,-13.8125,1,single_token,Yes,-11.55988388229743,-19.1016772007016,-18.00043344601699,-10.799970755165333,-11.949865760413415
mirrors,mark,mark,No,Yes,Do you think mirrors are marks?,mirrors are a kind of mark,-12.4375,1,single_token,No,-9.373434773372225,-19.1016772007016,-17.004121561224103,-9.097010793812435,-11.949865760413415
mirrors,decoration,decoration,No,Yes,Do you think mirrors are decorations?,mirrors are a kind of decoration,-1.1242783069610596,1,beam_search,Yes,-17.873956073389806,-19.1016772007016,-18.71368746910936,-11.926911775622074,-11.949865760413415
mirrors,screen technology,screen technology,No,No,Do you think mirrors are a screen technology?,mirrors are a kind of screen technology,-17.6875,2,2token,No,-18.0347722451089,-19.1016772007016,-21.098098904108245,-10.011070536047054,-11.949865760413415
mirrors,hour,hours,Yes,Yes,Do you think mirrors are hours?,mirrors are a kind of hour.,-15.375,1,single_token,No,-11.386304343110254,-19.1016772007016,-20.817941629586226,-8.290057220426196,-11.949865760413415
mirrors,heat,heat,No,Yes,Do you think mirrors are heat?,mirrors are a kind of heat,-11.0,1,single_token,No,-9.283760172342328,-19.1016772007016,-17.753552881314196,-9.533302877358087,-11.949865760413415
