noun1,fixed_hypernym_generator,original_hypernym,corrected_generator,corrected_discriminator,discriminator_sentence,generator_sentence,log_prob,num_tokens,strategy,gpt4_ground_truth,log_prob_noun2,log_prob_noun1,log_prob_noun2_given_context,log_wordfreq_noun2,log_wordfreq_noun1
cars,fuel,fuel,No,Yes,Do you think cars are fuel?,cars are a kind of fuel,-1.5249912738800049,1,beam_search,No,-9.877492111729849,-11.004476810570365,-17.416768563165288,-9.854695483606605,-9.463941842116137
cars,equipment,equipment,No,Yes,Do you think cars are equipment?,cars are a kind of equipment.,-1.5296496152877808,1,beam_search,Yes,-16.93632685557338,-11.004476810570365,-20.173079417228927,-9.486092556040502,-9.463941842116137
cars,conveyance,conveyance,No,Yes,Do you think cars are conveyances?,cars are a kind of conveyance.,-1.5636286735534668,3,beam_search,Yes,-19.540875952375018,-11.004476810570365,-21.84658485581931,-14.29823475161939,-9.463941842116137
cars,bike,bike,No,Yes,Do you think cars are bikes?,cars are a kind of bike,-1.5659418106079102,1,beam_search,No,-10.105735035238006,-11.004476810570365,-16.138596839563196,-10.292092593729713,-9.463941842116137
cars,public transport,public transport,No,Yes,Do you think cars are public transport?,cars are a kind of public transport,-1.582897663116455,2,beam_search,No,-19.74143690614711,-11.004476810570365,-20.064667826757983,-10.068359837238578,-9.463941842116137
cars,invention,invention,No,Yes,Do you think cars are inventions?,cars are a kind of invention,-1.6004670858383179,1,beam_search,Yes,-17.161477565537265,-11.004476810570365,-18.39631545894559,-11.417606194298134,-9.463941842116137
cars,boat,boat,No,Yes,Do you think cars are boats?,cars are a kind of boat,-1.6102476119995117,1,beam_search,No,-9.310407006786479,-11.004476810570365,-16.248809835642312,-9.877817856471712,-9.463941842116137
cars,device,device,No,Yes,Do you think cars are devices?,cars are a kind of device,-1.6201900243759155,1,beam_search,Yes,-11.23997993435093,-11.004476810570365,-17.27103687619924,-9.969625218290819,-9.463941842116137
cars,sport,sport,No,No,Do you think cars are a sport?,cars are a kind of sport,-1.6215814352035522,1,beam_search,No,-16.360773826581084,-11.004476810570365,-16.218950481542947,-9.832095694253796,-9.463941842116137
cars,four-wheeled vehicle,four-wheeled vehicle,No,Yes,Do you think cars are four-wheeled vehicles?,cars are a kind of four-wheeled vehicle,-1.6490886211395264,5,beam_search,Yes,-24.069064408182406,-11.004476810570365,-25.615414169703925,-13.03156335307789,-9.463941842116137
cars,furniture,furniture,No,Yes,Do you think cars are furniture?,cars are a kind of furniture,-1.687963843345642,1,beam_search,No,-15.378502283304199,-11.004476810570365,-20.234563113336332,-10.845090964202594,-9.463941842116137
cars,vehicle,vehical,Yes,Yes,Do you think cars are vehicles?,cars are a kind of vehicle.,-1.688319444656372,2,beam_search,Yes,-16.173075998184405,-11.004476810570365,-29.62278762801217,-23.025850929940457,-9.463941842116137
cars,land vehicle,land vehicle,No,No,Do you think cars are a land vehicle?,cars are a kind of land vehicle.,-1.7013585567474365,2,beam_search,Yes,-17.88653645017607,-11.004476810570365,-24.188826416407977,-10.061309295812062,-9.463941842116137
cars,iron,iron,No,Yes,Do you think cars are iron?,cars are a kind of iron,-1.7028186321258545,1,beam_search,No,-9.83777550089495,-11.004476810570365,-19.434473952439536,-9.808175554551639,-9.463941842116137
cars,transport vehicle,transport vehicles,Yes,Yes,Do you think cars are transport vehicles?,cars are a kind of transport vehicle.,-1.7159109115600586,2,beam_search,Yes,-23.58197965956895,-11.004476810570365,-24.740541459101166,-10.710919395203323,-9.463941842116137
cars,insect,insect,No,Yes,Do you think cars are insects?,cars are a kind of insect,-1.7318909168243408,1,beam_search,No,-17.49313496335084,-11.004476810570365,-20.052214533109094,-12.066293312001894,-9.463941842116137
cars,transport mean,transport means,Yes,Yes,Do you think cars are transport means?,cars are a kind of transport mean.,-1.7322683334350586,2,beam_search,Yes,-23.368039918933036,-11.004476810570365,-26.451112839748475,-10.106826025576769,-9.463941842116137
cars,plane,plane,No,Yes,Do you think cars are planes?,cars are a kind of plane.,-1.7399040460586548,1,beam_search,No,-10.378321880004176,-11.004476810570365,-16.844785995717064,-9.854695483606605,-9.463941842116137
cars,wheeled vehicle,wheeled vehicles,Yes,Yes,Do you think cars are wheeled vehicles?,cars are a kind of wheeled vehicle.,-1.7479196786880493,3,beam_search,Yes,-24.247058669266107,-11.004476810570365,-25.331560396639844,-13.040737308524383,-9.463941842116137
cars,instrument,instrument,No,Yes,Do you think cars are instruments?,cars are a kind of instrument,-1.7481262683868408,1,beam_search,No,-17.590314368326958,-11.004476810570365,-16.99707685650478,-10.914083469391125,-9.463941842116137
cars,horse,horse,No,Yes,Do you think cars are horses?,cars are a kind of horse,-1.7513186931610107,1,beam_search,No,-9.607378179049094,-11.004476810570365,-15.684636213581681,-9.763723871032047,-9.463941842116137
cars,thing,things,Yes,Yes,Do you think cars are things?,cars are a kind of thing.,-1.7525947093963623,1,beam_search,Yes,-10.890921169972547,-11.004476810570365,-18.96768839824295,-7.5055920979195925,-9.463941842116137
cars,vehicle,vechicle,Yes,Yes,Do you think cars are a vehicle?,cars are a kind of vehicle.,-1.7766211032867432,3,beam_search,Yes,-24.99695229837247,-11.004476810570365,-29.366094052960612,-23.025850929940457,-9.463941842116137
cars,land transport,land transport,No,Yes,Do you think cars are land transport?,cars are a kind of land transport,-1.784889578819275,2,beam_search,Yes,-18.632210537814444,-11.004476810570365,-24.15524175780763,-10.201890892936728,-9.463941842116137
cars,van,van,No,Yes,Do you think cars are vans?,cars are a kind of van,-1.7933971881866455,1,beam_search,No,-9.144043995159162,-11.004476810570365,-17.157301238962994,-9.716176795857717,-9.463941842116137
cars,home,home,No,Yes,Do you think cars are homes?,cars are a kind of home,-1.8031812906265259,1,beam_search,Yes,-9.44684920374011,-11.004476810570365,-17.985389763883987,-7.344710899382923,-9.463941842116137
cars,plant,plant,No,Yes,Do you think cars are plants?,cars are a kind of plant,-1.809884786605835,1,beam_search,No,-10.587905040521907,-11.004476810570365,-18.356576645270586,-9.463941842116137,-9.463941842116137
cars,water,water,No,Yes,Do you think cars are water?,cars are a kind of water,-1.821730613708496,1,beam_search,No,-8.834569642845228,-11.004476810570365,-16.064348227294005,-8.013391880472453,-9.463941842116137
cars,transportation vehicle,transportation vehicle,No,Yes,Do you think cars are transportation vehicles?,cars are a kind of transportation vehicle,-1.8309072256088257,2,beam_search,Yes,-22.715796504916213,-11.004476810570365,-22.760024786689165,-10.697556226917062,-9.463941842116137
cars,mechanical device,mechanical device,No,Yes,Do you think cars are mechanical devices?,cars are a kind of mechanical device,-1.8414061069488525,2,beam_search,Yes,-26.94684348229616,-11.004476810570365,-21.387125993614895,-11.127656261481633,-9.463941842116137
cars,mechanical vehicle,mechanical vehicle,No,Yes,Do you think cars are mechanical vehicles?,cars are a kind of mechanical vehicle,-1.8558988571166992,2,beam_search,Yes,-29.727010087210047,-11.004476810570365,-22.665759057225287,-11.068233233472919,-9.463941842116137
cars,gadget,gadget,No,No,Do you think cars are a gadget?,cars are a kind of gadget,-1.8566703796386719,1,beam_search,No,-17.373160746731394,-11.004476810570365,-19.30262914584782,-12.77873821265007,-9.463941842116137
cars,person,people,Yes,Yes,Do you think cars are people?,cars are a kind of person.,-1.8598833084106445,1,beam_search,No,-10.353958173215313,-11.004476810570365,-17.56707696980268,-6.33114185849837,-9.463941842116137
cars,building,building,No,Yes,Do you think cars are buildings?,cars are a kind of building,-1.8630475997924805,1,beam_search,No,-9.8956976333949,-11.004476810570365,-17.105483848127424,-8.542510486580145,-9.463941842116137
cars,material,material,No,Yes,Do you think cars are materials?,cars are a kind of material,-1.8649648427963257,1,beam_search,No,-10.145315799416354,-11.004476810570365,-19.59405607729076,-9.325750101153684,-9.463941842116137
cars,wheeled transport,wheeled transport,No,Yes,Do you think cars are wheeled transport?,cars are a kind of wheeled transport,-1.8652788400650024,3,beam_search,Yes,-26.362834684638656,-11.004476810570365,-24.088968584580073,-13.03156335307789,-9.463941842116137
cars,petrol,petrol,No,Yes,Do you think cars are petrol?,cars are a kind of petrol,-1.872923493385315,1,beam_search,No,-18.20052491568638,-11.004476810570365,-20.38729166613949,-12.157263433923097,-9.463941842116137
cars,four-wheeled vehicle,four-wheeled vehicles,Yes,Yes,Do you think cars are four-wheeled vehicles?,cars are a kind of four-wheeled vehicle.,-1.8740886449813843,5,beam_search,Yes,-24.666827456424542,-11.004476810570365,-27.945995813712674,-13.045356041043545,-9.463941842116137
cars,robot,robot,No,Yes,Do you think cars are robots?,cars are a kind of robot,-1.8753650188446045,1,beam_search,No,-15.571052773195282,-11.004476810570365,-17.2654091774315,-10.95903460463387,-9.463941842116137
cars,mobility,mobility,No,Yes,Do you think cars are mobility?,cars are a kind of mobility,-1.8756639957427979,1,beam_search,Yes,-19.2078939539787,-11.004476810570365,-18.39876228434911,-11.399587851131656,-9.463941842116137
cars,music,music,No,Yes,Do you think cars are music?,cars are a kind of music,-1.9013864994049072,1,beam_search,No,-10.65809356484327,-11.004476810570365,-18.60984541416239,-8.013391880472453,-9.463941842116137
cars,beast,beast,No,Yes,Do you think cars are beasts?,cars are a kind of beast,-1.920316457748413,1,beam_search,No,-16.816710709292316,-11.004476810570365,-19.10227644979711,-10.845090964202594,-9.463941842116137
cars,toy,toys,Yes,Yes,Do you think cars are toys?,cars are a kind of toy.,-1.921531081199646,1,beam_search,No,-16.58301857008454,-11.004476810570365,-23.323868283246803,-10.936306482704488,-9.463941842116137
cars,ships,ship,Yes,Yes,Do you think cars are ships?,cars are a kind of ships,-1.9224103689193726,1,beam_search,No,-9.759583889864416,-11.004476810570365,-17.99843532712238,-9.371682347297504,-9.463941842116137
cars,truck,trucks,Yes,Yes,Do you think cars are trucks?,cars are a kind of truck.,-1.9300273656845093,1,beam_search,No,-16.672073030191335,-11.004476810570365,-24.051921042218215,-11.055494288837458,-9.463941842116137
cars,weapon,weapon,No,No,Do you think cars are a weapon?,cars are a kind of weapon,-1.931626319885254,1,beam_search,No,-11.07728714571915,-11.004476810570365,-17.314355237175835,-10.268767989171232,-9.463941842116137
cars,transport system,transport system,No,Yes,Do you think cars are transport systems?,cars are a kind of transport system,-1.937795639038086,2,beam_search,Yes,-21.708337618793227,-11.004476810570365,-21.431634889815648,-10.070721107848643,-9.463941842116137
cars,vessel,vessel,No,Yes,Do you think cars are vessels?,cars are a kind of vessel.,-1.9422248601913452,1,beam_search,No,-19.412566767508814,-11.004476810570365,-20.247707832903107,-10.892343600915485,-9.463941842116137
cars,movement,movement,No,Yes,Do you think cars are movements?,cars are a kind of movement.,-1.9460303783416748,1,beam_search,No,-16.665810382385487,-11.004476810570365,-17.923330678255674,-9.279689378300189,-9.463941842116137
cars,fish,fish,No,Yes,Do you think cars are fish?,cars are a kind of fish,-1.9478580951690674,1,beam_search,No,-9.526645170115193,-11.004476810570365,-17.028490006197593,-9.441010930266133,-9.463941842116137
cars,wheel vehicle,wheel vehicle,No,Yes,Do you think cars are wheel vehicles?,cars are a kind of wheel vehicle,-1.9545665979385376,2,beam_search,Yes,-19.468588874366827,-11.004476810570365,-24.17170856799752,-10.799970755165333,-9.463941842116137
cars,pollutant,pollution,Yes,Yes,Do you think cars are pollution?,cars are a kind of pollutant.,-1.9632461071014404,1,beam_search,Yes,-19.55320897389154,-11.004476810570365,-18.264115845157917,-11.055494288837458,-9.463941842116137
cars,four-wheel vehicle,four-wheel vehicle,No,Yes,Do you think cars are four-wheel vehicles?,cars are a kind of four-wheel vehicle.,-1.9762884378433228,4,beam_search,Yes,-25.899684402563018,-11.004476810570365,-26.679707472852083,-10.860595070610769,-9.463941842116137
cars,road-vehicle,road-vehicle,No,Yes,Do you think cars are road-vehicles?,cars are a kind of road-vehicle,-1.9791533946990967,3,beam_search,Yes,-20.69400410016055,-11.004476810570365,-25.630670499695093,-10.049667747902074,-9.463941842116137
cars,motor-vehicle,motor-vehicle,No,Yes,Do you think cars are motor-vehicles?,cars are a kind of motor-vehicle,-1.9869306087493896,3,beam_search,Yes,-25.748881978267054,-11.004476810570365,-25.42714542797093,-10.756798790424234,-9.463941842116137
cars,mass,mass,No,Yes,Do you think cars are masses?,cars are a kind of mass,-8.3125,1,gpt4_negative,No,-10.470037960605648,-11.004476810570365,-17.4359176454782,-9.510093676135478,-9.463941842116137
cars,light,light,No,Yes,Do you think cars are lights?,cars are a kind of light,-9.1875,1,gpt4_negative,No,-8.21834638678171,-11.004476810570365,-15.27884624943904,-8.449534075652812,-9.463941842116137
cars,transport device,transport device,No,Yes,Do you think cars are transport devices?,cars are a kind of transport device.,-9.390625,2,2token,Yes,-23.418088711872393,-11.004476810570365,-23.702577635117912,-10.650031290422808,-9.463941842116137
cars,aircraft,aircraft,No,Yes,Do you think cars are aircraft?,cars are a kind of aircraft,-9.4375,1,gpt4_negative,No,-17.547905715348392,-11.004476810570365,-18.520404811892053,-10.038160167535828,-9.463941842116137
cars,symbol,symbol,No,No,Do you think cars are a symbol?,cars are a kind of symbol,-9.5,1,single_token,Yes,-18.955664539289614,-11.004476810570365,-17.077990009247607,-10.799970755165333,-9.463941842116137
cars,road transportation,road transportation,No,Yes,Do you think cars are road transportation?,cars are a kind of road transportation,-9.53125,2,2token,Yes,-19.394301826449798,-11.004476810570365,-23.609636451608765,-10.394507281037423,-9.463941842116137
cars,paint,paint,No,Yes,Do you think cars are paints?,cars are a kind of paint,-9.5625,1,single_token,No,-15.807253928357367,-11.004476810570365,-18.406618870492956,-10.315974254437783,-9.463941842116137
cars,locomotives,locomotive,Yes,Yes,Do you think cars are locomotives?,cars are a kind of locomotives.,-9.5625,1,single_token,No,-19.603830667750827,-11.004476810570365,-23.1288491740002,-12.664906885296544,-9.463941842116137
cars,land vehicle,land vehicles,Yes,Yes,Do you think cars are land vehicles?,cars are a kind of land vehicle.,-9.671875,2,2token,Yes,-18.220845086404356,-11.004476810570365,-27.286940289036444,-10.309950157979381,-9.463941842116137
cars,names,name,Yes,Yes,Do you think cars are names?,cars are a kind of names.,-9.6875,1,single_token,No,-8.141627956685593,-11.004476810570365,-19.72204084789418,-7.806697126821463,-9.463941842116137
cars,mechanism,mechanism,No,Yes,Do you think cars are mechanisms?,cars are a kind of mechanism,-9.6875,1,single_token,Yes,-20.407021368850174,-11.004476810570365,-18.60205564281242,-10.892343600915485,-9.463941842116137
cars,mechanic,mechanic,No,Yes,Do you think cars are mechanics?,cars are a kind of mechanic,-9.75,1,gpt4_negative,No,-19.674477388818815,-11.004476810570365,-19.131218940428347,-11.995795512722887,-9.463941842116137
cars,transporter,transporter,No,Yes,Do you think cars are transporters?,cars are a kind of transporter,-9.75,1,single_token,Yes,-17.03349837768848,-11.004476810570365,-20.839450488220336,-13.377191112985162,-9.463941842116137
cars,gas,gas,No,Yes,Do you think cars are gas?,cars are a kind of gas,-9.75,1,single_token,No,-8.95278687192954,-11.004476810570365,-17.05612297297687,-9.190536764288327,-9.463941842116137
cars,play,play,No,Yes,Do you think cars are plays?,cars are a kind of play,-9.8125,1,gpt4_negative,No,-8.61083827813605,-11.004476810570365,-16.53580870750323,-7.806697126821463,-9.463941842116137
cars,moving vehicle,moving vehicle,No,Yes,Do you think cars are moving vehicles?,cars are a kind of moving vehicle,-9.8359375,2,2token,Yes,-21.389011899475488,-11.004476810570365,-21.91481207906654,-10.201890892936728,-9.463941842116137
cars,wheeled transportation,wheeled transportation,No,Yes,Do you think cars are wheeled transportation?,cars are a kind of wheeled transportation,-9.84375,2,2token,Yes,-27.010806786114316,-11.004476810570365,-24.51466593646906,-13.045356041043545,-9.463941842116137
cars,street,street,No,Yes,Do you think cars are streets?,cars are a kind of street,-9.875,1,gpt4_negative,No,-9.25880009513476,-11.004476810570365,-16.890294301570982,-8.563236606357572,-9.463941842116137
cars,good,good,No,Yes,Do you think cars are goods?,cars are a kind of good,-9.875,1,single_token,Yes,-9.662147156266705,-11.004476810570365,-15.912265283605976,-6.6301234666262845,-9.463941842116137
cars,mechanical invention,mechanical invention,No,No,Do you think cars are a mechanical invention?,cars are a kind of mechanical invention,-9.90625,2,2token,Yes,-30.058148655375827,-11.004476810570365,-23.087077141821734,-11.834495296089367,-9.463941842116137
cars,land transportation,land transportation,No,Yes,Do you think cars are land transportation?,cars are a kind of land transportation,-9.921875,2,2token,Yes,-18.527817545533587,-11.004476810570365,-25.47724800206564,-10.401064660083824,-9.463941842116137
cars,game,game,No,No,Do you think cars are a game?,cars are a kind of game,-9.9375,1,existing_hypernyms,No,-8.622544389345105,-11.004476810570365,-16.021547760257118,-7.552112104896478,-9.463941842116137
cars,clock,clock,No,Yes,Do you think cars are clocks?,cars are a kind of clock,-9.9375,1,single_token,No,-10.638050575329268,-11.004476810570365,-18.972539799350045,-10.523380553891272,-9.463941842116137
cars,transportation system,transportation system,No,Yes,Do you think cars are transportation systems?,cars are a kind of transportation system,-9.984375,2,2token,Yes,-21.58145821548403,-11.004476810570365,-20.520156591206348,-10.29800975325131,-9.463941842116137
cars,transportation device,transportation device,No,Yes,Do you think cars are transportation devices?,cars are a kind of transportation device,-9.984375,2,2token,Yes,-25.004607255002192,-11.004476810570365,-23.36376933061802,-10.785372026786746,-9.463941842116137
cars,meat,meat,No,Yes,Do you think cars are meat?,cars are a kind of meat,-10.0,1,single_token,No,-10.27409848870561,-11.004476810570365,-17.49522625696112,-10.061309295812062,-9.463941842116137
cars,four-wheeler,four-wheeler,No,Yes,Do you think cars are four-wheelers?,cars are a kind of four-wheeler,-10.017578125,3,gpt4_positive,Yes,-21.467399063495108,-11.004476810570365,-22.964619597525704,-12.059360995371348,-9.463941842116137
cars,mechanical thing,mechanical thing,No,Yes,Do you think cars are mechanical things?,cars are a kind of mechanical thing,-10.03125,2,2token,Yes,-27.927281651345705,-11.004476810570365,-21.58027931045806,-10.795080793783029,-9.463941842116137
cars,transport tool,transport tool,No,Yes,Do you think cars are transport tools?,cars are a kind of transport tool.,-10.046875,2,2token,Yes,-24.81125437082625,-11.004476810570365,-24.582284938126016,-10.790214627811588,-9.463941842116137
cars,weather,weather,No,Yes,Do you think cars are weather?,cars are a kind of weather,-10.0625,1,single_token,No,-10.192979602857742,-11.004476810570365,-19.369717778291477,-9.510093676135478,-9.463941842116137
cars,surface,surface,No,Yes,Do you think cars are surfaces?,cars are a kind of surface,-10.0625,1,gpt4_negative,No,-11.403592327763043,-11.004476810570365,-19.989323160920396,-9.60190109562651,-9.463941842116137
cars,steel,steel,No,Yes,Do you think cars are steel?,cars are a kind of steel,-10.0625,1,single_token,No,-10.602662718440452,-11.004476810570365,-19.5346951565628,-9.877817856471712,-9.463941842116137
cars,water transport,water transport,No,Yes,Do you think cars are water transport?,cars are a kind of water transport,-10.171875,2,2token,No,-19.38456935418283,-11.004476810570365,-22.104481160238908,-10.082611826091927,-9.463941842116137
cars,fun,fun,No,Yes,Do you think cars are fun?,cars are a kind of fun,-10.1875,1,single_token,Yes,-9.097181234194732,-11.004476810570365,-16.182206027865853,-8.517192691416362,-9.463941842116137
cars,passenger vehicle,passenger vehicles,Yes,Yes,Do you think cars are passenger vehicles?,cars are a kind of passenger vehicle.,-10.21875,2,2token,Yes,-22.724828945908094,-11.004476810570365,-20.24547659659648,-11.094208551186316,-9.463941842116137
cars,container,container,No,Yes,Do you think cars are containers?,cars are a kind of container,-10.25,1,existing_hypernyms,No,-10.39245894196004,-11.004476810570365,-17.999259106782024,-11.445257470745693,-9.463941842116137
cars,exercis,exercise,Yes,Yes,Do you think cars are exercise?,cars are a kind of exercis,-10.25,1,single_token,No,-17.805409039435084,-11.004476810570365,-19.76483484039173,-9.946392965866911,-9.463941842116137
cars,mechanical device,mechanical devices,Yes,Yes,Do you think cars are mechanical devices?,cars are a kind of mechanical device.,-10.28125,2,2token,Yes,-26.79135642161757,-11.004476810570365,-24.859599060018727,-11.190834719450558,-9.463941842116137
cars,metal object,metal object,No,Yes,Do you think cars are metal objects?,cars are a kind of metal object,-10.28125,2,2token,Yes,-19.8475553985227,-11.004476810570365,-25.131926704201312,-10.662770262105477,-9.463941842116137
cars,transport mode,transport mode,No,No,Do you think cars are a transport mode?,cars are a kind of transport mode.,-10.296875,2,2token,Yes,-21.05166428449694,-11.004476810570365,-22.249429609377728,-10.697556226917062,-9.463941842116137
cars,traffic vehicle,traffic vehicle,No,Yes,Do you think cars are traffic vehicles?,cars are a kind of traffic vehicle,-10.3125,2,2token,Yes,-27.089724501595498,-11.004476810570365,-25.196321033194252,-10.359190722511883,-9.463941842116137
cars,light vehicle,light vehicle,No,Yes,Do you think cars are light vehicles?,cars are a kind of light vehicle,-10.3125,2,2token,No,-18.097968107600952,-11.004476810570365,-20.814159773215213,-10.002201317972203,-9.463941842116137
cars,transportation equipment,transportation equipment,No,Yes,Do you think cars are transportation equipment?,cars are a kind of transportation equipment,-10.359375,2,2token,Yes,-24.19878294483559,-11.004476810570365,-26.486617775934008,-10.60063873843742,-9.463941842116137
cars,road machine,road machine,No,Yes,Do you think cars are road machines?,cars are a kind of road machine,-10.40625,2,2token,Yes,-19.126746656084674,-11.004476810570365,-22.038133739099116,-9.817308021434373,-9.463941842116137
cars,mechanical vehicle,mechanical vehicles,Yes,Yes,Do you think cars are mechanical vehicles?,cars are a kind of mechanical vehicle.,-10.40625,2,2token,Yes,-29.86730702853422,-11.004476810570365,-26.122858973402533,-11.169328668406719,-9.463941842116137
cars,metal vehicle,metal vehicle,No,Yes,Do you think cars are metal vehicles?,cars are a kind of metal vehicle.,-10.40625,2,2token,Yes,-19.620981454735833,-11.004476810570365,-23.94212261822769,-10.38799262123677,-9.463941842116137
cars,moving thing,moving thing,No,Yes,Do you think cars are moving things?,cars are a kind of moving thing,-10.46875,2,2token,Yes,-20.33769290224494,-11.004476810570365,-23.75747877801223,-9.346158949644002,-9.463941842116137
cars,jeep,jeep,No,Yes,Do you think cars are jeeps?,cars are a kind of jeep,-10.5,1,single_token,No,-15.586714050292624,-11.004476810570365,-18.445998051557122,-12.157263433923097,-9.463941842116137
cars,motorized vehicle,motorized vehicles,Yes,Yes,Do you think cars are motorized vehicles?,cars are a kind of motorized vehicle.,-10.5546875,2,2token,Yes,-21.90285565547343,-11.004476810570365,-24.764004718808774,-13.568572358084348,-9.463941842116137
cars,travel equipment,travel equipment,No,Yes,Do you think cars are travel equipment?,cars are a kind of travel equipment,-10.5625,2,2token,Yes,-20.07377017636865,-11.004476810570365,-25.94844479864886,-10.051985240671648,-9.463941842116137
cars,noun,noun,No,No,Do you think cars are a noun?,cars are a kind of noun,-10.5625,1,single_token,Yes,-15.477668835141468,-11.004476810570365,-21.993273568924508,-12.411842988787038,-9.463941842116137
cars,battery,battery,No,Yes,Do you think cars are batteries?,cars are a kind of battery,-10.5625,1,single_token,No,-16.680222595323826,-11.004476810570365,-18.23506137880308,-10.315974254437783,-9.463941842116137
cars,passenger transport,passenger transport,No,Yes,Do you think cars are passenger transport?,cars are a kind of passenger transport,-10.59375,2,2token,Yes,-24.349188120251373,-11.004476810570365,-19.465355820062065,-11.042915585744025,-9.463941842116137
cars,apparatus,apparatus,No,Yes,Do you think cars are apparatuses?,cars are a kind of apparatus,-10.625,1,single_token,Yes,-15.777708212017297,-11.004476810570365,-21.486720065889706,-12.018746963614761,-9.463941842116137
cars,toy car,toy car,No,Yes,Do you think cars are toy cars?,cars are a kind of toy car.,-10.625,2,2token,No,-24.22552146953276,-11.004476810570365,-24.152051935809766,-10.892343600915485,-9.463941842116137
cars,item,item,No,Yes,Do you think cars are items?,cars are a kind of item,-10.625,1,single_token,Yes,-8.948599785139155,-11.004476810570365,-18.955483402507323,-10.199199108516742,-9.463941842116137
cars,help,help,No,Yes,Do you think cars are helpful?,cars are a kind of help,-10.625,1,single_token,Yes,-9.14985659994861,-11.004476810570365,-19.783693433416328,-7.4840085301346555,-9.463941842116137
cars,wheel transport,wheel transport,No,Yes,Do you think cars are wheel transports?,cars are a kind of wheel transport,-10.65625,2,2token,Yes,-20.48802862503247,-11.004476810570365,-24.42934558037206,-10.871066315653788,-9.463941842116137
cars,transport means,transport mean,Yes,Yes,Do you think cars are a means of transport?,cars are a kind of transport means.,-10.671875,2,2token,Yes,-26.04483968478536,-11.004476810570365,-29.43975250498574,-10.080222344404184,-9.463941842116137
cars,implement,implement,No,Yes,Do you think cars are implements?,cars are a kind of implement,-10.6875,1,single_token,Yes,-17.13744242273051,-11.004476810570365,-19.852503801420173,-11.055494288837458,-9.463941842116137
cars,something,something,No,Yes,Do you think cars are something?,cars are a kind of something,-10.6875,1,single_token,Yes,-11.211086312388785,-11.004476810570365,-16.31730571205173,-7.344710899382923,-9.463941842116137
cars,wheeled machine,wheeled machine,No,Yes,Do you think cars are wheeled machines?,cars are a kind of wheeled machine,-10.71875,2,2token,Yes,-24.24304553443693,-11.004476810570365,-25.039087616069594,-13.01346413044834,-9.463941842116137
cars,transportation tool,transportation tool,No,No,Do you think cars are a transportation tool?,cars are a kind of transportation tool.,-10.734375,2,2token,Yes,-25.96217251122804,-11.004476810570365,-24.106567084355476,-10.903154458581493,-9.463941842116137
